Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
KCYS,America/Denver,2010-01-01,26.06,39.02,8.06,19.04,3.36,24.16,35.79,W,9.94,10.00,0.00,0.00,30.03,30.19,NCD,no cloud detected,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KCYS,America/Denver,2010-01-02,24.98,41.00,15.98,21.92,0.00,23.04,36.91,NW,9.94,10.00,0.00,0.00,29.96,30.14,NCD,no cloud detected,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KCYS,America/Denver,2010-01-03,19.94,32.00,14.00,23.00,0.00,14.99,21.92,N,1.75,10.00,0.01,0.00,30.13,30.28,NCD,no cloud detected,OVC,overcast,IWC71,light snow,IWCA71,light snow,-SN,light snow,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,,,,,,
KCYS,America/Denver,2010-01-04,17.06,37.04,8.96,15.08,0.00,16.11,17.22,W,9.94,10.00,0.00,0.00,30.10,30.26,NCD,no cloud detected,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KCYS,America/Denver,2010-01-05,24.08,42.08,10.04,24.08,5.82,33.33,41.38,W,9.94,10.00,0.00,0.00,29.83,30.08,NCD,no cloud detected,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KCYS,America/Denver,2010-01-06,-5.98,35.96,-11.92,24.08,8.05,28.86,47.20,N,0.25,10.00,0.01,0.00,29.83,30.25,NCD,no cloud detected,VV,overcast,IWC75,heavy snow,IWC73,snow,IWCA71,light snow,-SN,light snow,IWC71,light snow,IWCA35,freezing fog,IWCA10,mist,BR,mist,IWC10,mist,IWCA31,patches of fog,,,,
KCYS,America/Denver,2010-01-07,-5.08,12.92,-16.96,-5.98,3.36,17.22,25.28,NW,9.94,10.00,0.00,1.18,30.18,30.26,NCD,no cloud detected,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,
KCYS,America/Denver,2010-01-08,-4.00,33.98,-18.04,5.00,0.00,16.11,23.04,NW,9.00,10.00,0.00,1.18,30.10,30.21,NCD,no cloud detected,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,
KCYS,America/Denver,2010-01-09,24.08,46.94,-0.94,12.02,0.00,18.34,,W,9.94,10.00,0.00,1.18,30.11,30.19,NCD,no cloud detected,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,
KCYS,America/Denver,2010-01-10,23.00,46.04,5.00,21.02,0.00,13.87,,W,9.94,10.00,0.00,0.00,30.18,30.33,NCD,no cloud detected,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,
