Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
KSDF,America/Kentucky/Louisville,2016-01-01,30.02,42.98,21.02,24.98,3.45,14.96,20.71,W,8.00,10.00,,,30.26,30.36,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2016-01-02,30.92,46.04,21.20,24.80,3.45,14.96,,SW,10.00,10.00,,,30.10,30.30,CLR,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2016-01-03,33.08,44.96,21.20,28.04,4.60,14.96,,N,8.00,10.00,,,30.05,30.20,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2016-01-04,30.02,39.92,17.96,24.80,4.60,16.11,21.86,N,6.00,10.00,0.00,,30.21,30.52,CLR,clear,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2016-01-05,23.00,37.94,12.02,19.04,0.00,10.36,,E,10.00,10.00,,,30.44,30.63,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2016-01-06,23.00,44.96,10.04,19.04,0.00,9.21,,SE,9.00,10.00,,,30.25,30.46,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2016-01-07,24.98,53.06,17.06,35.60,0.00,6.90,,SE,7.00,10.00,,,29.99,30.23,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2016-01-08,46.04,55.40,37.04,50.00,0.00,11.51,,S,4.00,10.00,0.18,,29.84,29.97,FEW,mostly clear,OVC,overcast,RA,rain,-RA,light rain,-DZ,light drizzle,BR,mist,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2016-01-09,48.02,53.96,44.96,48.20,3.45,13.81,19.56,S,5.00,10.00,0.12,,29.50,29.90,FEW,mostly clear,OVC,overcast,RA,rain,-RA,light rain,BR,mist,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2016-01-10,12.92,50.00,6.80,46.40,3.45,23.02,34.52,W,0.50,10.00,0.07,1.00,29.49,30.22,CLR,clear,VV,overcast,SN,snow,-SN,light snow,-RA,light rain,-DZ,light drizzle,BR,mist,,,,,,,,,,,,,,
