Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
KATL,America/New_York,1990-01-01,33.08,46.04,21.92,42.08,5.75,23.02,27.62,NW,10.00,25.00,,,29.94,30.39,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KATL,America/New_York,1990-01-02,32.00,48.02,21.92,26.96,3.45,11.51,,SE,15.00,25.00,,,30.39,30.48,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KATL,America/New_York,1990-01-03,37.94,60.08,24.98,46.94,4.60,9.21,,E,10.00,15.00,,,30.27,30.41,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KATL,America/New_York,1990-01-04,51.08,57.02,46.04,55.04,0.00,11.51,17.26,SW,2.00,10.00,0.23,31.00,30.08,30.24,SCT,partly cloudy,OVC,overcast,RA,rain,-RA,light rain,-DZ,light drizzle,FG,fog,,,,,,,,,,,,,,,,
KATL,America/New_York,1990-01-05,55.04,57.92,53.96,57.02,0.00,9.21,,E,0.12,7.00,0.54,,30.08,30.19,SCT,partly cloudy,OVC,overcast,-RA,light rain,FG,fog,,,,,,,,,,,,,,,,,,,,
KATL,America/New_York,1990-01-06,48.92,57.02,44.06,53.96,0.00,11.51,,NW,2.00,15.00,0.50,,30.04,30.16,SCT,partly cloudy,OVC,overcast,-RA,light rain,FG,fog,,,,,,,,,,,,,,,,,,,,
KATL,America/New_York,1990-01-07,44.96,50.00,42.98,48.02,4.60,18.41,,NE,0.50,10.00,0.39,,29.85,30.14,BKN,mostly cloudy,OVC,overcast,RA,rain,-RA,light rain,-DZ,light drizzle,FG,fog,,,,,,,,,,,,,,,,
KATL,America/New_York,1990-01-08,39.02,48.92,37.04,44.96,4.60,18.41,19.56,W,5.00,10.00,0.20,,29.80,30.05,CLR,clear,OVC,overcast,-RA,light rain,-DZ,light drizzle,FG,fog,,,,,,,,,,,,,,,,,,
KATL,America/New_York,1990-01-09,33.98,57.02,33.98,39.92,4.60,18.41,26.47,SW,0.00,20.00,,,29.96,30.13,CLR,clear,OVC,overcast,FG,fog,,,,,,,,,,,,,,,,,,,,,,
KATL,America/New_York,1990-01-10,41.00,60.08,24.98,41.00,5.75,17.26,24.17,W,10.00,25.00,,,30.03,30.13,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
