Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
KATL,America/New_York,2017-01-01,42.08,51.80,41.00,50.00,0.00,21.86,26.47,E,0.12,6.00,0.83,,30.02,30.15,FEW,mostly clear,VV,overcast,RA,rain,-RA,light rain,-DZ,light drizzle,FG,fog,BR,mist,,,,,,,,,,,,,,
KATL,America/New_York,2017-01-02,50.00,57.92,50.00,57.02,0.00,24.17,35.67,E,0.25,9.00,2.17,,29.82,30.19,FEW,mostly clear,VV,overcast,+TSRA,thunderstorm with heavy rain,TSRA,thunderstorm with rain,+RA,heavy rain,RA,rain,-RA,light rain,FG,fog,BR,mist,,,,,,,,,,
KATL,America/New_York,2017-01-03,55.04,64.94,53.96,59.00,3.45,14.96,20.71,SW,0.25,10.00,,,29.83,29.90,FEW,mostly clear,VV,overcast,FG,fog,BR,mist,,,,,,,,,,,,,,,,,,,,
KATL,America/New_York,2017-01-04,39.02,53.96,24.08,53.06,8.06,21.86,27.62,NW,10.00,10.00,,,29.82,29.99,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KATL,America/New_York,2017-01-05,32.00,55.94,24.98,35.96,0.00,12.66,,NW,10.00,10.00,,,29.85,29.97,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KATL,America/New_York,2017-01-06,30.92,44.06,24.08,30.92,5.75,16.11,,NW,4.00,10.00,0.47,,29.91,30.07,FEW,mostly clear,OVC,overcast,FZRA,freezing rain,-FZRA,light freezing rain,-RA,light rain,BR,mist,,,,,,,,,,,,,,,,
KATL,America/New_York,2017-01-07,21.02,30.02,10.94,28.04,12.66,27.62,35.67,NW,2.50,10.00,0.01,,30.02,30.53,CLR,clear,OVC,overcast,-SN,light snow,-SNPL,light snow and ice pellets,-FZRAPL,light freezing rain and ice pellets,-FZRA,light freezing rain,BR,mist,,,,,,,,,,,,,,
KATL,America/New_York,2017-01-08,15.08,35.06,6.98,12.02,4.60,14.96,16.11,NW,10.00,10.00,,,30.54,30.70,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KATL,America/New_York,2017-01-09,26.96,44.96,6.08,15.08,0.00,12.66,17.26,SE,10.00,10.00,,,30.52,30.68,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KATL,America/New_York,2017-01-10,30.02,57.02,10.94,42.98,4.60,19.56,27.62,S,10.00,10.00,,,30.29,30.49,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
