Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
KDET,America/Detroit,2017-01-01,24.98,39.92,19.04,24.98,0.00,13.81,,SW,7.00,10.00,,,29.93,30.25,CLR,clear,CLR,clear,,,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-02,26.06,41.00,24.98,37.94,3.45,13.81,,E,0.75,10.00,0.06,,29.98,30.23,CLR,clear,OVC,overcast,-RA,light rain,BR,mist,UP,unknown precipitation,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-03,37.94,42.98,35.96,42.08,3.45,13.81,19.56,NW,0.50,10.00,0.30,,29.60,29.97,OVC,overcast,OVC,overcast,RA,rain,-RA,light rain,FG,fog,BR,mist,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-04,17.96,37.04,6.08,35.06,8.06,24.17,36.82,W,1.75,10.00,0.00,,29.60,29.89,FEW,mostly clear,OVC,overcast,-SN,light snow,-RA,light rain,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-05,12.02,19.04,1.04,12.92,4.60,17.26,21.86,W,1.75,10.00,0.00,,29.90,30.01,CLR,clear,OVC,overcast,-SN,light snow,BR,mist,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-06,8.96,15.08,-0.94,6.08,4.60,13.81,20.71,W,1.25,10.00,0.00,,30.00,30.33,CLR,clear,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-07,6.08,15.08,-0.04,10.04,4.60,17.26,25.32,W,1.00,10.00,0.00,,30.34,30.41,CLR,clear,VV,overcast,-SN,light snow,BR,mist,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-08,8.06,17.06,1.04,8.96,3.45,14.96,23.02,W,10.00,10.00,,,30.40,30.64,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-09,15.98,28.94,6.98,19.04,6.90,17.26,24.17,SW,8.00,10.00,0.00,,30.23,30.54,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-10,26.60,48.02,23.00,44.06,6.90,32.22,44.88,S,0.50,10.00,0.30,,29.42,30.22,FEW,mostly clear,VV,overcast,SN,snow,-SN,light snow,-FZRA,light freezing rain,-RA,light rain,FZFG,freezing fog,BR,mist,UP,unknown precipitation,,,,,,,,,,
KDET,America/Detroit,2017-01-11,28.94,51.08,24.08,51.08,4.60,25.32,36.82,S,5.00,10.00,0.04,,29.63,30.07,CLR,clear,OVC,overcast,VCTS,thunderstorm in the vicinity,-RA,light rain,BR,mist,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-12,28.40,57.02,24.80,55.94,3.45,23.02,29.92,N,0.00,19.89,0.06,,29.63,29.80,SCT,partly cloudy,OVC,overcast,FZRA,freezing rain,-FZRA,light freezing rain,-RA,light rain,BR,mist,UP,unknown precipitation,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-13,19.04,28.40,8.60,21.20,0.00,17.90,,N,0.01,20.51,0.00,,30.70,30.77,NCD,no cloud detected,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-14,21.92,32.00,15.08,24.08,0.00,6.90,,E,0.01,10.00,,,30.38,30.68,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-15,17.96,33.08,14.00,23.00,0.00,9.21,,SW,5.00,10.00,,,30.36,30.45,CLR,clear,CLR,clear,BR,mist,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-16,19.94,33.98,17.96,30.92,0.00,11.41,,E,0.00,7.00,0.04,,30.12,30.36,NCD,no cloud detected,OVC,overcast,FZRA,freezing rain,IWCA65,freezing rain,IWCA64,light freezing rain,-FZRA,light freezing rain,BR,mist,IWCA10,mist,IWCA40,precipitation,IWCA41,precipitation,UP,unknown precipitation,,,,,,
KDET,America/Detroit,2017-01-17,32.00,46.40,30.20,46.40,0.00,12.66,21.86,W,0.00,10.00,,,29.75,29.91,BKN,mostly cloudy,VV,overcast,-FZRA,light freezing rain,-RA,light rain,FG,fog,BR,mist,UP,unknown precipitation,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-18,35.60,41.00,33.80,37.94,5.75,14.99,19.69,W,5.00,10.00,0.00,,29.91,30.08,BKN,mostly cloudy,OVC,overcast,IWCA61,light rain,-RA,light rain,IWC61,light rain,BR,mist,IWC10,mist,IWCA10,mist,,,,,,,,,,,,
KDET,America/Detroit,2017-01-19,32.00,37.40,30.20,33.80,0.00,14.96,,SW,0.50,12.43,,,29.90,30.09,OVC,overcast,VV,overcast,HZ,haze,FG,fog,BR,mist,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-20,32.00,42.08,32.00,42.08,0.00,13.81,,E,0.25,5.00,0.09,,29.65,29.89,SCT,partly cloudy,VV,overcast,RA,rain,-RA,light rain,FG,fog,BR,mist,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-21,37.40,57.02,37.40,51.98,0.00,8.06,,S,0.25,10.00,,,29.61,29.76,CLR,clear,VV,overcast,FG,fog,BR,mist,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-22,37.94,48.02,37.94,48.02,0.00,6.90,,E,0.25,3.00,,,29.60,29.65,CLR,clear,VV,overcast,FG,fog,BR,mist,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-23,39.02,44.06,39.02,42.08,4.60,10.36,,NE,0.25,6.00,0.05,,29.63,29.72,OVC,overcast,VV,overcast,-RA,light rain,FG,fog,BR,mist,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-24,35.96,39.92,33.08,39.20,0.00,11.51,,NW,0.01,10.00,0.01,,29.71,29.80,FEW,mostly clear,OVC,overcast,-RA,light rain,BR,mist,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-25,35.96,46.04,33.08,41.00,0.00,18.41,26.47,W,8.00,10.00,0.02,,29.43,29.80,FEW,mostly clear,OVC,overcast,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-26,33.98,39.92,26.96,33.98,9.21,17.26,26.47,W,4.00,10.00,0.01,,29.42,29.78,FEW,mostly clear,OVC,overcast,-RA,light rain,BR,mist,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-27,26.96,33.98,17.96,26.96,8.06,20.71,31.07,W,8.00,10.00,0.00,,29.72,29.78,FEW,mostly clear,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-28,26.96,30.02,19.94,26.96,5.75,16.11,24.17,W,1.50,10.00,0.00,,29.62,29.72,FEW,mostly clear,OVC,overcast,-SN,light snow,HZ,haze,BR,mist,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-29,24.08,30.02,15.08,26.60,0.00,11.51,,W,0.75,10.00,0.01,,29.70,29.80,FEW,mostly clear,OVC,overcast,-SN,light snow,BR,mist,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-30,17.06,26.06,8.96,23.00,0.00,14.96,,S,0.75,10.00,0.04,,29.74,29.97,FEW,mostly clear,VV,overcast,-SN,light snow,BR,mist,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-01-31,24.80,33.08,23.00,30.92,0.00,16.11,28.77,W,0.75,10.00,0.03,,29.51,29.81,FEW,mostly clear,OVC,overcast,-SN,light snow,BR,mist,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-01,30.02,37.04,19.04,30.20,3.45,12.66,18.41,W,0.75,10.00,0.01,,29.83,30.07,CLR,clear,VV,overcast,-SN,light snow,BR,mist,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-02,15.08,30.02,6.08,21.92,3.45,16.11,26.47,W,10.00,10.00,0.00,,30.08,30.29,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-03,14.00,23.00,3.02,8.96,4.60,14.96,23.02,W,10.00,10.00,,,30.26,30.40,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-04,12.92,28.94,6.08,17.06,5.75,16.11,23.02,SW,10.00,10.00,,,30.01,30.40,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-05,26.06,37.04,15.80,26.06,4.60,20.71,26.47,W,0.75,10.00,0.00,,29.84,30.12,CLR,clear,VV,overcast,-SN,light snow,BR,mist,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-06,21.02,39.02,17.06,30.02,0.00,11.51,,S,6.00,10.00,,,29.79,30.11,CLR,clear,OVC,overcast,HZ,haze,BR,mist,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-07,32.00,55.04,30.02,53.06,0.00,20.71,32.22,E,0.75,10.00,0.76,,29.26,29.78,FEW,mostly clear,OVC,overcast,+RA,heavy rain,RA,rain,-RA,light rain,BR,mist,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-08,24.08,39.02,12.92,37.04,5.75,16.11,29.92,N,10.00,10.00,,,29.51,29.94,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-09,15.98,24.08,3.92,14.00,6.90,19.56,28.77,NW,1.75,10.00,0.00,,29.93,30.27,CLR,clear,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-10,15.98,32.00,8.06,24.98,5.75,20.71,32.22,S,2.00,10.00,0.00,,29.71,30.30,CLR,clear,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-11,33.08,44.96,26.96,33.98,0.00,8.06,,SW,4.00,10.00,0.06,,29.71,30.00,CLR,clear,OVC,overcast,-RA,light rain,BR,mist,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-12,33.08,42.98,15.98,37.94,0.00,23.02,40.28,W,2.00,10.00,0.18,,29.78,30.10,FEW,mostly clear,OVC,overcast,RA,rain,-RA,light rain,BR,mist,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-13,30.02,42.98,12.02,23.00,3.45,18.41,31.07,NW,10.00,10.00,,,29.97,30.25,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-14,32.00,48.92,21.92,33.08,8.06,17.26,27.62,W,4.00,10.00,0.00,,29.57,29.94,CLR,clear,OVC,overcast,-SN,light snow,-RA,light rain,BR,mist,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-15,24.98,33.98,15.08,30.02,8.06,18.41,28.77,NW,10.00,10.00,0.00,,29.59,29.82,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-16,24.08,33.08,12.92,19.94,0.00,13.81,21.86,NW,7.00,10.00,0.00,,29.82,29.93,CLR,clear,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-17,28.04,44.06,21.02,30.02,0.00,10.36,,SE,10.00,10.00,,,29.69,29.88,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-18,33.08,66.92,28.04,39.02,3.45,13.81,24.17,SW,9.00,10.00,,,29.64,29.77,CLR,clear,CLR,clear,,,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-19,39.02,64.94,24.98,35.96,4.60,11.51,,W,10.00,10.00,,,29.79,30.18,CLR,clear,CLR,clear,,,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-20,33.98,48.92,28.94,35.96,0.00,11.51,,E,10.00,10.00,,,30.14,30.32,CLR,clear,CLR,clear,,,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-21,35.96,57.02,30.02,48.02,0.00,10.36,,SE,5.00,10.00,,,29.91,30.09,CLR,clear,OVC,overcast,BR,mist,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-22,42.98,62.06,42.98,55.04,0.00,12.66,,S,1.75,10.00,,,29.69,29.91,CLR,clear,OVC,overcast,HZ,haze,BR,mist,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-23,39.92,66.02,35.06,55.04,4.60,17.26,25.32,SW,5.00,10.00,0.00,,29.64,29.85,CLR,clear,OVC,overcast,-RA,light rain,BR,mist,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-24,39.02,66.92,37.04,57.02,3.45,13.81,26.47,S,0.25,10.00,0.41,,29.42,29.82,CLR,clear,VV,overcast,RA,rain,-RA,light rain,FG,fog,BR,mist,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-25,24.98,55.94,12.02,55.04,8.06,21.86,35.67,W,7.00,10.00,0.00,,29.44,29.97,CLR,clear,OVC,overcast,-SN,light snow,-RA,light rain,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-26,24.08,41.00,15.08,21.02,5.75,20.71,26.47,SW,6.00,10.00,0.00,,29.99,30.10,CLR,clear,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-27,33.98,50.00,19.94,37.94,5.75,14.96,,SW,10.00,10.00,,,30.08,30.24,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-02-28,35.96,55.04,35.06,55.04,0.00,17.26,25.32,S,2.50,10.00,0.14,,29.55,30.20,CLR,clear,OVC,overcast,RA,rain,-RA,light rain,BR,mist,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-03-01,26.06,55.94,19.94,53.96,8.06,28.77,44.88,W,1.00,10.00,0.74,,29.32,29.79,CLR,clear,OVC,overcast,-SN,light snow,+RA,heavy rain,RA,rain,-RA,light rain,BR,mist,,,,,,,,,,,,,,
KDET,America/Detroit,2017-03-02,24.08,30.92,12.92,21.92,4.60,18.41,27.62,NW,10.00,10.00,,,29.84,30.25,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-03-03,21.02,26.96,5.00,19.94,5.75,14.96,21.86,NW,2.50,10.00,0.00,,30.25,30.58,CLR,clear,OVC,overcast,-SN,light snow,BR,mist,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-03-04,15.98,28.04,5.00,15.08,0.00,10.36,,SE,10.00,10.00,,,30.59,30.71,CLR,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-03-05,23.00,39.02,14.00,28.94,4.60,14.96,21.86,SE,10.00,10.00,0.00,,30.20,30.63,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-03-06,37.94,55.04,28.94,51.98,0.00,19.56,32.22,S,2.50,10.00,0.04,,29.89,30.19,FEW,mostly clear,OVC,overcast,-RA,light rain,BR,mist,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-03-07,41.00,57.92,19.04,53.06,3.45,20.71,32.22,W,8.00,10.00,0.11,,29.75,29.95,CLR,clear,OVC,overcast,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-03-08,39.02,53.96,3.02,28.04,10.36,34.52,57.54,W,10.00,10.00,,,29.75,30.03,CLR,clear,SCT,partly cloudy,SQ,squall,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-03-09,33.98,42.08,10.04,26.96,0.00,16.11,26.47,W,10.00,10.00,,,30.05,30.16,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-03-10,15.98,35.96,-2.92,15.08,8.05,20.80,31.09,NW,4.00,10.00,0.00,,30.03,30.35,NCD,no cloud detected,OVC,overcast,-SN,light snow,IWCA71,light snow,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-03-11,14.00,28.04,-2.02,6.98,4.60,13.81,21.86,NW,10.00,10.00,,,30.34,30.41,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-03-12,17.06,30.92,-0.94,12.92,0.00,12.75,17.26,N,10.00,10.00,0.00,,30.40,30.45,NCD,no cloud detected,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-03-13,19.94,24.98,12.02,21.92,4.60,19.56,27.62,E,0.50,10.00,0.06,,30.20,30.42,CLR,clear,VV,overcast,-SN,light snow,HZ,haze,FZFG,freezing fog,BR,mist,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-03-14,15.98,23.00,1.04,15.98,6.90,21.86,34.52,N,1.75,10.00,0.00,,30.11,30.19,CLR,clear,OVC,overcast,-SN,light snow,BR,mist,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-03-15,15.98,30.02,-0.04,10.94,9.21,17.26,29.92,NW,10.00,10.00,,,30.07,30.20,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-03-16,19.94,39.02,10.94,17.96,0.00,13.81,19.56,W,10.00,10.00,,,30.19,30.26,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-03-17,23.00,37.04,17.06,33.08,0.00,13.81,,S,0.50,10.00,0.08,,30.01,30.26,CLR,clear,OVC,overcast,SN,snow,-SN,light snow,FG,fog,BR,mist,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-03-18,32.00,41.00,32.00,37.40,0.00,11.51,,N,0.25,10.00,0.06,,29.91,30.21,FEW,mostly clear,VV,overcast,-SN,light snow,-RA,light rain,FG,fog,BR,mist,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-03-19,33.08,44.06,28.04,33.80,4.60,9.21,,N,7.00,10.00,,,30.22,30.39,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-03-20,33.08,42.98,28.94,37.04,0.00,10.36,,S,2.00,10.00,0.05,,29.99,30.24,CLR,clear,OVC,overcast,RA,rain,-RA,light rain,BR,mist,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-03-21,30.02,55.94,12.92,39.92,0.00,20.71,31.07,NW,0.25,10.00,,,30.00,30.25,CLR,clear,VV,overcast,FG,fog,BR,mist,,,,,,,,,,,,,,,,,,,,
KDET,America/Detroit,2017-03-22,21.02,35.96,8.06,17.06,0.00,20.71,28.77,N,10.00,10.00,,,30.29,30.57,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
