Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
KBHM,America/Chicago,2017-01-01,51.08,62.96,50.00,62.96,0.00,9.21,,E,1.50,10.00,0.74,,29.98,30.09,FEW,mostly clear,OVC,overcast,+RA,heavy rain,RA,rain,-RA,light rain,BR,mist,,,,,,,,,,,,,,,,
KBHM,America/Chicago,2017-01-02,59.00,64.04,57.02,62.96,0.00,25.32,37.98,SE,0.75,10.00,0.98,,29.83,30.15,FEW,mostly clear,OVC,overcast,TS,thunderstorm,VCTS,thunderstorm in the vicinity,+TSRA,thunderstorm with heavy rain,-TSRA,thunderstorm with light rain,TSRA,thunderstorm with rain,+RA,heavy rain,RA,rain,-RA,light rain,BR,mist,,,,,,
KBHM,America/Chicago,2017-01-03,55.04,64.94,53.96,59.00,3.45,13.81,,SW,7.00,10.00,0.00,,29.87,29.93,FEW,mostly clear,OVC,overcast,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
KBHM,America/Chicago,2017-01-04,33.08,55.04,21.92,53.06,0.00,17.26,24.17,N,10.00,10.00,,,29.90,30.08,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBHM,America/Chicago,2017-01-05,30.92,50.00,23.00,35.96,0.00,12.66,,N,10.00,10.00,0.00,,29.91,30.01,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBHM,America/Chicago,2017-01-06,23.00,35.06,15.98,28.04,8.06,17.26,24.17,N,0.50,10.00,0.16,,30.01,30.24,FEW,mostly clear,VV,overcast,SN,snow,-SN,light snow,-SNPL,light snow and ice pellets,-FZRAPL,light freezing rain and ice pellets,-FZRA,light freezing rain,FZFG,freezing fog,BR,mist,,,,,,,,,,
KBHM,America/Chicago,2017-01-07,17.06,30.02,3.92,14.00,5.75,19.56,31.07,N,10.00,10.00,,,30.24,30.69,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBHM,America/Chicago,2017-01-08,12.92,35.06,6.98,12.92,0.00,8.06,,N,10.00,10.00,,,30.64,30.80,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBHM,America/Chicago,2017-01-09,26.06,48.92,8.06,24.08,0.00,12.66,20.71,S,10.00,10.00,,,30.43,30.67,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBHM,America/Chicago,2017-01-10,42.98,60.08,19.04,55.40,4.60,16.11,29.92,S,10.00,10.00,,,30.22,30.42,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
