Call Sign (String),Time Zone ID (String),Taken At (UTC) (ISO 8601),Taken At (Local) (ISO 8601),Is Regular Report (Boolean),Is Correction (Boolean),Has Been Corrected (Boolean),Has Precipitation Sensor (Boolean),Source (String),Sub-Source (String),Report Type (String),Trend (String),Airport Status (String),Automatic Type (String),Temperature (°F),Temperature Precision (Integer),Temperature 6-Hour Low (°F),Temperature 6-Hour High (°F),Temperature 24-Hour Low (°F),Temperature 24-Hour High (°F),Dew Point (°F),Dew Point Precision (Integer),Wind Speed (mph),Wind Direction (degrees),Gust Speed (mph),CAVOK (Boolean),Visibility (mi),Visibility Type (String),Precipitation 1h (in),Precipitation 3h (in),Precipitation 6h (in),Precipitation 24h (in),Snow Depth (in),Pressure Altimeter (in Hg),Pressure Station (in Hg),Pressure Sea Level (in Hg),Max Cloud Layer Code (String),Max Cloud Layer Height (ft),Cloud Layer Code 1 (String),Cloud Layer Label 1 (String),Cloud Layer Height 1 (ft),Cloud Layer Code 2 (String),Cloud Layer Label 2 (String),Cloud Layer Height 2 (ft),Cloud Layer Code 3 (String),Cloud Layer Label 3 (String),Cloud Layer Height 3 (ft),Cloud Layer Code 4 (String),Cloud Layer Label 4 (String),Cloud Layer Height 4 (ft),Cloud Layer Code 5 (String),Cloud Layer Label 5 (String),Cloud Layer Height 5 (ft),Cloud Layer Code 6 (String),Cloud Layer Label 6 (String),Cloud Layer Height 6 (ft),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Raw (String)
KCLT,America/New_York,2010-01-01T05:01:00,2010-01-01T00:01:00,false,false,false,false,Ish,IS7,FM_16,,,,42.80,1,,,,,42.80,1,3.36,320.00,,false,0.50,,,,,,,30.03,30.03,,OVC,498.69,OVC,overcast,498.69,OVC,overcast,498.69,OVC,overcast,,,,,,,,,,,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,
KCLT,America/New_York,2010-01-01T05:17:00,2010-01-01T00:17:00,false,false,false,false,Ish,IS7,FM_16,,,,42.80,1,,,,,41.00,1,3.36,310.00,,false,0.50,,,,,,,30.02,30.02,,OVC,298.56,OVC,overcast,298.56,OVC,overcast,298.56,OVC,overcast,,,,,,,,,,,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,
KCLT,America/New_York,2010-01-01T05:52:00,2010-01-01T00:52:00,true,false,false,false,Ish,IS7,FM_15,,,,42.08,1,,,,,41.00,1,0.00,,,false,0.50,,0.00,,,,,30.01,30.01,30.01,OVC,298.56,OVC,overcast,298.56,OVC,overcast,298.56,OVC,overcast,,,,,,,,,,,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,
KCLT,America/New_York,2010-01-01T06:00:00,2010-01-01T01:00:00,false,false,false,false,Ish,IS4,FM_12,,,,42.08,1,,,35.96,42.98,41.00,1,0.00,,,false,0.50,,,,,,,,,30.01,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,IWC10,mist,,,,,,,,,,,
KCLT,America/New_York,2010-01-01T06:52:00,2010-01-01T01:52:00,true,false,false,false,Ish,IS7,FM_15,,,,41.00,1,,,,,39.92,1,4.70,310.00,,false,0.50,,0.00,,,,,30.01,30.01,30.02,OVC,298.56,OVC,overcast,298.56,OVC,overcast,298.56,OVC,overcast,,,,,,,,,,,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,
KCLT,America/New_York,2010-01-01T07:52:00,2010-01-01T02:52:00,true,false,false,false,Ish,IS7,FM_15,,,,41.00,1,,,,,39.92,1,3.36,290.00,,false,0.50,,0.00,,,,,30.01,30.01,30.01,OVC,298.56,OVC,overcast,298.56,OVC,overcast,298.56,OVC,overcast,,,,,,,,,,,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,
KCLT,America/New_York,2010-01-01T08:17:00,2010-01-01T03:17:00,false,false,false,false,Ish,IS7,FM_16,,,,41.00,1,,,,,41.00,1,0.00,,,false,0.50,,,,,,,30.01,30.01,,OVC,98.43,OVC,overcast,98.43,OVC,overcast,98.43,OVC,overcast,,,,,,,,,,,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,
KCLT,America/New_York,2010-01-01T08:52:00,2010-01-01T03:52:00,true,false,false,false,Ish,IS7,FM_15,,,,41.00,1,,,,,41.00,1,4.70,290.00,,false,0.50,,0.00,,,,,30.01,30.01,30.01,OVC,98.43,OVC,overcast,98.43,OVC,overcast,98.43,OVC,overcast,,,,,,,,,,,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,
KCLT,America/New_York,2010-01-01T09:00:00,2010-01-01T04:00:00,false,false,false,false,Ish,IS4,FM_12,,,,41.00,1,,,,,41.00,1,4.70,290.00,,false,0.50,,,,,,,,,30.01,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,IWC10,mist,,,,,,,,,,,
KCLT,America/New_York,2010-01-01T09:52:00,2010-01-01T04:52:00,true,false,false,false,Ish,IS7,FM_15,,,,41.00,1,,,,,39.92,1,0.00,,,false,0.50,,0.00,,,,,29.99,29.99,29.99,OVC,98.43,OVC,overcast,98.43,OVC,overcast,98.43,OVC,overcast,,,,,,,,,,,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,
KCLT,America/New_York,2010-01-01T10:40:00,2010-01-01T05:40:00,false,false,false,false,Ish,IS7,FM_16,,,,41.00,1,,,,,39.20,1,4.70,290.00,,false,0.50,,,,,,,30.00,30.00,,OVC,298.56,OVC,overcast,298.56,OVC,overcast,298.56,OVC,overcast,,,,,,,,,,,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,
KCLT,America/New_York,2010-01-01T10:52:00,2010-01-01T05:52:00,true,false,false,false,Ish,IS7,FM_15,,,,39.92,1,,,,,39.02,1,3.36,290.00,,false,0.50,,0.00,,,,,30.00,30.00,30.00,OVC,298.56,OVC,overcast,298.56,OVC,overcast,298.56,OVC,overcast,,,,,,,,,,,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,
KCLT,America/New_York,2010-01-01T11:29:00,2010-01-01T06:29:00,false,false,false,false,Ish,IS7,FM_16,,,,39.20,1,,,,,39.20,1,0.00,,,false,0.50,,,,,,,29.99,29.99,,OVC,98.43,OVC,overcast,98.43,OVC,overcast,98.43,OVC,overcast,,,,,,,,,,,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,
KCLT,America/New_York,2010-01-01T11:52:00,2010-01-01T06:52:00,true,false,false,false,Ish,IS7,FM_15,,,,39.92,1,,,,,39.02,1,0.00,,,false,0.50,,0.00,,,0.03,,29.98,29.98,29.99,OVC,98.43,OVC,overcast,98.43,OVC,overcast,98.43,OVC,overcast,,,,,,,,,,,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,
KCLT,America/New_York,2010-01-01T12:00:00,2010-01-01T07:00:00,false,false,false,false,Ish,IS4,FM_12,,,,39.92,1,,,,42.98,39.02,1,0.00,,,false,0.50,,,,,0.03,,,,29.99,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,IWC10,mist,,,,,,,,,,,
KCLT,America/New_York,2010-01-01T12:52:00,2010-01-01T07:52:00,true,false,false,false,Ish,IS7,FM_15,,,,39.92,1,,,,,39.02,1,3.36,290.00,,false,0.50,,0.00,,,,,30.02,30.02,30.02,VV,98.43,VV,overcast,98.43,VV,overcast,98.43,VV,overcast,,,,,,,,,,,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,
KCLT,America/New_York,2010-01-01T13:52:00,2010-01-01T08:52:00,true,false,false,false,Ish,IS7,FM_15,,,,39.02,1,,,,,39.02,1,3.36,320.00,,false,0.50,,0.00,,,,,30.01,30.01,30.01,OVC,98.43,OVC,overcast,98.43,OVC,overcast,98.43,OVC,overcast,,,,,,,,,,,IWC44,fog,IWCA30,fog,FG,fog,,,,,,,
KCLT,America/New_York,2010-01-01T14:28:00,2010-01-01T09:28:00,false,false,false,false,Ish,IS7,FM_16,,,,39.20,1,,,,,39.20,1,5.82,340.00,,false,1.75,,,,,,,30.03,30.03,,OVC,298.56,OVC,overcast,298.56,OVC,overcast,298.56,OVC,overcast,,,,,,,,,,,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,
KCLT,America/New_York,2010-01-01T14:52:00,2010-01-01T09:52:00,true,false,false,false,Ish,IS7,FM_15,,,,39.92,1,,,,,39.02,1,4.70,320.00,,false,1.75,,0.00,,,,,30.03,30.03,30.04,OVC,298.56,OVC,overcast,298.56,OVC,overcast,298.56,OVC,overcast,,,,,,,,,,,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,
KCLT,America/New_York,2010-01-01T15:00:00,2010-01-01T10:00:00,false,false,false,false,Ish,IS4,FM_12,,,,39.92,1,,,,,39.02,1,4.70,320.00,,false,1.74,,,,,,,,,30.04,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,IWC10,mist,,,,,,,,,,,
KCLT,America/New_York,2010-01-01T15:50:00,2010-01-01T10:50:00,false,false,false,false,Ish,IS6,FM_16,,,,42.80,1,,,,,39.20,1,4.70,310.00,,false,7.00,,,,,,,30.03,30.03,,OVC,10000.00,SCT,partly cloudy,498.69,OVC,overcast,10000.00,SCT,partly cloudy,498.69,OVC,overcast,10000.00,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-01T15:52:00,2010-01-01T10:52:00,true,false,false,false,Ish,IS7,FM_15,,,,42.08,1,,,,,39.02,1,4.70,310.00,,false,7.00,,0.00,,,,,30.03,30.03,30.03,OVC,10000.00,SCT,partly cloudy,498.69,OVC,overcast,10000.00,SCT,partly cloudy,498.69,OVC,overcast,10000.00,OVC,overcast,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-01T16:52:00,2010-01-01T11:52:00,true,false,false,false,Ish,IS7,FM_15,,,,44.06,1,,,,,37.94,1,3.36,310.00,,false,10.00,,0.00,,,,,30.02,30.02,30.02,OVC,20000.00,SCT,partly cloudy,10000.00,OVC,overcast,20000.00,SCT,partly cloudy,10000.00,OVC,overcast,20000.00,OVC,overcast,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-01T17:52:00,2010-01-01T12:52:00,true,false,false,false,Ish,IS7,FM_15,,,,48.02,1,,,,,35.96,1,6.93,330.00,,false,10.00,,0.00,,,,,29.98,29.98,29.98,BKN,25000.00,SCT,partly cloudy,11000.66,BKN,mostly cloudy,25000.00,SCT,partly cloudy,11000.66,BKN,mostly cloudy,25000.00,BKN,mostly cloudy,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-01T18:00:00,2010-01-01T13:00:00,false,false,false,false,Ish,IS4,FM_12,,,,48.02,1,,,39.02,,35.96,1,6.93,330.00,,false,9.94,,,,,,,,,29.98,ICC06,,ICC06,six oktas - 7/10 - 8/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-01T18:52:00,2010-01-01T13:52:00,true,false,false,false,Ish,IS7,FM_15,,,,50.00,1,,,,,33.98,1,6.93,340.00,,false,10.00,,0.00,,,,,29.97,29.97,29.97,BKN,25000.00,SCT,partly cloudy,3500.66,SCT,partly cloudy,11000.66,BKN,mostly cloudy,25000.00,SCT,partly cloudy,3500.66,SCT,partly cloudy,11000.66,BKN,mostly cloudy,25000.00,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-01T19:52:00,2010-01-01T14:52:00,true,false,false,false,Ish,IS7,FM_15,,,,48.92,1,,,,,32.00,1,5.82,,,false,10.00,,0.00,,,,,29.97,29.97,29.97,BKN,6000.66,SCT,partly cloudy,4399.61,BKN,mostly cloudy,6000.66,SCT,partly cloudy,4399.61,BKN,mostly cloudy,6000.66,BKN,mostly cloudy,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-01T20:52:00,2010-01-01T15:52:00,true,false,false,false,Ish,IS7,FM_15,,,,48.92,1,,,,,26.96,1,14.99,340.00,18.34,false,10.00,,0.00,,,,,29.96,29.96,29.97,SCT,4799.87,SCT,partly cloudy,4799.87,SCT,partly cloudy,4799.87,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-01T21:00:00,2010-01-01T16:00:00,false,false,false,false,Ish,IS4,FM_12,,,,48.92,1,,,,,26.96,1,14.99,340.00,,false,9.94,,,,,,,,,29.97,SCT,,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-01T21:52:00,2010-01-01T16:52:00,true,false,false,false,Ish,IS7,FM_15,,,,46.04,1,,,,,24.08,1,8.05,330.00,,false,10.00,,0.00,,,,,29.98,29.98,29.98,FEW,5498.69,FEW,mostly clear,5498.69,FEW,mostly clear,5498.69,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-01T22:52:00,2010-01-01T17:52:00,true,false,false,false,Ish,IS7,FM_15,,,,42.98,1,,,,,23.00,1,6.93,330.00,,false,10.00,,0.00,,,,,30.00,30.00,30.00,FEW,5498.69,FEW,mostly clear,5498.69,FEW,mostly clear,5498.69,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-01T23:52:00,2010-01-01T18:52:00,true,false,false,false,Ish,IS7,FM_15,,,,39.92,1,,,,,21.92,1,9.17,320.00,,false,10.00,,0.00,,,,,30.01,30.01,30.01,FEW,5498.69,FEW,mostly clear,5498.69,FEW,mostly clear,5498.69,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T00:00:00,2010-01-01T19:00:00,false,false,false,false,Ish,IS4,FM_12,,,,39.92,1,,,,,21.92,1,9.17,320.00,,false,9.94,,,,,,,,,30.01,FEW,,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T00:52:00,2010-01-01T19:52:00,true,false,false,false,Ish,IS7,FM_15,,,,37.04,1,,,,,21.92,1,6.93,330.00,,false,10.00,,0.00,,,,,30.02,30.02,30.03,FEW,5000.00,FEW,mostly clear,5000.00,FEW,mostly clear,5000.00,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T01:52:00,2010-01-01T20:52:00,true,false,false,false,Ish,IS7,FM_15,,,,35.06,1,,,,,21.92,1,6.93,330.00,,false,10.00,,0.00,,,,,30.02,30.02,30.03,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T02:52:00,2010-01-01T21:52:00,true,false,false,false,Ish,IS7,FM_15,,,,33.08,1,,,,,21.02,1,4.70,310.00,,false,10.00,,0.00,,,,,30.02,30.02,30.02,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T03:00:00,2010-01-01T22:00:00,false,false,false,false,Ish,IS4,FM_12,,,,33.08,1,,,,,21.02,1,4.70,310.00,,false,9.94,,,,,,,,,30.02,NCD,,NCD,no cloud detected,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T03:52:00,2010-01-01T22:52:00,true,false,false,false,Ish,IS7,FM_15,,,,32.00,1,,,,,19.94,1,6.93,320.00,,false,10.00,,0.00,,,,,30.02,30.02,30.03,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T04:52:00,2010-01-01T23:52:00,true,false,false,false,Ish,IS7,FM_15,,,,30.92,1,,,,,19.04,1,3.36,280.00,,false,10.00,,0.00,,,,,30.03,30.03,30.03,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T04:59:00,2010-01-01T23:59:00,false,false,false,false,Ish,IS6,SOD,,,,,,,,31.10,50.00,,,,,,false,,,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T05:52:00,2010-01-02T00:52:00,true,false,false,false,Ish,IS7,FM_15,,,,30.02,1,,,,,17.96,1,5.82,320.00,,false,10.00,,0.00,,,,,30.02,30.02,30.03,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T06:00:00,2010-01-02T01:00:00,false,false,false,false,Ish,IS4,FM_12,,,,30.02,1,,,30.02,42.08,17.96,1,5.82,320.00,,false,9.94,,,,,,,,,30.03,NCD,,NCD,no cloud detected,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T06:52:00,2010-01-02T01:52:00,true,false,false,false,Ish,IS7,FM_15,,,,30.02,1,,,,,15.98,1,6.93,310.00,,false,10.00,,0.00,,,,,30.03,30.03,30.03,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T07:52:00,2010-01-02T02:52:00,true,false,false,false,Ish,IS7,FM_15,,,,30.02,1,,,,,12.92,1,10.29,330.00,17.22,false,10.00,,0.00,,,,,30.02,30.02,30.03,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T08:52:00,2010-01-02T03:52:00,true,false,false,false,Ish,IS7,FM_15,,,,28.04,1,,,,,12.92,1,6.93,320.00,,false,10.00,,0.00,,,,,30.02,30.02,30.02,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T09:00:00,2010-01-02T04:00:00,false,false,false,false,Ish,IS4,FM_12,,,,28.04,1,,,,,12.92,1,6.93,320.00,,false,9.94,,,,,,,,,30.02,NCD,,NCD,no cloud detected,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T09:52:00,2010-01-02T04:52:00,true,false,false,false,Ish,IS7,FM_15,,,,26.96,1,,,,,12.92,1,6.93,320.00,,false,10.00,,0.00,,,,,30.04,30.04,30.05,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T10:52:00,2010-01-02T05:52:00,true,false,false,false,Ish,IS7,FM_15,,,,26.06,1,,,,,12.02,1,3.36,300.00,,false,10.00,,0.00,,,,,30.05,30.05,30.06,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T11:52:00,2010-01-02T06:52:00,true,false,false,false,Ish,IS7,FM_15,,,,26.06,1,,,,,12.02,1,8.05,310.00,,false,10.00,,0.00,,,,,30.07,30.07,30.08,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T12:00:00,2010-01-02T07:00:00,false,false,false,false,Ish,IS4,FM_12,,,,26.06,1,,,,50.00,12.02,1,8.05,310.00,,false,9.94,,,,,,,,,30.08,NCD,,NCD,no cloud detected,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T12:52:00,2010-01-02T07:52:00,true,false,false,false,Ish,IS7,FM_15,,,,24.08,1,,,,,12.02,1,4.70,340.00,,false,10.00,,0.00,,,,,30.10,30.10,30.11,FEW,3999.34,FEW,mostly clear,3999.34,FEW,mostly clear,3999.34,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T13:52:00,2010-01-02T08:52:00,true,false,false,false,Ish,IS7,FM_15,,,,28.04,1,,,,,12.02,1,8.05,300.00,,false,10.00,,0.00,,,,,30.14,30.14,30.15,FEW,5000.00,FEW,mostly clear,5000.00,FEW,mostly clear,5000.00,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T14:52:00,2010-01-02T09:52:00,true,false,false,false,Ish,IS7,FM_15,,,,30.02,1,,,,,10.04,1,13.87,320.00,21.92,false,10.00,,0.00,,,,,30.16,30.16,30.17,FEW,5000.00,FEW,mostly clear,5000.00,FEW,mostly clear,5000.00,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T15:00:00,2010-01-02T10:00:00,false,false,false,false,Ish,IS4,FM_12,,,,30.02,1,,,,,10.04,1,13.87,320.00,,false,9.94,,,,,,,,,30.17,FEW,,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T15:52:00,2010-01-02T10:52:00,true,false,false,false,Ish,IS7,FM_15,,,,30.92,1,,,,,10.04,1,11.41,330.00,19.69,false,10.00,,0.00,,,,,30.15,30.15,30.17,FEW,5000.00,FEW,mostly clear,5000.00,FEW,mostly clear,5000.00,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T16:52:00,2010-01-02T11:52:00,true,false,false,false,Ish,IS7,FM_15,,,,30.92,1,,,,,8.06,1,10.29,320.00,17.22,false,10.00,,0.00,,,,,30.15,30.15,30.16,BKN,5498.69,BKN,mostly cloudy,5498.69,BKN,mostly cloudy,5498.69,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T17:52:00,2010-01-02T12:52:00,true,false,false,false,Ish,IS7,FM_15,,,,32.00,1,,,,,6.98,1,10.29,320.00,19.69,false,10.00,,0.00,,,,,30.12,30.12,30.14,SCT,6000.66,SCT,partly cloudy,6000.66,SCT,partly cloudy,6000.66,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T18:00:00,2010-01-02T13:00:00,false,false,false,false,Ish,IS4,FM_12,,,,32.00,1,,,24.08,,6.98,1,10.29,320.00,,false,9.94,,,,,,,,,30.14,SCT,,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T18:52:00,2010-01-02T13:52:00,true,false,false,false,Ish,IS7,FM_15,,,,33.08,1,,,,,6.08,1,11.41,320.00,21.92,false,10.00,,0.00,,,,,30.11,30.11,30.12,FEW,6000.66,FEW,mostly clear,6000.66,FEW,mostly clear,6000.66,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T19:52:00,2010-01-02T14:52:00,true,false,false,false,Ish,IS7,FM_15,,,,33.08,1,,,,,5.00,1,12.75,290.00,20.80,false,10.00,,0.00,,,,,30.11,30.11,30.12,FEW,6499.34,FEW,mostly clear,6499.34,FEW,mostly clear,6499.34,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T20:52:00,2010-01-02T15:52:00,true,false,false,false,Ish,IS7,FM_15,,,,33.08,1,,,,,5.00,1,12.75,310.00,18.34,false,10.00,,0.00,,,,,30.11,30.11,30.13,FEW,6499.34,FEW,mostly clear,6499.34,FEW,mostly clear,6499.34,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T21:00:00,2010-01-02T16:00:00,false,false,false,false,Ish,IS4,FM_12,,,,33.08,1,,,,,5.00,1,12.75,310.00,,false,9.94,,,,,,,,,30.13,FEW,,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T21:52:00,2010-01-02T16:52:00,true,false,false,false,Ish,IS7,FM_15,,,,30.92,1,,,,,3.92,1,13.87,300.00,20.80,false,10.00,,0.00,,,,,30.12,30.12,30.14,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T22:52:00,2010-01-02T17:52:00,true,false,false,false,Ish,IS7,FM_15,,,,28.04,1,,,,,5.00,1,10.29,310.00,18.34,false,10.00,,0.00,,,,,30.13,30.13,30.15,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-02T23:52:00,2010-01-02T18:52:00,true,false,false,false,Ish,IS7,FM_15,,,,26.96,1,,,,,6.08,1,8.05,300.00,,false,10.00,,0.00,,,,,30.15,30.15,30.16,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-03T00:00:00,2010-01-02T19:00:00,false,false,false,false,Ish,IS4,FM_12,,,,26.96,1,,,,,6.08,1,8.05,300.00,,false,9.94,,,,,,,,,30.16,NCD,,NCD,no cloud detected,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-03T00:52:00,2010-01-02T19:52:00,true,false,false,false,Ish,IS7,FM_15,,,,26.06,1,,,,,6.08,1,5.82,320.00,,false,10.00,,0.00,,,,,30.16,30.16,30.18,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-03T01:52:00,2010-01-02T20:52:00,true,false,false,false,Ish,IS7,FM_15,,,,24.08,1,,,,,6.08,1,6.93,310.00,,false,10.00,,0.00,,,,,30.16,30.16,30.18,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-03T02:52:00,2010-01-02T21:52:00,true,false,false,false,Ish,IS7,FM_15,,,,23.00,1,,,,,5.00,1,3.36,330.00,,false,10.00,,0.00,,,,,30.17,30.17,30.19,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-03T03:00:00,2010-01-02T22:00:00,false,false,false,false,Ish,IS4,FM_12,,,,23.00,1,,,,,5.00,1,3.36,330.00,,false,9.94,,,,,,,,,30.19,NCD,,NCD,no cloud detected,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-03T03:52:00,2010-01-02T22:52:00,true,false,false,false,Ish,IS7,FM_15,,,,21.02,1,,,,,6.98,1,4.70,310.00,,false,10.00,,0.00,,,,,30.15,30.15,30.17,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-03T04:52:00,2010-01-02T23:52:00,true,false,false,false,Ish,IS7,FM_15,,,,21.02,1,,,,,6.08,1,6.93,340.00,,false,10.00,,0.00,,,,,30.14,30.14,30.16,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-03T04:59:00,2010-01-02T23:59:00,false,false,false,false,Ish,IS6,SOD,,,,,,,,19.22,33.98,,,,,,false,,,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-03T05:52:00,2010-01-03T00:52:00,true,false,false,false,Ish,IS7,FM_15,,,,19.94,1,,,,,6.98,1,3.36,290.00,,false,10.00,,0.00,,,,,30.14,30.14,30.16,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,2010-01-03T06:00:00,2010-01-03T01:00:00,false,false,false,false,Ish,IS4,FM_12,,,,19.94,1,,,19.04,30.02,6.98,1,3.36,290.00,,false,9.94,,,,,,,,,30.16,NCD,,NCD,no cloud detected,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,
