Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
KBTV,America/New_York,1989-01-01,6.08,21.02,1.04,15.08,0.00,9.21,,NW,7.00,40.00,,,30.12,30.39,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1989-01-02,24.98,35.06,12.02,33.98,5.75,21.86,29.92,SE,3.00,15.00,,,29.72,30.08,SCT,partly cloudy,OVC,overcast,-SN,light snow,-SHSN,showers of light snow,,,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1989-01-03,1.94,33.08,-0.94,30.02,4.60,16.11,,N,0.50,35.00,0.06,2.00,29.69,29.85,CLR,clear,OVC,overcast,SN,snow,-SN,light snow,,,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1989-01-04,-11.02,1.04,-14.08,-2.02,2.30,20.71,24.17,N,6.00,35.00,,2.00,29.81,30.05,CLR,clear,OVC,overcast,-SN,light snow,-SHSN,showers of light snow,FG,fog,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1989-01-05,-7.06,10.94,-9.04,-2.92,0.00,17.26,,NW,15.00,45.00,,1.00,29.99,30.28,CLR,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1989-01-06,-7.96,14.00,-9.04,6.98,0.00,9.21,,NE,7.00,25.00,,1.00,30.28,30.38,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1989-01-07,8.96,32.00,8.06,30.92,4.60,17.26,,SE,1.00,30.00,,,30.19,30.42,SCT,partly cloudy,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1989-01-08,30.92,42.08,19.04,37.94,6.90,26.47,36.82,SE,3.00,15.00,0.05,1.00,29.60,30.15,SCT,partly cloudy,OVC,overcast,-SHSN,showers of light snow,-SHRAPL,showers of light rain and ice pellets,-SHRA,showers of light rain,-DZ,light drizzle,FG,fog,,,,,,,,,,,,,,
KBTV,America/New_York,1989-01-09,21.92,30.92,5.00,26.06,8.06,19.56,28.77,W,10.00,25.00,,,29.89,30.41,SCT,partly cloudy,OVC,overcast,-SHSN,showers of light snow,,,,,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1989-01-10,14.00,30.02,8.06,17.96,3.45,25.32,34.52,SE,15.00,35.00,,,30.23,30.50,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1989-01-11,8.96,30.02,-2.92,28.04,0.00,23.02,40.28,NW,0.12,40.00,0.03,,30.20,30.79,CLR,clear,OVC,overcast,+SN,heavy snow,-SHSN,showers of light snow,-BLSN,light blowing snow,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1989-01-12,10.04,41.00,3.02,37.04,6.90,33.37,44.88,SE,6.00,35.00,0.02,,29.76,30.66,CLR,clear,OVC,overcast,-SN,light snow,-FZDZ,light freezing drizzle,,,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1989-01-13,14.00,41.00,1.94,32.00,5.75,19.56,27.62,NW,5.00,15.00,,,29.76,30.42,CLR,clear,OVC,overcast,-SHSN,showers of light snow,,,,,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1989-01-14,10.04,37.04,3.92,15.98,3.45,25.32,35.67,SE,7.00,35.00,,,30.04,30.45,CLR,clear,OVC,overcast,PL,ice pellets,-FZRAPL,light freezing rain and ice pellets,,,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1989-01-15,30.92,44.06,19.94,35.06,8.06,31.07,40.28,S,4.00,25.00,0.01,,29.81,30.00,SCT,partly cloudy,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1989-01-16,17.06,37.04,12.92,28.04,0.00,12.66,,NW,0.50,20.00,0.07,2.00,29.92,30.10,SCT,partly cloudy,OVC,overcast,-SN,light snow,-SHSN,showers of light snow,FG,fog,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1989-01-17,15.98,35.96,12.02,28.04,3.45,23.02,35.67,S,3.00,20.00,,2.00,29.78,30.08,SCT,partly cloudy,OVC,overcast,-SN,light snow,-SHSN,showers of light snow,,,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1989-01-18,28.04,35.96,19.04,30.92,4.60,14.96,20.71,SE,0.75,25.00,0.01,1.00,29.85,30.12,SCT,partly cloudy,OVC,overcast,-SN,light snow,-SHSN,showers of light snow,-RA,light rain,,,,,,,,,,,,,,,,,,
KBTV,America/New_York,1989-01-19,30.92,39.92,23.00,33.98,3.45,13.81,,SE,5.00,25.00,0.02,1.00,29.77,29.96,SCT,partly cloudy,OVC,overcast,PL,ice pellets,-RA,light rain,FGPO,fog and well-developed dust/sand whirls,PO,well-developed dust/sand whirls,FG,fog,,,,,,,,,,,,,,
KBTV,America/New_York,1989-01-20,15.08,37.04,3.02,33.08,9.21,29.92,35.67,S,1.00,15.00,0.04,,29.49,29.92,SCT,partly cloudy,OVC,overcast,-SN,light snow,-SHSN,showers of light snow,-SHRA,showers of light rain,FG,fog,,,,,,,,,,,,,,,,
