Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
KPHX,America/Phoenix,2016-01-01,37.04,66.02,19.94,33.08,0.00,6.90,,W,7.00,10.00,,,30.04,30.15,CLR,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-02,48.92,69.80,28.40,33.08,4.60,17.26,18.41,E,10.00,10.00,,,30.04,30.18,CLR,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-03,53.06,69.98,26.96,33.80,3.45,16.11,23.02,E,10.00,10.00,,,29.89,30.13,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-04,53.06,60.98,30.02,51.08,0.00,17.26,29.92,E,8.00,10.00,0.27,,29.83,29.93,FEW,mostly clear,OVC,overcast,RA,rain,-RA,light rain,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-05,51.98,57.20,48.02,53.96,3.45,11.51,,E,2.50,10.00,0.11,,29.86,29.99,FEW,mostly clear,OVC,overcast,-RA,light rain,BR,mist,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-06,50.00,59.00,39.02,53.06,0.00,13.81,20.71,SW,10.00,10.00,0.15,,29.81,30.00,FEW,mostly clear,OVC,overcast,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-07,48.02,53.60,41.00,48.02,0.00,18.41,26.47,SE,2.50,10.00,0.34,,29.80,29.97,FEW,mostly clear,OVC,overcast,-TSRA,thunderstorm with light rain,TSRA,thunderstorm with rain,+RA,heavy rain,RA,rain,-RA,light rain,BR,mist,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-08,46.04,55.94,37.94,42.98,0.00,11.51,,SW,10.00,10.00,0.00,,29.83,30.09,FEW,mostly clear,OVC,overcast,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-09,42.08,57.92,35.96,42.98,0.00,6.90,,E,10.00,10.00,,,30.10,30.23,CLR,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-10,44.06,55.94,35.06,42.08,0.00,9.21,,E,10.00,10.00,,,30.09,30.20,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-11,41.00,60.08,21.92,41.00,0.00,6.90,,E,10.00,10.00,,,30.16,30.27,CLR,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-12,39.20,66.02,15.98,35.06,0.00,14.96,,E,10.00,10.00,,,30.09,30.24,CLR,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-13,39.92,66.02,21.02,35.06,0.00,8.06,,E,10.00,10.00,,,30.02,30.17,CLR,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-14,42.08,64.04,28.04,37.04,0.00,8.06,,E,10.00,10.00,,,29.97,30.08,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-15,44.06,60.08,30.92,37.04,0.00,14.96,,E,10.00,10.00,,,29.91,30.08,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-16,41.00,60.98,32.00,37.94,0.00,6.90,,E,10.00,10.00,,,30.07,30.19,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-17,44.06,66.92,33.98,39.92,0.00,9.21,,E,10.00,10.00,,,30.12,30.22,CLR,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-18,46.94,66.92,32.00,39.02,0.00,11.51,,E,10.00,10.00,,,30.05,30.19,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-19,44.96,68.00,30.92,37.94,0.00,14.96,,E,10.00,10.00,0.00,,30.06,30.20,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-20,46.94,69.98,35.96,41.00,0.00,9.21,,E,10.00,10.00,,,30.07,30.19,CLR,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-21,48.02,69.98,12.92,41.00,0.00,19.56,,NE,10.00,10.00,,,30.19,30.31,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-22,48.92,75.02,15.08,30.92,0.00,12.66,,E,10.00,10.00,,,30.04,30.20,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-23,51.08,71.96,19.94,32.00,0.00,10.36,,E,10.00,10.00,,,29.86,30.03,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-24,44.96,66.92,24.98,35.06,0.00,10.36,18.41,W,10.00,10.00,,,29.87,30.01,CLR,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-25,48.02,66.92,17.96,33.08,0.00,12.66,,E,10.00,10.00,,,29.98,30.10,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-26,42.98,68.00,6.98,26.06,0.00,9.21,,N,10.00,10.00,,,30.12,30.27,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-27,44.96,69.98,8.60,24.98,0.00,10.36,,E,10.00,10.00,,,30.18,30.33,CLR,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-28,46.04,71.96,17.96,30.92,0.00,9.21,,SE,10.00,10.00,,,30.05,30.23,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-29,46.94,71.06,24.80,33.98,0.00,10.36,,E,10.00,10.00,,,29.95,30.09,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-30,48.02,73.04,24.98,33.98,0.00,11.51,,E,10.00,10.00,,,29.85,29.98,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-01-31,50.00,73.94,30.92,50.00,0.00,28.77,43.73,E,2.50,10.00,0.18,,29.57,29.90,CLR,clear,OVC,overcast,-TSRA,thunderstorm with light rain,TSRA,thunderstorm with rain,-RA,light rain,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-02-01,48.02,53.96,24.98,33.98,6.90,25.32,32.22,W,10.00,10.00,0.00,,29.63,30.00,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-02-02,37.94,55.04,6.98,28.04,3.45,14.96,20.71,W,10.00,10.00,,,30.00,30.18,CLR,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KPHX,America/Phoenix,2016-02-03,35.96,57.20,12.92,26.06,0.00,5.75,,E,10.00,10.00,,,30.18,30.37,CLR,clear,CLR,clear,,,,,,,,,,,,,,,,,,,,,,,,
