Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Precipitation (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg)
1987,44.982499999999995,64.0255,38.393000000000036,48.784000000000056,3.5080277777777864,15.737861111111132,0.09200000000000003,29.962444444444422,30.137055555555534
1988,42.49022099447515,63.286685082872964,34.3385082872928,46.12005524861879,3.7971823204419923,16.5758839779006,0.07839779005524862,29.95632596685084,30.147955801104935
1989,42.660500000000006,60.721,36.951500000000024,47.87800000000003,3.591361111111117,15.548722222222242,0.13647222222222224,29.983388888888896,30.166388888888882
1990,45.47656509695289,64.24792243767315,39.88659279778395,50.83667590027698,3.804709141274242,16.0503878116344,0.1390858725761773,29.972991689750724,30.1578670360111
1991,45.86346153846154,64.00587912087911,39.7493956043956,50.322417582417565,4.320082417582422,16.57593406593409,0.10244505494505496,29.976895604395605,30.147774725274736
1992,44.22615384615384,61.28362637362635,38.57939560439562,49.44615384615385,3.8146703296703315,16.66747252747256,0.12178571428571427,29.949230769230777,30.1343956043956
1993,43.99883977900554,60.76469613259665,38.612265193370156,48.97618784530385,4.000552486187848,15.917127071823229,0.1410497237569061,29.959917127071822,30.14273480662985
1994,44.280499999999996,62.76949999999993,37.10700000000001,47.87150000000001,3.383722222222227,15.628527777777796,0.08016666666666665,29.986500000000017,30.164472222222226
1995,43.64331491712708,62.0967955801105,37.290110497237556,48.24077348066297,3.562375690607738,16.587790055248654,0.09157458563535915,29.947127071823207,30.117569060773505
1996,42.91539726027398,59.74120547945197,36.79391780821918,47.84690410958907,4.015561643835617,17.57090410958907,0.13520547945205486,29.92980821917809,30.11372602739724
1997,42.96224657534248,60.05830136986299,37.04838356164383,47.9253150684931,3.4447945205479487,17.126136986301386,0.08843835616438356,29.920383561643852,30.119561643835624
1998,47.74109890109891,64.4093956043956,41.83027472527472,51.756483516483435,2.763708791208795,16.111648351648384,0.09480769230769232,29.925879120879156,30.092472527472527
1999,45.39756906077353,64.11508287292818,38.35668508287295,49.35707182320441,3.41262430939227,16.83635359116024,0.0017955801104972376,29.955497237569098,30.13593922651934
2000,43.781593406593394,61.43989010989009,38.06758241758241,49.02186813186806,3.1443131868131906,16.900357142857153,0.10516483516483523,29.95980769230768,30.152252747252742
2001,45.49752747252749,63.15978021978016,39.3152197802198,49.89467032967029,3.356263736263738,16.82747252747255,0.10785714285714289,29.973379120879116,30.144340659340646
2002,45.72895604395608,63.172637362637346,40.5915384615385,50.99890109890111,3.4412362637362652,16.891181318681344,0.03912087912087911,29.960906593406605,30.143708791208795
2003,43.552142857142826,60.7154395604395,37.419780219780215,48.84681318681318,2.62942307692308,16.839093406593435,0.13728021978021981,29.925054945054953,30.103653846153836
2004,45.0411475409836,61.72262295081956,38.52918032786888,49.370491803278696,3.604836065573772,17.028825136612053,0.12442622950819676,29.97016393442621,30.15038251366119
2005,45.33676712328764,62.282904109589005,38.503178082191795,48.61276712328769,2.883506849315074,16.506136986301385,0.1163835616438356,29.93715068493147,30.113178082191773
2006,46.23923287671235,62.90821917808214,39.56345205479452,49.25435616438353,3.297232876712336,16.852383561643865,0.1352602739726027,29.920246575342503,30.09967123287669
2007,46.4365934065934,64.08054945054947,37.14137362637362,47.9982417582417,3.008736263736268,16.615549450549473,0.09505494505494506,29.95439560439559,30.135686813186823
2008,44.10832876712329,61.586082191780804,35.644876712328816,46.98339726027396,3.1106027397260316,17.523671232876705,0.1317808219178082,29.916547945205497,30.121178082191776
2009,44.993534246575344,61.393260273972565,36.35156164383564,46.9626849315068,3.0224931506849355,16.74920547945207,0.12846575342465752,29.917095890410963,30.106273972602754
2010,45.94235616438356,63.575945205479435,37.611068493150654,47.53030136986302,2.652273972602744,16.243945205479438,0.09452054794520556,29.910958904109584,30.074712328767124
2011,46.7999452054795,63.43490410958903,39.06586301369867,49.24202739726025,2.9611506849315106,17.280136986301404,0.12257534246575347,29.890410958904123,30.07857534246575
2012,47.704383561643894,66.12504109589034,38.73200000000003,49.71397260273968,2.605479452054799,16.646273972602756,0.09509589041095891,29.92649315068493,30.099863013698624
2013,44.131208791208785,60.87763736263735,37.11813186813191,47.2302747252747,3.061785714285717,16.786785714285735,0.09472527472527474,29.95368131868129,30.136208791208805
2014,41.47589041095888,58.58131506849307,34.31287671232878,45.47632876712328,3.32115068493151,17.780684931506862,0.11032876712328776,29.93306849315066,30.12569863013702
2015,45.172142857142894,62.59901098901094,37.05483516483516,47.816263736263714,3.3332417582417624,16.951098901098927,0.1221703296703297,29.965906593406565,30.15104395604396
2016,47.21221917808221,64.23578082191774,39.72323287671236,50.196273972602775,3.191780821917814,16.892000000000014,0.11824657534246583,29.951068493150682,30.131342465753427
2017,47.0576923076923,64.39851648351647,39.14186813186814,49.685219780219775,3.477692307692311,17.480357142857173,0.1278021978021978,29.92936813186811,30.11425824175822
