Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
KCLT,America/New_York,1990-01-01,33.98,57.92,15.98,55.04,4.60,23.02,32.22,NW,6.00,20.00,0.04,,29.74,30.41,CLR,clear,OVC,overcast,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-02,24.98,48.02,19.94,24.98,0.00,11.51,,SW,10.00,15.00,,,30.43,30.53,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-03,33.98,59.00,24.98,42.98,0.00,16.11,,S,8.00,20.00,,,30.31,30.44,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-04,48.92,57.02,37.94,55.04,0.00,18.41,,S,3.00,8.00,0.07,,30.01,30.31,SCT,partly cloudy,OVC,overcast,-RA,light rain,DZ,drizzle,FG,fog,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-05,51.08,57.02,50.00,53.06,0.00,9.21,,W,2.00,7.00,0.14,,30.09,30.21,SCT,partly cloudy,OVC,overcast,-RA,light rain,DZ,drizzle,-DZ,light drizzle,FG,fog,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-06,48.02,57.02,32.00,51.98,0.00,11.51,,N,1.00,10.00,0.51,,30.04,30.22,SCT,partly cloudy,OVC,overcast,-RA,light rain,FG,fog,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-07,42.08,46.94,26.06,41.00,0.00,8.06,,NE,7.00,10.00,0.24,,30.04,30.22,SCT,partly cloudy,OVC,overcast,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-08,39.02,48.92,39.02,44.96,0.00,11.51,,W,2.00,7.00,0.33,,29.78,30.02,SCT,partly cloudy,OVC,overcast,RA,rain,-RA,light rain,-DZ,light drizzle,FG,fog,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-09,35.96,53.06,33.98,41.00,0.00,16.11,,S,0.00,15.00,,,29.90,30.07,CLR,clear,OVC,overcast,FG,fog,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-10,39.02,59.00,19.04,39.92,0.00,17.26,29.92,SW,10.00,20.00,,,29.91,30.06,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-11,30.92,68.00,24.08,37.04,0.00,19.56,28.77,SW,10.00,15.00,,,29.65,30.04,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-12,33.98,57.02,10.04,35.96,8.06,23.02,34.52,NW,10.00,20.00,,,29.64,30.04,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-13,26.96,46.94,8.96,17.06,3.45,14.96,,W,10.00,20.00,,,30.05,30.44,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-14,28.94,53.96,14.00,21.02,0.00,16.11,,S,10.00,20.00,,,30.35,30.47,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-15,37.04,64.94,17.96,32.00,3.45,13.81,,S,10.00,20.00,,,30.31,30.40,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-16,46.94,68.00,30.02,44.06,0.00,5.75,,SE,10.00,15.00,,,30.36,30.45,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-17,42.08,66.92,39.02,51.08,0.00,11.51,,S,7.00,10.00,,,30.27,30.40,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-18,50.00,68.00,50.00,57.92,0.00,16.11,,SW,4.00,15.00,0.03,,30.14,30.27,CLR,clear,OVC,overcast,-RA,light rain,FG,fog,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-19,48.92,55.04,33.08,53.06,0.00,11.51,,NE,0.25,10.00,,,30.20,30.35,FEW,mostly clear,OVC,overcast,-RA,light rain,FG,fog,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-20,46.04,55.04,37.94,51.08,0.00,20.71,,N,1.00,7.00,0.35,,30.00,30.28,BKN,mostly cloudy,OVC,overcast,TSRA,thunderstorm with rain,SHRA,showers of rain,-SHRA,showers of light rain,DZ,drizzle,FG,fog,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-21,50.00,64.94,33.98,57.02,0.00,17.26,,SW,0.25,20.00,1.29,,29.83,30.01,FEW,mostly clear,OVC,overcast,TSRA,thunderstorm with rain,SHRA,showers of rain,-SHRA,showers of light rain,-DZ,light drizzle,FG,fog,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-22,35.06,60.08,26.06,33.98,0.00,11.51,,SW,10.00,20.00,,,29.95,30.06,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-23,37.04,62.96,28.94,35.06,0.00,13.81,,S,7.00,20.00,,,30.01,30.17,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-24,48.02,53.06,35.06,48.92,4.60,11.51,,S,4.00,10.00,0.40,,29.95,30.07,SCT,partly cloudy,OVC,overcast,RA,rain,-RA,light rain,-SHRA,showers of light rain,FG,fog,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-25,48.92,59.00,48.02,57.02,0.00,18.41,42.58,S,0.50,8.00,0.26,,29.77,29.99,SCT,partly cloudy,OVC,overcast,SHRA,showers of rain,-RA,light rain,-SHRA,showers of light rain,-DZ,light drizzle,FG,fog,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-26,33.98,51.08,14.00,44.06,0.00,17.26,28.77,NW,7.00,20.00,0.03,,29.80,30.31,CLR,clear,OVC,overcast,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-27,28.04,55.04,21.02,26.06,0.00,13.81,,S,15.00,20.00,,,30.28,30.43,CLR,clear,CLR,clear,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-28,30.92,62.06,23.00,32.00,0.00,12.66,,S,10.00,20.00,,,30.17,30.35,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-29,46.94,64.04,28.94,57.02,3.45,20.71,36.82,S,2.00,15.00,0.13,,29.60,30.15,CLR,clear,OVC,overcast,SHRA,showers of rain,-RA,light rain,-SHRA,showers of light rain,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-30,33.08,55.04,28.04,35.06,0.00,10.36,,W,15.00,15.00,,,29.91,30.09,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-01-31,35.96,64.94,15.98,37.04,3.45,10.36,,N,8.00,15.00,,,30.06,30.33,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-02-01,37.04,64.04,28.04,41.00,0.00,10.36,,SW,7.00,15.00,,,30.17,30.34,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-02-02,51.08,66.92,39.02,60.98,0.00,16.11,,SW,0.12,15.00,0.10,,30.01,30.18,SCT,partly cloudy,OVC,overcast,-RA,light rain,-DZ,light drizzle,FG,fog,,,,,,,,,,,,,,,,,,
KCLT,America/New_York,1990-02-03,57.02,73.94,57.02,62.96,0.00,18.41,,S,0.19,15.00,,,29.97,30.14,SCT,partly cloudy,OVC,overcast,FG,fog,,,,,,,,,,,,,,,,,,,,,,
