Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
KPWM,America/New_York,2015-01-01,17.96,30.92,6.08,8.96,4.60,19.56,25.32,SW,10.00,10.00,,,29.86,30.05,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2015-01-02,21.92,37.94,1.04,21.92,5.75,23.02,36.82,W,10.00,10.00,,,29.88,30.45,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2015-01-03,15.08,33.98,-2.92,32.00,0.00,12.66,20.71,SE,0.50,10.00,0.40,,30.35,30.68,CLR,clear,OVC,overcast,SN,snow,-SN,light snow,FG,fog,BR,mist,,,,,,,,,,,,,,,,
KPWM,America/New_York,2015-01-04,23.00,35.60,21.02,33.80,0.00,13.81,18.41,N,0.50,7.00,0.49,,29.50,30.30,FEW,mostly clear,VV,overcast,-SN,light snow,-PL,light ice pellets,FZRA,freezing rain,-FZDZ,light freezing drizzle,-FZRA,light freezing rain,-RA,light rain,FZFG,freezing fog,BR,mist,,,,,,,,
KPWM,America/New_York,2015-01-05,10.94,41.00,-11.02,35.06,8.06,34.52,47.18,W,10.00,10.00,0.00,,29.50,30.21,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2015-01-06,6.98,15.98,-9.94,6.98,0.00,9.21,,W,10.00,10.00,,,29.98,30.30,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2015-01-07,1.04,24.08,-14.98,12.02,0.00,19.56,31.07,W,1.25,10.00,0.00,,29.70,30.02,CLR,clear,OVC,overcast,-SN,light snow,HZ,haze,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2015-01-08,-7.96,15.98,-22.00,-0.04,0.00,11.51,,W,10.00,10.00,0.00,,30.06,30.28,CLR,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2015-01-09,17.96,28.94,1.04,19.04,5.75,17.26,26.47,SW,1.00,10.00,0.05,,29.82,30.10,CLR,clear,VV,overcast,-SN,light snow,HZ,haze,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2015-01-10,10.94,24.08,-2.92,3.02,0.00,14.96,24.17,W,10.00,10.00,,,30.08,30.45,CLR,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2015-01-11,8.06,26.06,-4.00,8.06,0.00,9.21,,SW,10.00,10.00,,,30.46,30.62,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2015-01-12,24.08,32.00,8.96,28.94,0.00,10.36,,NW,0.50,10.00,0.21,,30.11,30.44,FEW,mostly clear,VV,overcast,-SN,light snow,HZ,haze,BR,mist,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2015-01-13,1.04,30.02,-7.06,21.92,0.00,19.56,20.71,N,9.00,10.00,,,30.19,30.67,CLR,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2015-01-14,-4.00,24.08,-9.94,17.96,0.00,6.90,,N,7.00,10.00,,,30.20,30.63,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2015-01-15,23.00,28.94,15.98,24.80,0.00,11.51,,N,0.75,10.00,0.03,,29.74,30.18,CLR,clear,OVC,overcast,-SN,light snow,HZ,haze,BR,mist,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2015-01-16,8.06,35.96,-7.96,21.02,0.00,24.17,41.43,NW,1.00,10.00,0.00,,29.57,30.04,CLR,clear,VV,overcast,BR,mist,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2015-01-17,-0.94,17.96,-13.00,-0.94,0.00,10.36,,W,9.00,10.00,0.00,,30.06,30.35,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2015-01-18,19.94,48.92,5.00,44.06,0.00,28.77,39.13,SE,1.50,10.00,0.22,,29.54,30.24,CLR,clear,OVC,overcast,RA,rain,-RA,light rain,-DZ,light drizzle,BR,mist,,,,,,,,,,,,,,,,
KPWM,America/New_York,2015-01-19,35.96,48.20,24.08,44.96,4.60,21.86,35.67,W,4.00,10.00,0.06,,29.47,29.61,CLR,clear,OVC,overcast,-RA,light rain,BR,mist,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2015-01-20,21.02,35.06,1.94,23.00,3.45,18.41,25.32,W,10.00,10.00,,,29.62,29.95,CLR,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2015-01-21,12.92,30.92,3.92,15.98,0.00,5.75,,N,10.00,10.00,,,29.97,30.25,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
