Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
KPWM,America/New_York,2016-01-01,30.92,39.92,24.08,30.20,3.45,13.81,25.32,W,2.00,10.00,0.01,,29.81,29.91,CLR,clear,OVC,overcast,-SN,light snow,BR,mist,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2016-01-02,28.94,37.40,17.06,21.92,5.75,16.11,23.02,W,10.00,10.00,,,29.82,29.89,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2016-01-03,28.04,39.92,21.02,24.08,0.00,14.96,21.86,SW,10.00,10.00,,,29.65,29.81,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2016-01-04,8.06,30.02,-2.92,19.94,4.60,17.26,27.62,N,10.00,10.00,,,29.79,30.36,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2016-01-05,3.92,26.06,-7.06,1.04,3.45,12.66,,N,10.00,10.00,,,30.37,30.55,CLR,clear,CLR,clear,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2016-01-06,14.00,39.92,-0.40,17.96,0.00,6.90,,SW,10.00,10.00,,,30.29,30.46,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2016-01-07,14.00,37.94,1.94,15.98,0.00,5.75,,NW,10.00,10.00,,,30.26,30.35,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2016-01-08,17.96,39.02,12.02,32.00,0.00,12.66,,NE,10.00,10.00,0.00,,30.28,30.35,CLR,clear,OVC,overcast,-RA,light rain,-DZ,light drizzle,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2016-01-09,30.20,35.60,24.08,33.98,0.00,9.21,,N,0.75,10.00,0.07,,30.25,30.33,FEW,mostly clear,OVC,overcast,-SN,light snow,-RA,light rain,DZ,drizzle,BR,mist,,,,,,,,,,,,,,,,
KPWM,America/New_York,2016-01-10,35.06,51.98,33.98,51.98,0.00,32.22,47.18,E,0.25,10.00,2.04,,29.26,30.23,CLR,clear,VV,overcast,+RA,heavy rain,RA,rain,-RA,light rain,FG,fog,BR,mist,UP,unknown precipitation,,,,,,,,,,,,
KPWM,America/New_York,2016-01-11,24.08,46.94,3.92,44.06,6.90,20.71,34.52,W,10.00,10.00,,,29.29,30.03,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2016-01-12,19.04,35.96,10.04,33.98,0.00,24.17,33.37,SW,0.25,10.00,0.34,,29.47,30.08,CLR,clear,VV,overcast,+SN,heavy snow,SN,snow,-SN,light snow,-RA,light rain,FZFG,freezing fog,BR,mist,,,,,,,,,,,,
KPWM,America/New_York,2016-01-13,15.98,26.60,-0.04,24.80,6.90,26.47,36.82,W,0.75,10.00,0.01,,29.45,29.82,CLR,clear,VV,overcast,-SN,light snow,BR,mist,BLSN,blowing snow,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2016-01-14,15.08,28.04,-0.04,10.04,3.45,12.66,,W,10.00,10.00,,,29.78,29.95,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2016-01-15,12.92,30.02,8.96,21.02,0.00,6.90,,N,10.00,10.00,,,29.78,30.04,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
