Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
KDSM,America/Chicago,1990-01-01,12.92,33.08,8.06,19.04,4.60,17.26,23.02,S,15.00,20.00,,,30.07,30.28,CLR,clear,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-02,24.98,48.02,17.96,28.04,8.06,20.71,26.47,S,20.00,20.00,,,29.84,30.07,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-03,30.02,44.96,26.96,37.94,3.45,17.26,26.47,S,0.50,20.00,0.23,,29.79,29.86,CLR,clear,OVC,overcast,SN,snow,-SN,light snow,-SNPL,light snow and ice pellets,-FZRAPL,light freezing rain and ice pellets,-FZRA,light freezing rain,-RA,light rain,-SHRA,showers of light rain,FG,fog,,,,,,,,
KDSM,America/Chicago,1990-01-04,19.04,32.00,15.08,26.96,3.45,18.41,25.32,NW,0.12,20.00,0.39,6.00,29.78,30.16,CLR,clear,OVC,overcast,+SN,heavy snow,SN,snow,-SN,light snow,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-05,12.02,35.06,8.96,21.92,0.00,10.36,,S,8.00,20.00,,6.00,30.04,30.14,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-06,12.02,30.02,8.96,24.08,0.00,11.51,,S,0.06,20.00,,6.00,30.05,30.26,CLR,clear,OVC,overcast,-FZDZ,light freezing drizzle,DZ,drizzle,FG,fog,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-07,26.06,39.92,21.92,26.96,4.60,13.81,,SW,20.00,20.00,,5.00,29.82,30.02,CLR,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-08,24.98,42.08,21.92,32.00,4.60,13.81,,S,7.00,20.00,0.03,5.00,29.43,29.79,CLR,clear,OVC,overcast,-SHRA,showers of light rain,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-09,28.94,39.02,24.98,33.08,5.75,20.71,33.37,NW,10.00,20.00,,4.00,29.43,30.06,CLR,clear,OVC,overcast,-SHRA,showers of light rain,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-10,23.00,48.02,21.92,35.06,0.00,16.11,20.71,S,5.00,20.00,,3.00,29.69,30.05,CLR,clear,OVC,overcast,FG,fog,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-11,30.02,42.98,12.92,28.04,10.36,35.67,55.24,NW,7.00,20.00,,1.00,29.76,30.06,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-12,17.06,28.94,5.00,12.02,3.45,32.22,41.43,NW,6.00,25.00,,,30.08,30.38,CLR,clear,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-13,15.08,37.04,5.00,15.08,0.00,16.11,,S,20.00,25.00,,,29.92,30.38,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-14,28.94,46.04,14.00,26.06,0.00,16.11,,S,10.00,20.00,,,29.75,29.90,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-15,28.04,53.96,23.00,37.04,0.00,8.06,,S,8.00,20.00,,,29.91,30.03,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-16,39.02,57.92,37.04,53.06,4.60,11.51,,S,0.50,7.00,,,29.85,30.02,SCT,partly cloudy,OVC,overcast,FG,fog,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-17,32.00,42.08,28.94,39.92,5.75,16.11,,NW,1.00,7.00,0.19,,29.86,30.19,SCT,partly cloudy,OVC,overcast,RA,rain,-RA,light rain,FG,fog,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-18,24.98,35.06,19.04,28.94,0.00,18.41,24.17,NW,7.00,20.00,,,30.22,30.47,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-19,21.92,33.08,19.04,24.98,0.00,12.66,,E,7.00,20.00,,,30.00,30.42,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-20,28.94,33.08,24.98,30.92,0.00,16.11,23.02,E,0.50,7.00,0.40,2.00,29.73,29.99,SCT,partly cloudy,OVC,overcast,SN,snow,-SN,light snow,-DZSN,light drizzle and snow,-FZDZSN,light freezing drizzle and snow,-FZRAPL,light freezing rain and ice pellets,-FZDZ,light freezing drizzle,-FZRA,light freezing rain,FG,fog,,,,,,,,
KDSM,America/Chicago,1990-01-21,15.98,32.00,12.92,24.08,5.75,16.11,,W,4.00,20.00,,2.00,29.84,29.96,CLR,clear,OVC,overcast,FG,fog,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-22,26.06,39.92,19.94,30.92,0.00,10.36,,NW,20.00,20.00,,2.00,29.82,29.99,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-23,35.06,44.96,30.02,35.96,5.75,24.17,33.37,W,10.00,20.00,0.01,,29.36,29.84,CLR,clear,OVC,overcast,-SHRA,showers of light rain,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-24,28.94,41.00,26.96,33.08,0.00,20.71,26.47,N,0.75,20.00,0.15,1.00,29.62,29.84,CLR,clear,OVC,overcast,-SN,light snow,FG,fog,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-25,21.02,30.02,15.98,26.96,4.60,25.32,35.67,NW,4.00,20.00,0.02,2.00,29.76,29.87,CLR,clear,OVC,overcast,-SN,light snow,FG,fog,-BLSN,light blowing snow,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-26,17.96,42.08,15.08,30.02,2.30,18.41,24.17,S,10.00,20.00,,2.00,29.62,29.88,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-27,24.08,39.02,12.92,30.02,6.90,27.62,41.43,NW,0.75,20.00,0.01,,29.47,30.22,CLR,clear,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-28,23.00,42.08,14.00,19.94,8.06,19.56,27.62,S,20.00,20.00,,,30.00,30.22,CLR,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-29,24.08,48.02,12.92,26.96,8.06,12.66,,S,20.00,20.00,,,29.63,29.98,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-30,17.96,39.02,8.06,24.98,3.45,23.02,32.22,NW,6.00,20.00,,,29.61,30.11,CLR,clear,OVC,overcast,DZ,drizzle,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-01-31,17.06,53.06,8.06,30.92,8.06,20.71,29.92,S,10.00,20.00,,,29.72,30.11,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-02-01,19.04,48.02,8.06,32.00,9.21,18.41,27.62,N,1.00,20.00,0.01,,29.74,30.06,FEW,mostly clear,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-02-02,17.96,26.96,12.92,24.98,4.60,12.66,,N,0.75,8.00,0.23,2.00,30.00,30.12,SCT,partly cloudy,OVC,overcast,-SN,light snow,-SNPL,light snow and ice pellets,-FZDZSN,light freezing drizzle and snow,-FZDZ,light freezing drizzle,FG,fog,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-02-03,19.04,33.98,15.98,24.98,0.00,10.36,,N,0.50,10.00,,2.00,30.06,30.16,CLR,clear,OVC,overcast,-SN,light snow,-FZDZSN,light freezing drizzle and snow,-FZDZ,light freezing drizzle,FG,fog,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-02-04,15.08,50.00,12.02,28.94,0.00,17.26,,S,3.00,20.00,,1.00,30.02,30.14,CLR,clear,BKN,mostly cloudy,FG,fog,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-02-05,35.96,55.94,26.06,32.00,0.00,21.86,28.77,SW,20.00,25.00,,,29.93,30.03,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-02-06,30.02,42.98,28.04,33.08,0.00,10.36,,NE,8.00,20.00,,,29.95,30.05,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-02-07,30.02,55.04,28.04,39.02,0.00,17.26,26.47,S,0.06,20.00,,,29.85,30.05,CLR,clear,OVC,overcast,FG,fog,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-02-08,35.06,51.08,21.02,37.94,0.00,18.41,25.32,S,8.00,20.00,,,29.65,29.84,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-02-09,28.04,44.96,15.98,30.02,0.00,16.11,23.02,NW,10.00,20.00,,,29.77,29.92,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-02-10,24.08,42.98,15.98,33.08,2.30,10.36,,SE,10.00,20.00,,,29.76,29.88,CLR,clear,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-02-11,30.02,55.04,28.04,35.96,2.30,14.96,,W,1.00,20.00,0.02,,29.88,30.01,CLR,clear,OVC,overcast,-SN,light snow,FG,fog,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-02-12,37.04,69.98,32.00,37.04,8.06,21.86,31.07,S,20.00,25.00,,,29.53,29.96,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-02-13,21.02,41.00,6.08,30.02,13.81,23.02,33.37,N,6.00,20.00,,,29.61,30.21,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-02-14,19.04,23.00,6.08,17.96,11.51,19.56,25.32,NE,0.25,20.00,0.42,4.00,30.00,30.25,SCT,partly cloudy,OVC,overcast,+SN,heavy snow,SN,snow,-SN,light snow,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1990-02-15,21.02,28.94,17.96,28.04,0.00,17.26,24.17,E,1.00,8.00,0.17,4.00,29.65,29.99,SCT,partly cloudy,OVC,overcast,-SN,light snow,-SNPL,light snow and ice pellets,PL,ice pellets,-FZDZSN,light freezing drizzle and snow,-FZRAPL,light freezing rain and ice pellets,-FZRASN,light freezing rain and snow,-RAPL,light rain and ice pellets,-FZDZ,light freezing drizzle,FG,fog,,,,,,
KDSM,America/Chicago,1990-02-16,10.04,28.94,3.92,26.96,5.75,25.32,33.37,NW,0.75,15.00,0.04,5.00,29.66,30.34,CLR,clear,OVC,overcast,-SN,light snow,FG,fog,-BLSN,light blowing snow,,,,,,,,,,,,,,,,,,
