Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
KDSM,America/Chicago,1987-01-01,21.92,32.00,14.00,24.08,6.90,18.41,25.32,N,15.00,20.00,,,30.08,30.18,FEW,mostly clear,OVC,overcast,-SHSN,showers of light snow,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1987-01-02,24.08,35.96,17.96,21.02,3.45,10.36,,NW,15.00,20.00,,,30.02,30.13,FEW,mostly clear,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1987-01-03,24.08,39.92,19.94,32.00,4.60,13.81,,S,6.00,20.00,,,30.13,30.21,SCT,partly cloudy,OVC,overcast,-RA,light rain,FG,fog,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1987-01-04,28.94,42.98,28.04,30.92,4.60,16.11,24.17,S,5.00,10.00,,,30.18,30.26,CLR,clear,OVC,overcast,FG,fog,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1987-01-05,28.04,37.04,26.96,30.92,6.90,20.71,28.77,S,3.00,8.00,,,29.77,30.19,CLR,clear,OVC,overcast,FG,fog,BR,mist,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1987-01-06,33.08,37.94,26.96,32.00,6.90,24.17,28.77,NW,6.00,10.00,,,29.58,30.14,CLR,clear,OVC,overcast,DZ,drizzle,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1987-01-07,28.04,32.00,17.96,26.96,0.00,17.26,20.71,NW,10.00,20.00,,,30.14,30.30,OVC,overcast,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1987-01-08,23.00,35.06,17.96,21.92,3.45,12.66,,W,10.00,20.00,,,30.08,30.30,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1987-01-09,21.92,33.08,19.94,32.00,0.00,18.41,26.47,NW,0.50,15.00,0.30,3.00,29.71,30.10,FEW,mostly clear,OVC,overcast,-SN,light snow,FG,fog,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1987-01-10,21.02,26.96,17.06,24.08,10.36,18.41,26.47,NW,1.00,15.00,0.03,3.00,29.80,30.14,SCT,partly cloudy,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1987-01-11,10.94,37.04,8.96,24.98,5.75,16.11,,SW,15.00,20.00,,3.00,29.89,30.15,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1987-01-12,30.02,46.94,24.98,35.06,0.00,11.51,,W,20.00,20.00,,3.00,29.90,30.05,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1987-01-13,32.00,62.06,28.04,39.92,4.60,13.81,,SW,20.00,30.00,,,29.77,29.97,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1987-01-14,30.92,44.06,26.06,35.06,4.60,13.81,,N,3.00,30.00,,,29.76,29.98,CLR,clear,OVC,overcast,FG,fog,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1987-01-15,14.00,33.08,6.08,26.96,9.21,19.56,23.02,N,15.00,20.00,,,29.99,30.42,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1987-01-16,10.94,21.02,1.94,8.96,6.90,16.11,21.86,NE,20.00,20.00,,,30.31,30.46,SCT,partly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1987-01-17,15.98,24.98,8.96,19.94,3.45,10.36,,NE,3.00,20.00,0.02,,30.08,30.31,SCT,partly cloudy,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KDSM,America/Chicago,1987-01-18,17.06,30.92,12.02,17.06,3.45,13.81,,N,10.00,25.00,,,29.89,30.10,CLR,clear,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
