Call Sign (String),Time Zone ID (String),Taken At (UTC) (ISO 8601),Taken At (Local) (ISO 8601),Is Regular Report (Boolean),Is Correction (Boolean),Has Been Corrected (Boolean),Has Precipitation Sensor (Boolean),Source (String),Sub-Source (String),Report Type (String),Trend (String),Airport Status (String),Automatic Type (String),Temperature (°F),Temperature Precision (Integer),Temperature 6-Hour Low (°F),Temperature 6-Hour High (°F),Temperature 24-Hour Low (°F),Temperature 24-Hour High (°F),Dew Point (°F),Dew Point Precision (Integer),Wind Speed (mph),Wind Direction (degrees),Gust Speed (mph),CAVOK (Boolean),Visibility (mi),Visibility Type (String),Precipitation 1h (in),Precipitation 3h (in),Precipitation 6h (in),Precipitation 24h (in),Snow Depth (in),Pressure Altimeter (in Hg),Pressure Station (in Hg),Pressure Sea Level (in Hg),Max Cloud Layer Code (String),Max Cloud Layer Height (ft),Cloud Layer Code 1 (String),Cloud Layer Label 1 (String),Cloud Layer Height 1 (ft),Cloud Layer Code 2 (String),Cloud Layer Label 2 (String),Cloud Layer Height 2 (ft),Cloud Layer Code 3 (String),Cloud Layer Label 3 (String),Cloud Layer Height 3 (ft),Cloud Layer Code 4 (String),Cloud Layer Label 4 (String),Cloud Layer Height 4 (ft),Cloud Layer Code 5 (String),Cloud Layer Label 5 (String),Cloud Layer Height 5 (ft),Cloud Layer Code 6 (String),Cloud Layer Label 6 (String),Cloud Layer Height 6 (ft),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Raw (String)
KSDF,America/Kentucky/Louisville,2010-01-01T05:56:00,2010-01-01T00:56:00,true,false,false,false,Ish,IS7,SY_MT,,,,30.02,1,,,30.02,42.98,21.92,1,12.75,300.00,,false,10.00,,0.00,,,,,30.18,30.18,30.19,OVC,1801.18,OVC,overcast,1801.18,OVC,overcast,1801.18,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-01T06:56:00,2010-01-01T01:56:00,true,false,false,false,Ish,IS7,FM_15,,,,24.98,1,,,,,15.98,1,13.87,320.00,,false,10.00,,0.00,,,,,30.21,30.21,30.22,OVC,2001.31,OVC,overcast,2001.31,OVC,overcast,2001.31,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-01T07:12:00,2010-01-01T02:12:00,false,false,false,false,Ish,IS7,FM_16,,,,24.80,1,,,,,15.80,1,10.29,310.00,,false,10.00,,,,,,,30.23,30.23,,SCT,2001.31,SCT,partly cloudy,2001.31,SCT,partly cloudy,2001.31,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-01T07:43:00,2010-01-01T02:43:00,false,false,false,false,Ish,IS7,FM_16,,,,23.00,1,,,,,14.00,1,16.11,320.00,20.80,false,10.00,,,,,,,30.24,30.24,,BKN,2299.87,BKN,mostly cloudy,2299.87,BKN,mostly cloudy,2299.87,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-01T07:56:00,2010-01-01T02:56:00,true,false,false,false,Ish,IS7,FM_15,,,,21.92,1,,,,,12.92,1,13.87,330.00,,false,10.00,,0.00,,,,,30.24,30.24,30.26,BKN,2299.87,BKN,mostly cloudy,2299.87,BKN,mostly cloudy,2299.87,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-01T08:56:00,2010-01-01T03:56:00,true,false,false,false,Ish,IS7,SY_MT,,,,21.02,1,,,,,12.02,1,10.29,320.00,,false,10.00,,0.00,,,,,30.25,30.25,30.27,BKN,2299.87,BKN,mostly cloudy,2299.87,BKN,mostly cloudy,2299.87,ICC06,six oktas - 7/10 - 8/10,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-01T09:56:00,2010-01-01T04:56:00,true,false,false,false,Ish,IS7,FM_15,,,,19.94,1,,,,,12.02,1,9.17,300.00,,false,10.00,,0.00,,,,,30.26,30.26,30.27,OVC,2299.87,OVC,overcast,2299.87,OVC,overcast,2299.87,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-01T10:56:00,2010-01-01T05:56:00,true,false,false,false,Ish,IS6,FM_15,,,,17.96,1,,,,,10.04,1,10.29,310.00,,false,10.00,,0.00,,,,,30.27,30.27,30.29,BKN,2099.74,BKN,mostly cloudy,2099.74,BKN,mostly cloudy,25000.00,BKN,mostly cloudy,2099.74,BKN,mostly cloudy,25000.00,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-01T10:59:00,2010-01-01T05:59:00,false,false,false,false,Ish,IS7,FM_16,,,,17.60,1,,,,,8.60,1,11.41,310.00,,false,10.00,,,,,,,30.27,30.27,30.29,BKN,24606.30,SCT,partly cloudy,2099.74,SCT,partly cloudy,2099.74,BKN,mostly cloudy,24606.30,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-01T11:56:00,2010-01-01T06:56:00,true,false,false,false,Ish,IS7,SY_MT,,,,17.06,1,,,,42.98,8.06,1,10.29,310.00,,false,10.00,,0.00,,,,,30.29,30.29,30.31,BKN,25000.00,BKN,mostly cloudy,25000.00,BKN,mostly cloudy,25000.00,ICC06,six oktas - 7/10 - 8/10,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-01T12:56:00,2010-01-01T07:56:00,true,false,false,false,Ish,IS7,FM_15,,,,17.06,1,,,,,8.96,1,11.41,300.00,17.22,false,10.00,,0.00,,,,,30.32,30.32,30.33,FEW,1000.66,FEW,mostly clear,1000.66,FEW,mostly clear,1000.66,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-01T13:56:00,2010-01-01T08:56:00,true,false,false,false,Ish,IS7,FM_15,,,,17.06,1,,,,,8.96,1,9.17,290.00,,false,10.00,,0.00,,,,,30.32,30.32,30.34,SCT,1499.34,SCT,partly cloudy,1499.34,SCT,partly cloudy,1499.34,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-01T14:56:00,2010-01-01T09:56:00,true,false,false,false,Ish,IS7,SY_MT,,,,17.96,1,,,,,8.06,1,8.05,300.00,,false,10.00,,0.00,,,,,30.34,30.34,30.36,FEW,2001.31,FEW,mostly clear,2001.31,FEW,mostly clear,2001.31,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-01T15:56:00,2010-01-01T10:56:00,true,false,false,false,Ish,IS7,FM_15,,,,19.94,1,,,,,8.06,1,10.29,280.00,,false,10.00,,0.00,,,,,30.35,30.35,30.37,FEW,2500.00,FEW,mostly clear,2500.00,FEW,mostly clear,2500.00,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-01T16:56:00,2010-01-01T11:56:00,true,false,false,false,Ish,IS7,FM_15,,,,21.92,1,,,,,8.96,1,9.17,320.00,,false,10.00,,0.00,,,,,30.34,30.34,30.36,SCT,20000.00,FEW,mostly clear,2998.69,SCT,partly cloudy,20000.00,FEW,mostly clear,2998.69,SCT,partly cloudy,20000.00,SCT,partly cloudy,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-01T17:56:00,2010-01-01T12:56:00,true,false,false,false,Ish,IS7,SY_MT,,,,21.92,1,,,15.98,,8.06,1,6.93,320.00,,false,10.00,,0.00,,,,,30.31,30.31,30.33,SCT,20000.00,FEW,mostly clear,3999.34,SCT,partly cloudy,20000.00,FEW,mostly clear,3999.34,SCT,partly cloudy,20000.00,SCT,partly cloudy,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-01T18:56:00,2010-01-01T13:56:00,true,false,false,false,Ish,IS7,FM_15,,,,24.08,1,,,,,10.04,1,9.17,270.00,,false,10.00,,0.00,,,,,30.30,30.30,30.32,FEW,3500.66,FEW,mostly clear,3500.66,FEW,mostly clear,3500.66,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-01T19:56:00,2010-01-01T14:56:00,true,false,false,false,Ish,IS7,FM_15,,,,24.98,1,,,,,10.04,1,10.29,270.00,,false,10.00,,0.00,,,,,30.29,30.29,30.31,FEW,3599.08,FEW,mostly clear,3599.08,FEW,mostly clear,3599.08,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-01T20:56:00,2010-01-01T15:56:00,true,false,false,false,Ish,IS7,FM_15,,,,24.98,1,,,,,10.04,1,6.93,290.00,,false,10.00,,0.00,0.00,,,,30.28,30.28,30.30,FEW,3599.08,FEW,mostly clear,3599.08,FEW,mostly clear,3599.08,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-01T21:00:00,2010-01-01T16:00:00,false,false,false,false,Ish,IS4,FM_12,,,,24.98,1,,,,,10.04,1,6.93,290.00,,false,9.94,,,0.00,,,,,,30.30,FEW,,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-01T21:56:00,2010-01-01T16:56:00,true,false,false,false,Ish,IS7,FM_15,,,,24.08,1,,,,,10.04,1,8.05,290.00,,false,10.00,,0.00,,,,,30.29,30.29,30.31,FEW,3700.79,FEW,mostly clear,3700.79,FEW,mostly clear,3700.79,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-01T22:56:00,2010-01-01T17:56:00,true,false,false,false,Ish,IS7,FM_15,,,,21.92,1,,,,,8.96,1,12.75,280.00,,false,10.00,,0.00,,,,,30.29,30.29,30.30,SCT,25000.00,FEW,mostly clear,3999.34,SCT,partly cloudy,25000.00,FEW,mostly clear,3999.34,SCT,partly cloudy,25000.00,SCT,partly cloudy,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-01T23:56:00,2010-01-01T18:56:00,true,false,false,false,Ish,IS7,FM_15,,,,21.02,1,,,,,10.04,1,14.99,270.00,,false,10.00,,0.00,,0.00,,,30.30,30.30,30.33,SCT,12001.31,FEW,mostly clear,10000.00,SCT,partly cloudy,12001.31,SCT,partly cloudy,25000.00,FEW,mostly clear,10000.00,SCT,partly cloudy,12001.31,SCT,partly cloudy,25000.00,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T00:00:00,2010-01-01T19:00:00,false,false,false,false,Ish,IS4,FM_12,,,,21.02,1,,,,,10.04,1,14.99,270.00,,false,9.94,,,,0.00,,,,,30.33,SCT,,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T00:56:00,2010-01-01T19:56:00,true,false,false,false,Ish,IS7,FM_15,,,,21.02,1,,,,,10.04,1,10.29,300.00,,false,10.00,,0.00,,,,,30.31,30.31,30.33,BKN,12001.31,FEW,mostly clear,6000.66,SCT,partly cloudy,8500.66,BKN,mostly cloudy,12001.31,FEW,mostly clear,6000.66,SCT,partly cloudy,8500.66,BKN,mostly cloudy,12001.31,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T01:56:00,2010-01-01T20:56:00,true,false,false,false,Ish,IS7,FM_15,,,,19.94,1,,,,,8.96,1,11.41,310.00,,false,10.00,,0.00,,,,,30.30,30.30,30.32,BKN,6000.66,BKN,mostly cloudy,6000.66,BKN,mostly cloudy,10000.00,BKN,mostly cloudy,25000.00,BKN,mostly cloudy,6000.66,BKN,mostly cloudy,10000.00,BKN,mostly cloudy,25000.00,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T02:56:00,2010-01-01T21:56:00,true,false,false,false,Ish,IS7,SY_MT,,,,19.04,1,,,,,8.96,1,11.41,300.00,,false,10.00,,0.00,,,,,30.30,30.30,30.32,BKN,8999.34,SCT,partly cloudy,6000.66,BKN,mostly cloudy,8999.34,BKN,mostly cloudy,25000.00,SCT,partly cloudy,6000.66,BKN,mostly cloudy,8999.34,BKN,mostly cloudy,25000.00,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T03:56:00,2010-01-01T22:56:00,true,false,false,false,Ish,IS7,FM_15,,,,19.04,1,,,,,10.94,1,10.29,290.00,,false,10.00,,0.00,,,,,30.31,30.31,30.33,BKN,7500.00,FEW,mostly clear,2700.13,SCT,partly cloudy,6000.66,BKN,mostly cloudy,7500.00,FEW,mostly clear,2700.13,SCT,partly cloudy,6000.66,BKN,mostly cloudy,7500.00,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T04:56:00,2010-01-01T23:56:00,true,false,false,false,Ish,IS7,FM_15,,,,19.04,1,,,,,8.96,1,12.75,320.00,20.80,false,10.00,,0.00,,,,,30.33,30.33,30.35,BKN,3198.82,SCT,partly cloudy,2700.13,BKN,mostly cloudy,3198.82,BKN,mostly cloudy,7500.00,SCT,partly cloudy,2700.13,BKN,mostly cloudy,3198.82,BKN,mostly cloudy,7500.00,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T04:59:00,2010-01-01T23:59:00,false,false,false,false,Ish,IS6,SOD,,,,,,,,16.16,31.10,,,,,,false,,,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T05:38:00,2010-01-02T00:38:00,false,false,false,false,Ish,IS7,FM_16,,,,17.60,1,,,,,8.60,1,14.99,300.00,,false,9.00,,0.00,,,,,30.32,30.32,,OVC,3100.39,BKN,mostly cloudy,2700.13,OVC,overcast,3100.39,BKN,mostly cloudy,2700.13,OVC,overcast,3100.39,OVC,overcast,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T05:56:00,2010-01-02T00:56:00,true,false,false,false,Ish,IS7,SY_MT,,,,17.96,1,,,17.06,30.02,6.98,1,14.99,310.00,,false,9.00,,0.00,,0.00,,,30.33,30.33,30.35,OVC,6499.34,BKN,mostly cloudy,2700.13,OVC,overcast,6499.34,BKN,mostly cloudy,2700.13,OVC,overcast,6499.34,OVC,overcast,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T06:15:00,2010-01-02T01:15:00,false,false,false,false,Ish,IS7,FM_16,,,,17.60,1,,,,,6.80,1,13.87,300.00,,false,9.00,,0.00,,,,,30.33,30.33,,OVC,6499.34,SCT,partly cloudy,2900.26,OVC,overcast,6499.34,SCT,partly cloudy,2900.26,OVC,overcast,6499.34,OVC,overcast,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T06:56:00,2010-01-02T01:56:00,true,false,false,false,Ish,IS7,FM_15,,,,15.08,1,,,,,6.08,1,12.75,310.00,,false,9.00,,0.00,,,,,30.34,30.34,30.36,OVC,6499.34,FEW,mostly clear,3198.82,OVC,overcast,6499.34,FEW,mostly clear,3198.82,OVC,overcast,6499.34,OVC,overcast,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T07:13:00,2010-01-02T02:13:00,false,false,false,false,Ish,IS7,FM_16,,,,15.80,1,,,,,6.80,1,13.87,320.00,,false,9.00,,0.00,,,,,30.35,30.35,,OVC,6499.34,BKN,mostly cloudy,2500.00,OVC,overcast,6499.34,BKN,mostly cloudy,2500.00,OVC,overcast,6499.34,OVC,overcast,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T07:56:00,2010-01-02T02:56:00,true,false,false,false,Ish,IS7,FM_15,,,,15.08,1,,,,,6.08,1,13.87,320.00,19.69,false,9.00,,0.00,,,,,30.35,30.35,30.37,BKN,2099.74,BKN,mostly cloudy,2099.74,BKN,mostly cloudy,2099.74,BKN,mostly cloudy,,,,,,,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T08:56:00,2010-01-02T03:56:00,true,false,false,false,Ish,IS7,SY_MT,,,,14.00,1,,,,,6.08,1,9.17,300.00,,false,9.00,,0.00,0.00,,,,30.36,30.36,30.38,BKN,2099.74,FEW,mostly clear,1601.05,BKN,mostly cloudy,2099.74,BKN,mostly cloudy,3500.66,FEW,mostly clear,1601.05,BKN,mostly cloudy,2099.74,BKN,mostly cloudy,3500.66,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T09:08:00,2010-01-02T04:08:00,false,false,false,false,Ish,IS7,FM_16,,,,14.00,1,,,,,6.80,1,10.29,300.00,,false,9.00,,0.00,,,,,30.37,30.37,,BKN,4199.48,FEW,mostly clear,1899.61,BKN,mostly cloudy,4199.48,FEW,mostly clear,1899.61,BKN,mostly cloudy,4199.48,BKN,mostly cloudy,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T09:56:00,2010-01-02T04:56:00,true,false,false,false,Ish,IS7,FM_15,,,,14.00,1,,,,,6.08,1,9.17,320.00,,false,9.00,,0.00,,,,,30.36,30.36,30.38,OVC,4199.48,SCT,partly cloudy,1899.61,OVC,overcast,4199.48,SCT,partly cloudy,1899.61,OVC,overcast,4199.48,OVC,overcast,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T10:06:00,2010-01-02T05:06:00,false,false,false,false,Ish,IS7,FM_16,,,,14.00,1,,,,,6.80,1,9.17,310.00,,false,9.00,,0.00,,,,,30.36,30.36,,OVC,4199.48,BKN,mostly cloudy,1899.61,OVC,overcast,4199.48,BKN,mostly cloudy,1899.61,OVC,overcast,4199.48,OVC,overcast,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T10:56:00,2010-01-02T05:56:00,true,false,false,false,Ish,IS7,FM_15,,,,14.00,1,,,,,6.08,1,6.93,290.00,,false,9.00,,0.00,,,,,30.37,30.37,30.39,OVC,3300.52,FEW,mostly clear,1499.34,BKN,mostly cloudy,2001.31,OVC,overcast,3300.52,FEW,mostly clear,1499.34,BKN,mostly cloudy,2001.31,OVC,overcast,3300.52,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T11:27:00,2010-01-02T06:27:00,false,false,false,false,Ish,IS7,FM_16,,,,12.20,1,,,,,6.80,1,8.05,290.00,,false,9.00,,0.00,,,,,30.37,30.37,,SCT,1499.34,SCT,partly cloudy,1499.34,SCT,partly cloudy,1899.61,SCT,partly cloudy,1499.34,SCT,partly cloudy,1899.61,SCT,partly cloudy,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T11:43:00,2010-01-02T06:43:00,false,false,false,false,Ish,IS7,FM_16,,,,12.20,1,,,,,6.80,1,6.93,290.00,,false,9.00,,0.00,,,,,30.38,30.38,,BKN,2001.31,BKN,mostly cloudy,2001.31,BKN,mostly cloudy,2001.31,BKN,mostly cloudy,,,,,,,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T11:56:00,2010-01-02T06:56:00,true,false,false,false,Ish,IS7,SY_MT,,,,12.92,1,,,,30.92,6.98,1,8.05,290.00,,false,8.00,,0.00,,0.00,,,30.38,30.38,30.40,OVC,2001.31,OVC,overcast,2001.31,OVC,overcast,2001.31,OVC,overcast,,,,,,,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T12:56:00,2010-01-02T07:56:00,true,false,false,false,Ish,IS7,FM_15,,,,12.92,1,,,,,6.08,1,13.87,290.00,,false,9.00,,0.00,,,,,30.42,30.42,30.44,OVC,1801.18,OVC,overcast,1801.18,OVC,overcast,1801.18,OVC,overcast,,,,,,,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T13:56:00,2010-01-02T08:56:00,true,false,false,false,Ish,IS7,FM_15,,,,12.92,1,,,,,6.98,1,8.05,280.00,,false,4.00,,0.00,,,,,30.43,30.43,30.45,OVC,1801.18,OVC,overcast,1801.18,OVC,overcast,1801.18,OVC,overcast,,,,,,,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T14:56:00,2010-01-02T09:56:00,true,false,false,false,Ish,IS7,SY_MT,,,,14.00,1,,,,,6.08,1,9.17,290.00,,false,7.00,,0.00,0.00,,,,30.45,30.45,30.47,OVC,2201.44,OVC,overcast,2201.44,OVC,overcast,2201.44,OVC,overcast,,,,,,,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T15:43:00,2010-01-02T10:43:00,false,false,false,false,Ish,IS7,FM_16,,,,15.80,1,,,,,5.00,1,6.93,300.00,,false,10.00,,0.00,,,,,30.46,30.46,,SCT,2598.43,SCT,partly cloudy,2598.43,SCT,partly cloudy,2598.43,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T15:56:00,2010-01-02T10:56:00,true,false,false,false,Ish,IS7,FM_15,,,,15.98,1,,,,,6.08,1,9.17,290.00,,false,10.00,,0.00,,,,,30.46,30.46,30.48,SCT,2598.43,SCT,partly cloudy,2598.43,SCT,partly cloudy,20000.00,SCT,partly cloudy,2598.43,SCT,partly cloudy,20000.00,SCT,partly cloudy,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T16:56:00,2010-01-02T11:56:00,true,false,false,false,Ish,IS7,FM_15,,,,19.04,1,,,,,6.08,1,6.93,340.00,,false,10.00,,0.00,,,,,30.44,30.44,30.46,SCT,20000.00,FEW,mostly clear,2998.69,SCT,partly cloudy,20000.00,FEW,mostly clear,2998.69,SCT,partly cloudy,20000.00,SCT,partly cloudy,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T17:56:00,2010-01-02T12:56:00,true,false,false,false,Ish,IS7,SY_MT,,,,21.92,1,,,12.92,,5.00,1,6.93,310.00,,false,10.00,,0.00,,0.00,,,30.41,30.41,30.42,FEW,4501.31,FEW,mostly clear,4501.31,FEW,mostly clear,4501.31,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T18:56:00,2010-01-02T13:56:00,true,false,false,false,Ish,IS7,FM_15,,,,23.00,1,,,,,5.00,1,8.05,320.00,,false,10.00,,0.00,,,,,30.38,30.38,30.40,FEW,4501.31,FEW,mostly clear,4501.31,FEW,mostly clear,4501.31,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T19:56:00,2010-01-02T14:56:00,true,false,false,false,Ish,IS7,FM_15,,,,23.00,1,,,,,5.00,1,9.17,290.00,,false,10.00,,0.00,,,,,30.37,30.37,30.39,FEW,4501.31,FEW,mostly clear,4501.31,FEW,mostly clear,4501.31,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T20:56:00,2010-01-02T15:56:00,true,false,false,false,Ish,IS7,SY_MT,,,,24.08,1,,,,,5.00,1,6.93,320.00,,false,10.00,,0.00,,,,,30.36,30.36,30.38,FEW,4501.31,FEW,mostly clear,4501.31,FEW,mostly clear,4501.31,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T21:56:00,2010-01-02T16:56:00,true,false,false,false,Ish,IS7,FM_15,,,,21.92,1,,,,,5.00,1,9.17,280.00,,false,10.00,,0.00,,,,,30.36,30.36,30.39,FEW,5000.00,FEW,mostly clear,5000.00,FEW,mostly clear,5000.00,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T22:56:00,2010-01-02T17:56:00,true,false,false,false,Ish,IS7,FM_15,,,,19.94,1,,,,,5.00,1,8.05,300.00,,false,10.00,,0.00,,,,,30.37,30.37,30.39,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-02T23:56:00,2010-01-02T18:56:00,true,false,false,false,Ish,IS7,SY_MT,,,,19.94,1,,,,,5.00,1,10.29,310.00,,false,10.00,,0.00,,,,,30.37,30.37,30.39,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-03T00:56:00,2010-01-02T19:56:00,true,false,false,false,Ish,IS7,FM_15,,,,17.96,1,,,,,5.00,1,9.17,310.00,,false,10.00,,0.00,,,,,30.38,30.38,30.40,FEW,25000.00,FEW,mostly clear,25000.00,FEW,mostly clear,25000.00,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-03T01:56:00,2010-01-02T20:56:00,true,false,false,false,Ish,IS7,FM_15,,,,17.06,1,,,,,5.00,1,9.17,300.00,,false,10.00,,0.00,,,,,30.39,30.39,30.42,FEW,25000.00,FEW,mostly clear,25000.00,FEW,mostly clear,25000.00,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-03T02:56:00,2010-01-02T21:56:00,true,false,false,false,Ish,IS7,SY_MT,,,,15.08,1,,,,,5.00,1,10.29,320.00,,false,10.00,,0.00,,,,,30.38,30.38,30.41,FEW,25000.00,FEW,mostly clear,25000.00,FEW,mostly clear,25000.00,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-03T03:56:00,2010-01-02T22:56:00,true,false,false,false,Ish,IS7,FM_15,,,,14.00,1,,,,,3.92,1,8.05,320.00,,false,10.00,,0.00,,,,,30.38,30.38,30.41,FEW,25000.00,FEW,mostly clear,25000.00,FEW,mostly clear,25000.00,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-03T04:56:00,2010-01-02T23:56:00,true,false,false,false,Ish,IS7,FM_15,,,,12.92,1,,,,,3.92,1,9.17,320.00,,false,10.00,,0.00,,,,,30.37,30.37,30.39,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-01-03T04:59:00,2010-01-02T23:59:00,false,false,false,false,Ish,IS6,SOD,,,,,,,,12.20,24.26,,,,,,false,,,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
