Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
KIND,America/Indiana/Indianapolis,2000-01-01,30.92,59.00,26.96,50.00,0.00,13.81,,SE,6.00,10.00,0.00,0.00,29.93,30.09,CLR,clear,OVC,overcast,BR,mist,,,,,,,,,,,,,,,,,,,,,,
KIND,America/Indiana/Indianapolis,2000-01-02,51.08,60.98,42.98,57.92,9.21,25.32,32.22,S,3.00,10.00,0.13,,29.76,29.91,FEW,mostly clear,OVC,overcast,RA,rain,-RA,light rain,BR,mist,,,,,,,,,,,,,,,,,,
KIND,America/Indiana/Indianapolis,2000-01-03,41.00,57.02,39.02,55.94,0.00,27.62,34.52,E,1.00,10.00,0.77,,29.52,29.94,FEW,mostly clear,OVC,overcast,+TSRA,thunderstorm with heavy rain,-TSRA,thunderstorm with light rain,+RA,heavy rain,RA,rain,-RA,light rain,BR,mist,,,,,,,,,,,,
KIND,America/Indiana/Indianapolis,2000-01-04,26.06,48.92,17.60,46.04,11.51,24.17,29.92,W,1.50,10.00,0.00,,29.59,30.21,FEW,mostly clear,OVC,overcast,-SN,light snow,-RA,light rain,-DZ,light drizzle,BR,mist,,,,,,,,,,,,,,,,
KIND,America/Indiana/Indianapolis,2000-01-05,23.00,26.96,17.06,21.20,5.75,14.96,,S,8.00,10.00,0.00,,30.22,30.40,CLR,clear,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KIND,America/Indiana/Indianapolis,2000-01-06,24.08,42.98,21.02,28.94,6.90,18.41,,SW,10.00,10.00,,,30.23,30.27,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KIND,America/Indiana/Indianapolis,2000-01-07,24.98,35.96,17.96,28.04,0.00,20.71,25.32,W,10.00,10.00,0.00,,30.26,30.43,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KIND,America/Indiana/Indianapolis,2000-01-08,24.08,48.02,17.96,33.08,4.60,16.11,23.02,S,10.00,10.00,0.00,,29.99,30.34,CLR,clear,OVC,overcast,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
KIND,America/Indiana/Indianapolis,2000-01-09,37.40,46.94,30.02,42.98,3.45,11.51,,SE,5.00,10.00,0.00,,29.61,29.98,FEW,mostly clear,OVC,overcast,BR,mist,,,,,,,,,,,,,,,,,,,,,,
KIND,America/Indiana/Indianapolis,2000-01-10,42.98,51.98,30.92,44.60,9.21,28.77,36.82,SW,3.00,10.00,0.10,,29.38,29.60,CLR,clear,OVC,overcast,RA,rain,-RA,light rain,BR,mist,,,,,,,,,,,,,,,,,,
KIND,America/Indiana/Indianapolis,2000-01-11,30.02,46.04,21.02,32.00,3.45,26.47,40.28,W,10.00,10.00,,,29.59,30.17,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KIND,America/Indiana/Indianapolis,2000-01-12,26.96,46.04,23.00,37.94,0.00,16.11,,SE,10.00,10.00,0.00,,29.81,30.18,CLR,clear,OVC,overcast,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
KIND,America/Indiana/Indianapolis,2000-01-13,23.00,39.02,19.94,35.06,3.45,24.17,31.07,NW,0.25,10.00,0.01,,29.83,30.68,CLR,clear,OVC,overcast,+SN,heavy snow,SN,snow,-SN,light snow,FG,fog,FZFG,freezing fog,BR,mist,,,,,,,,,,,,
KIND,America/Indiana/Indianapolis,2000-01-14,15.08,32.00,14.00,21.92,0.00,10.36,,S,7.00,10.00,,,30.53,30.79,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KIND,America/Indiana/Indianapolis,2000-01-15,26.06,48.02,19.94,26.96,9.21,21.86,28.77,S,10.00,10.00,,,30.11,30.50,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KIND,America/Indiana/Indianapolis,2000-01-16,26.96,48.92,14.00,37.04,9.21,19.56,25.32,N,9.00,10.00,,,30.11,30.59,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KIND,America/Indiana/Indianapolis,2000-01-17,19.94,28.40,8.06,21.20,11.51,20.71,26.47,E,4.00,10.00,0.00,,30.17,30.61,FEW,mostly clear,OVC,overcast,-SN,light snow,-SNPL,light snow and ice pellets,-FZRAPL,light freezing rain and ice pellets,-FZDZ,light freezing drizzle,BR,mist,,,,,,,,,,,,,,
