Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
KMSY,America/Chicago,2010-01-01,42.98,51.98,30.92,46.94,9.17,19.69,27.74,N,6.00,10.00,0.00,,30.14,30.38,NCD,no cloud detected,OVC,overcast,IWC61,light rain,IWCA61,light rain,-RA,light rain,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,,,,,,
KMSY,America/Chicago,2010-01-02,39.02,50.00,28.04,33.08,0.00,14.99,,NE,8.70,10.00,0.00,,30.29,30.42,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KMSY,America/Chicago,2010-01-03,37.04,46.04,19.94,30.02,0.00,11.41,,NE,9.94,10.00,0.00,,30.22,30.32,NCD,no cloud detected,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KMSY,America/Chicago,2010-01-04,30.92,42.08,17.96,24.98,4.70,19.69,26.40,N,9.94,10.00,0.00,,30.26,30.43,NCD,no cloud detected,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KMSY,America/Chicago,2010-01-05,28.94,42.80,17.06,23.00,0.00,16.11,24.16,N,9.94,10.00,0.00,,30.35,30.48,NCD,no cloud detected,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KMSY,America/Chicago,2010-01-06,32.00,46.04,15.98,28.04,0.00,10.29,,NE,9.94,10.00,0.00,,30.21,30.40,NCD,no cloud detected,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KMSY,America/Chicago,2010-01-07,33.08,60.08,21.02,48.02,0.00,26.40,35.79,N,2.00,10.00,0.24,,30.06,30.28,FEW,mostly clear,OVC,overcast,IWC61,light rain,IWCA61,light rain,-RA,light rain,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,,,,,,
KMSY,America/Chicago,2010-01-08,28.04,35.06,14.00,21.02,10.29,21.92,29.97,N,9.94,10.00,0.00,,30.28,30.46,NCD,no cloud detected,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KMSY,America/Chicago,2010-01-09,24.08,37.04,15.80,17.96,8.05,18.34,21.92,N,9.00,10.00,0.00,,30.43,30.57,NCD,no cloud detected,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KMSY,America/Chicago,2010-01-10,24.08,39.92,15.08,21.02,0.00,14.99,,N,9.94,10.00,0.00,,30.58,30.67,NCD,no cloud detected,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
