Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
KOMA,America/Chicago,1987-01-01,19.04,30.92,15.98,23.00,4.60,14.96,,N,10.00,15.00,,,30.12,30.23,CLR,clear,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-02,15.98,39.92,12.92,24.98,2.30,13.81,,SE,6.00,10.00,,,29.96,30.11,CLR,clear,OVC,overcast,FG,fog,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-03,21.02,37.04,19.04,30.92,0.00,11.51,,S,7.00,10.00,,,30.08,30.18,CLR,clear,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-04,17.96,33.98,15.98,30.02,0.00,20.71,24.17,S,3.00,8.00,,,30.11,30.20,CLR,clear,OVC,overcast,FG,fog,MIBCFG,shallow patches of fog,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-05,30.92,46.04,28.04,32.00,9.21,23.02,28.77,S,4.00,8.00,,,29.70,30.10,CLR,clear,OVC,overcast,DZ,drizzle,FGDZ,drizzle with fog,FG,fog,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-06,30.02,37.04,24.08,32.00,4.60,24.17,29.92,NW,6.00,10.00,,,29.54,30.20,CLR,clear,OVC,overcast,FG,fog,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-07,24.08,33.08,17.06,24.98,0.00,17.26,,NW,7.00,15.00,,,30.22,30.34,SCT,partly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-08,17.96,37.94,15.08,24.08,0.00,5.75,,SE,5.00,10.00,,,30.08,30.33,CLR,clear,OVC,overcast,DZ,drizzle,FGDZ,drizzle with fog,FG,fog,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-09,24.98,35.96,17.96,30.92,3.45,25.32,35.67,NW,5.00,10.00,,,29.76,30.08,SCT,partly cloudy,OVC,overcast,DZ,drizzle,FGDZ,drizzle with fog,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-10,21.92,26.06,14.00,19.94,5.75,23.02,31.07,N,4.00,15.00,,,29.92,30.20,SCT,partly cloudy,OVC,overcast,-SN,light snow,-BLSN,light blowing snow,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-11,14.00,51.98,10.94,24.98,0.00,11.51,,S,15.00,15.00,,,29.93,30.18,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-12,26.06,60.98,23.00,30.92,0.00,9.21,,SE,15.00,15.00,,,29.95,30.08,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-13,30.92,66.92,28.94,32.00,4.60,12.66,17.26,S,10.00,15.00,,,29.75,29.94,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-14,26.96,44.06,24.08,32.00,0.00,20.71,23.02,N,0.75,15.00,,,29.76,30.03,CLR,clear,OVC,overcast,FG,fog,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-15,17.06,30.02,3.02,26.96,0.00,23.02,29.92,N,7.00,15.00,,5.00,30.05,30.44,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-16,8.06,24.08,-0.94,10.04,4.60,14.96,,N,7.00,10.00,,,30.29,30.46,SCT,partly cloudy,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-17,17.96,26.96,12.02,17.96,0.00,9.21,,NW,5.00,10.00,,,30.11,30.29,SCT,partly cloudy,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-18,10.04,33.08,6.98,17.96,0.00,9.21,,N,5.00,15.00,,,29.89,30.10,CLR,clear,OVC,overcast,FG,fog,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-19,6.98,35.96,3.02,21.92,0.00,26.47,35.67,NW,2.00,15.00,,,29.84,30.20,CLR,clear,OVC,overcast,-SN,light snow,FG,fog,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-20,12.02,35.06,3.92,15.98,0.00,17.26,25.32,NW,10.00,15.00,,,29.91,30.23,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-21,21.92,42.08,12.02,30.92,3.45,31.07,37.98,NW,1.00,15.00,,,29.70,29.97,SCT,partly cloudy,OVC,overcast,-SN,light snow,-SHSN,showers of light snow,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-22,8.96,30.02,-2.02,15.08,9.21,20.71,26.47,NW,6.00,15.00,,,29.89,30.03,CLR,clear,OVC,overcast,-SN,light snow,-SHSN,showers of light snow,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-23,-4.00,15.08,-14.08,-0.94,3.45,17.26,,N,10.00,15.00,,,30.01,30.12,CLR,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-24,6.08,28.94,-2.92,5.00,0.00,11.51,,S,8.00,10.00,,,30.01,30.10,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-25,10.94,26.06,-0.94,10.94,6.90,13.81,,S,3.00,15.00,,,30.10,30.19,FEW,mostly clear,OVC,overcast,-SHSN,showers of light snow,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-26,17.96,39.92,10.04,19.94,6.90,17.26,,S,7.00,10.00,,,29.95,30.20,FEW,mostly clear,OVC,overcast,-SHSN,showers of light snow,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-27,24.08,46.04,17.96,24.98,0.00,18.41,24.17,NW,9.00,15.00,,,29.91,30.04,CLR,clear,OVC,overcast,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-28,15.98,50.00,12.92,24.98,0.00,20.71,28.77,SE,10.00,15.00,,,29.58,30.08,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-29,33.98,55.04,21.02,30.92,0.00,27.62,36.82,NW,9.00,15.00,,,29.45,29.87,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-30,28.94,48.92,21.02,26.96,3.45,26.47,,NW,10.00,15.00,,,29.87,30.18,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-01-31,28.94,60.08,21.02,28.94,0.00,25.32,31.07,S,10.00,15.00,,,29.68,30.07,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-02-01,21.92,57.02,17.96,26.06,0.00,8.06,,SE,10.00,15.00,,,29.64,29.81,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-02-02,32.00,60.98,17.06,28.94,4.60,25.32,35.67,NW,10.00,10.00,,,29.55,30.00,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-02-03,21.92,39.92,17.96,23.00,0.00,10.36,,N,10.00,15.00,,,30.01,30.24,SCT,partly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KOMA,America/Chicago,1987-02-04,28.04,42.98,21.92,26.96,3.45,12.66,,E,9.00,10.00,,,30.24,30.39,SCT,partly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
