Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
KBIL,America/Denver,1989-01-01,1.94,26.06,-2.92,15.08,0.00,20.71,24.17,SW,7.00,50.00,,3.00,29.77,29.99,FEW,mostly clear,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KBIL,America/Denver,1989-01-02,17.06,37.04,6.98,24.08,4.60,25.32,41.43,SW,10.00,40.00,,2.00,29.61,29.95,FEW,mostly clear,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KBIL,America/Denver,1989-01-03,23.00,42.98,10.94,21.92,11.51,25.32,29.92,SW,20.00,50.00,,2.00,29.91,29.97,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KBIL,America/Denver,1989-01-04,33.98,46.94,21.92,24.98,8.06,23.02,27.62,SW,20.00,50.00,,1.00,29.71,29.91,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBIL,America/Denver,1989-01-05,26.06,35.96,19.94,24.98,0.00,16.11,,SW,0.25,50.00,,,29.60,29.70,FEW,mostly clear,OVC,overcast,FG,fog,,,,,,,,,,,,,,,,,,,,,,
KBIL,America/Denver,1989-01-06,5.00,26.06,-4.00,23.00,3.45,21.86,27.62,N,0.12,20.00,0.34,6.00,29.53,29.96,SCT,partly cloudy,OVC,overcast,SN,snow,-SN,light snow,FG,fog,-BLSN,light blowing snow,,,,,,,,,,,,,,,,
KBIL,America/Denver,1989-01-07,-9.04,3.92,-14.98,-2.92,0.00,13.81,,NW,4.00,20.00,,6.00,29.95,30.10,CLR,clear,OVC,overcast,-SN,light snow,FG,fog,,,,,,,,,,,,,,,,,,,,
KBIL,America/Denver,1989-01-08,-11.02,17.06,-18.04,1.94,0.00,24.17,31.07,SW,3.00,50.00,,5.00,29.79,30.06,CLR,clear,OVC,overcast,FG,fog,,,,,,,,,,,,,,,,,,,,,,
KBIL,America/Denver,1989-01-09,19.94,30.02,5.00,24.98,0.00,21.86,,SW,0.75,20.00,0.08,6.00,29.70,29.78,SCT,partly cloudy,OVC,overcast,-SN,light snow,FG,fog,-BLSN,light blowing snow,,,,,,,,,,,,,,,,,,
KBIL,America/Denver,1989-01-10,21.02,30.92,6.08,24.98,0.00,25.32,33.37,W,0.50,30.00,0.04,6.00,29.58,29.90,SCT,partly cloudy,OVC,overcast,SN,snow,-SN,light snow,FG,fog,,,,,,,,,,,,,,,,,,
KBIL,America/Denver,1989-01-11,15.08,26.06,3.02,14.00,5.75,25.32,23.02,W,10.00,50.00,,6.00,29.91,30.26,CLR,clear,OVC,overcast,-SHSN,showers of light snow,,,,,,,,,,,,,,,,,,,,,,
KBIL,America/Denver,1989-01-12,10.94,26.06,-0.94,8.96,13.81,26.47,34.52,SW,20.00,50.00,,6.00,30.11,30.27,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KBIL,America/Denver,1989-01-13,24.98,33.98,6.98,15.08,12.66,26.47,32.22,SW,20.00,50.00,,6.00,29.64,30.10,SCT,partly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBIL,America/Denver,1989-01-14,17.06,33.08,-2.02,19.04,4.60,29.92,46.03,W,20.00,50.00,,5.00,29.68,30.01,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBIL,America/Denver,1989-01-15,15.98,33.08,-0.94,10.94,10.36,20.71,36.82,SW,20.00,50.00,,5.00,29.82,30.04,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
