Call Sign (String),Time Zone ID (String),Taken At (UTC) (ISO 8601),Taken At (Local) (ISO 8601),Is Regular Report (Boolean),Is Correction (Boolean),Has Been Corrected (Boolean),Has Precipitation Sensor (Boolean),Source (String),Sub-Source (String),Report Type (String),Trend (String),Airport Status (String),Automatic Type (String),Temperature (°F),Temperature Precision (Integer),Temperature 6-Hour Low (°F),Temperature 6-Hour High (°F),Temperature 24-Hour Low (°F),Temperature 24-Hour High (°F),Dew Point (°F),Dew Point Precision (Integer),Wind Speed (mph),Wind Direction (degrees),Gust Speed (mph),CAVOK (Boolean),Visibility (mi),Visibility Type (String),Precipitation 1h (in),Precipitation 3h (in),Precipitation 6h (in),Precipitation 24h (in),Snow Depth (in),Pressure Altimeter (in Hg),Pressure Station (in Hg),Pressure Sea Level (in Hg),Max Cloud Layer Code (String),Max Cloud Layer Height (ft),Cloud Layer Code 1 (String),Cloud Layer Label 1 (String),Cloud Layer Height 1 (ft),Cloud Layer Code 2 (String),Cloud Layer Label 2 (String),Cloud Layer Height 2 (ft),Cloud Layer Code 3 (String),Cloud Layer Label 3 (String),Cloud Layer Height 3 (ft),Cloud Layer Code 4 (String),Cloud Layer Label 4 (String),Cloud Layer Height 4 (ft),Cloud Layer Code 5 (String),Cloud Layer Label 5 (String),Cloud Layer Height 5 (ft),Cloud Layer Code 6 (String),Cloud Layer Label 6 (String),Cloud Layer Height 6 (ft),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Raw (String)
KPWM,America/New_York,2010-01-01T05:11:00,2010-01-01T00:11:00,false,false,false,false,Ish,IS7,FM_16,,,,26.60,1,,,,,24.80,1,5.82,320.00,,false,8.00,,,,,,,30.02,30.02,,OVC,1601.05,FEW,mostly clear,800.52,OVC,overcast,1601.05,FEW,mostly clear,800.52,OVC,overcast,1601.05,OVC,overcast,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-01-01T05:51:00,2010-01-01T00:51:00,true,false,false,false,Ish,IS7,FM_15,,,,26.06,1,,,,,24.08,1,6.93,330.00,,false,8.00,,0.00,,,,,29.99,29.99,30.00,OVC,1601.05,OVC,overcast,1601.05,OVC,overcast,1601.05,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-01-01T06:00:00,2010-01-01T01:00:00,false,false,false,false,Ish,IS4,FM_12,,,,26.06,1,,,17.06,28.94,24.08,1,6.93,330.00,,false,7.46,,,,,,,,,30.00,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-01-01T06:47:00,2010-01-01T01:47:00,false,false,false,false,Ish,IS7,FM_16,,,,26.60,1,,,,,24.80,1,6.93,320.00,,false,7.00,,,,,,,30.00,30.00,,OVC,1400.92,OVC,overcast,1400.92,OVC,overcast,1400.92,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-01-01T06:51:00,2010-01-01T01:51:00,true,false,false,false,Ish,IS7,FM_15,,,,26.06,1,,,,,24.08,1,6.93,,,false,7.00,,0.00,,,,,30.00,30.00,30.00,OVC,1400.92,OVC,overcast,1400.92,OVC,overcast,1400.92,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-01-01T07:51:00,2010-01-01T02:51:00,true,false,false,false,Ish,IS7,FM_15,,,,26.96,1,,,,,24.08,1,5.82,330.00,,false,7.00,,0.00,,,,,29.98,29.98,29.98,OVC,1400.92,OVC,overcast,1400.92,OVC,overcast,1400.92,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-01-01T08:51:00,2010-01-01T03:51:00,true,false,false,false,Ish,IS7,FM_15,,,,26.96,1,,,,,24.98,1,8.05,310.00,,false,4.00,,0.00,0.00,,,,29.95,29.95,29.96,OVC,1400.92,OVC,overcast,1400.92,OVC,overcast,1400.92,OVC,overcast,,,,,,,,,,,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KPWM,America/New_York,2010-01-01T09:00:00,2010-01-01T04:00:00,false,false,false,false,Ish,IS4,FM_12,,,,26.96,1,,,,,24.98,1,8.05,310.00,,false,3.73,,,0.00,,,,,,29.96,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,IWC71,light snow,,,,,,,,,,,
KPWM,America/New_York,2010-01-01T09:12:00,2010-01-01T04:12:00,false,false,false,false,Ish,IS7,FM_16,,,,26.60,1,,,,,24.80,1,6.93,310.00,,false,5.00,,0.00,,,,,29.95,29.95,,OVC,1601.05,OVC,overcast,1601.05,OVC,overcast,1601.05,OVC,overcast,,,,,,,,,,,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,
KPWM,America/New_York,2010-01-01T09:51:00,2010-01-01T04:51:00,true,false,false,false,Ish,IS7,FM_15,,,,26.96,1,,,,,24.98,1,5.82,330.00,,false,4.00,,0.00,,,,,29.94,29.94,29.94,OVC,1801.18,OVC,overcast,1801.18,OVC,overcast,1801.18,OVC,overcast,,,,,,,,,,,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KPWM,America/New_York,2010-01-01T10:18:00,2010-01-01T05:18:00,false,false,false,false,Ish,IS7,FM_16,,,,26.60,1,,,,,24.80,1,6.93,310.00,,false,5.00,,0.01,,,,,29.93,29.93,,OVC,1699.48,BKN,mostly cloudy,1099.08,OVC,overcast,1699.48,BKN,mostly cloudy,1099.08,OVC,overcast,1699.48,OVC,overcast,,,,,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KPWM,America/New_York,2010-01-01T10:51:00,2010-01-01T05:51:00,true,false,false,false,Ish,IS7,FM_15,,,,28.04,1,,,,,24.98,1,5.82,310.00,,false,7.00,,0.01,,,,,29.93,29.93,29.93,OVC,1099.08,OVC,overcast,1099.08,OVC,overcast,1099.08,OVC,overcast,,,,,,,,,,,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KPWM,America/New_York,2010-01-01T11:51:00,2010-01-01T06:51:00,true,false,false,false,Ish,IS7,FM_15,,,,28.04,1,,,,,26.06,1,8.05,290.00,,false,9.00,,0.00,,0.01,0.14,,29.93,29.93,29.93,OVC,1099.08,OVC,overcast,1099.08,OVC,overcast,1099.08,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-01-01T12:00:00,2010-01-01T07:00:00,false,false,false,false,Ish,IS4,FM_12,,,,28.04,1,,,,28.94,26.06,1,8.05,290.00,,false,8.70,,,,0.01,0.14,,,,29.93,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-01-01T12:47:00,2010-01-01T07:47:00,false,false,false,false,Ish,IS7,FM_16,,,,28.40,1,,,,,26.60,1,6.93,330.00,,false,9.00,,,,,,,29.92,29.92,,OVC,898.95,OVC,overcast,898.95,OVC,overcast,898.95,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-01-01T12:51:00,2010-01-01T07:51:00,true,false,false,false,Ish,IS7,FM_15,,,,28.04,1,,,,,26.06,1,8.05,340.00,,false,10.00,,0.00,,,,,29.92,29.92,29.92,OVC,898.95,OVC,overcast,898.95,OVC,overcast,898.95,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-01-01T13:51:00,2010-01-01T08:51:00,true,false,false,false,Ish,IS7,FM_15,,,,28.94,1,,,,,26.96,1,6.93,290.00,,false,10.00,,0.00,,,,,29.92,29.92,29.92,OVC,898.95,OVC,overcast,898.95,OVC,overcast,898.95,OVC,overcast,,,,,,,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KPWM,America/New_York,2010-01-01T14:51:00,2010-01-01T09:51:00,true,false,false,false,Ish,IS7,FM_15,,,,30.02,1,,,,,26.96,1,5.82,330.00,,false,5.00,,0.00,0.00,,,,29.91,29.91,29.91,OVC,898.95,OVC,overcast,898.95,OVC,overcast,898.95,OVC,overcast,,,,,,,,,,,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KPWM,America/New_York,2010-01-01T15:00:00,2010-01-01T10:00:00,false,false,false,false,Ish,IS4,FM_12,,,,30.02,1,,,,,26.96,1,5.82,330.00,,false,4.97,,,0.00,,,,,,29.91,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,IWC71,light snow,,,,,,,,,,,
KPWM,America/New_York,2010-01-01T15:49:00,2010-01-01T10:49:00,false,false,false,false,Ish,IS6,FM_16,,,,30.20,1,,,,,28.40,1,4.70,330.00,,false,1.50,,,,,,,29.89,29.89,,OVC,698.82,OVC,overcast,698.82,OVC,overcast,698.82,,,,,,,,,,,,,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,,,,,
KPWM,America/New_York,2010-01-01T15:51:00,2010-01-01T10:51:00,true,false,false,false,Ish,IS7,FM_15,,,,30.92,1,,,,,28.94,1,5.82,340.00,,false,1.50,,0.00,,,,,29.89,29.89,29.89,OVC,698.82,OVC,overcast,698.82,OVC,overcast,698.82,OVC,overcast,,,,,,,,,,,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KPWM,America/New_York,2010-01-01T16:32:00,2010-01-01T11:32:00,false,false,false,false,Ish,IS7,FM_16,,,,30.20,1,,,,,30.20,1,5.82,360.00,,false,1.00,,0.02,,,,,29.86,29.86,,OVC,698.82,OVC,overcast,698.82,OVC,overcast,698.82,OVC,overcast,,,,,,,,,,,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KPWM,America/New_York,2010-01-01T16:51:00,2010-01-01T11:51:00,true,false,false,false,Ish,IS7,FM_15,,,,32.00,1,,,,,30.02,1,5.82,350.00,,false,1.00,,0.03,,,,,29.86,29.86,29.86,OVC,498.69,OVC,overcast,498.69,OVC,overcast,498.69,OVC,overcast,,,,,,,,,,,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KPWM,America/New_York,2010-01-01T17:51:00,2010-01-01T12:51:00,true,false,false,false,Ish,IS7,FM_15,,,,33.08,1,,,,,30.92,1,9.17,30.00,,false,1.00,,0.02,,0.05,,,29.84,29.84,29.85,OVC,498.69,OVC,overcast,498.69,OVC,overcast,498.69,OVC,overcast,,,,,,,,,,,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KPWM,America/New_York,2010-01-01T18:00:00,2010-01-01T13:00:00,false,false,false,false,Ish,IS4,FM_12,,,,33.08,1,,,24.08,,30.92,1,9.17,30.00,,false,0.99,,,,0.04,,,,,29.85,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,IWC71,light snow,,,,,,,,,,,
KPWM,America/New_York,2010-01-01T18:49:00,2010-01-01T13:49:00,false,false,false,false,Ish,IS6,FM_16,,,,33.80,1,,,,,30.20,1,12.75,20.00,,false,1.50,,,,,,,29.82,29.82,,OVC,1801.18,BKN,mostly cloudy,698.82,BKN,mostly cloudy,1200.79,OVC,overcast,1801.18,BKN,mostly cloudy,698.82,BKN,mostly cloudy,1200.79,OVC,overcast,1801.18,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,,,,,
KPWM,America/New_York,2010-01-01T18:51:00,2010-01-01T13:51:00,true,false,false,false,Ish,IS7,FM_15,,,,33.08,1,,,,,30.92,1,11.41,30.00,,false,1.50,,0.01,,,,,29.83,29.83,29.83,OVC,1801.18,SCT,partly cloudy,698.82,BKN,mostly cloudy,1200.79,OVC,overcast,1801.18,SCT,partly cloudy,698.82,BKN,mostly cloudy,1200.79,OVC,overcast,1801.18,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KPWM,America/New_York,2010-01-01T19:49:00,2010-01-01T14:49:00,false,false,false,false,Ish,IS6,FM_16,,,,33.80,1,,,,,30.20,1,9.17,10.00,,false,3.00,,,,,,,29.84,29.84,,OVC,2201.44,SCT,partly cloudy,1000.66,BKN,mostly cloudy,1400.92,OVC,overcast,2201.44,SCT,partly cloudy,1000.66,BKN,mostly cloudy,1400.92,OVC,overcast,2201.44,IWCA10,mist,BR,mist,,,,,,,,,
KPWM,America/New_York,2010-01-01T19:51:00,2010-01-01T14:51:00,true,false,false,false,Ish,IS7,FM_15,,,,33.08,1,,,,,30.92,1,8.05,30.00,,false,3.00,,0.00,,,,,29.84,29.84,29.84,OVC,2401.57,SCT,partly cloudy,1000.66,BKN,mostly cloudy,1400.92,OVC,overcast,2401.57,SCT,partly cloudy,1000.66,BKN,mostly cloudy,1400.92,OVC,overcast,2401.57,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,
KPWM,America/New_York,2010-01-01T20:12:00,2010-01-01T15:12:00,false,false,false,false,Ish,IS7,FM_16,,,,33.80,1,,,,,30.20,1,10.29,20.00,,false,1.00,,0.00,,,,,29.84,29.84,,OVC,2099.74,SCT,partly cloudy,800.52,BKN,mostly cloudy,1400.92,OVC,overcast,2099.74,SCT,partly cloudy,800.52,BKN,mostly cloudy,1400.92,OVC,overcast,2099.74,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KPWM,America/New_York,2010-01-01T20:51:00,2010-01-01T15:51:00,true,false,false,false,Ish,IS7,FM_15,,,,32.00,1,,,,,30.02,1,6.93,20.00,,false,1.00,,0.00,0.01,,,,29.84,29.84,29.84,OVC,1400.92,BKN,mostly cloudy,800.52,OVC,overcast,1400.92,BKN,mostly cloudy,800.52,OVC,overcast,1400.92,OVC,overcast,,,,,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KPWM,America/New_York,2010-01-01T20:58:00,2010-01-01T15:58:00,false,false,false,false,Ish,IS7,FM_16,,,,32.00,1,,,,,30.20,1,6.93,30.00,,false,1.00,,0.00,,,,,29.84,29.84,,OVC,2299.87,SCT,partly cloudy,898.95,BKN,mostly cloudy,1400.92,OVC,overcast,2299.87,SCT,partly cloudy,898.95,BKN,mostly cloudy,1400.92,OVC,overcast,2299.87,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KPWM,America/New_York,2010-01-01T21:00:00,2010-01-01T16:00:00,false,false,false,false,Ish,IS4,FM_12,,,,32.00,1,,,,,30.02,1,6.93,20.00,,false,0.99,,,0.01,,,,,,29.84,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,IWC71,light snow,,,,,,,,,,,
KPWM,America/New_York,2010-01-01T21:05:00,2010-01-01T16:05:00,false,false,false,false,Ish,IS7,FM_16,,,,32.00,1,,,,,30.20,1,8.05,20.00,,false,1.00,,0.00,,,,,29.84,29.84,,OVC,1400.92,BKN,mostly cloudy,800.52,OVC,overcast,1400.92,BKN,mostly cloudy,800.52,OVC,overcast,1400.92,OVC,overcast,,,,,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KPWM,America/New_York,2010-01-01T21:49:00,2010-01-01T16:49:00,false,false,false,false,Ish,IS6,FM_16,,,,30.20,1,,,,,28.40,1,11.41,30.00,,false,2.00,,,,,,,29.84,29.84,,OVC,2299.87,SCT,partly cloudy,600.39,BKN,mostly cloudy,1000.66,OVC,overcast,2299.87,SCT,partly cloudy,600.39,BKN,mostly cloudy,1000.66,OVC,overcast,2299.87,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,,,,,
KPWM,America/New_York,2010-01-01T21:51:00,2010-01-01T16:51:00,true,false,false,false,Ish,IS7,FM_15,,,,30.92,1,,,,,28.94,1,8.05,20.00,,false,2.00,,0.00,,,,,29.84,29.84,29.84,OVC,2099.74,SCT,partly cloudy,600.39,BKN,mostly cloudy,1299.21,OVC,overcast,2099.74,SCT,partly cloudy,600.39,BKN,mostly cloudy,1299.21,OVC,overcast,2099.74,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KPWM,America/New_York,2010-01-01T22:33:00,2010-01-01T17:33:00,false,false,false,false,Ish,IS7,FM_16,,,,30.20,1,,,,,28.40,1,10.29,10.00,,false,2.00,,0.00,,,,,29.83,29.83,,OVC,898.95,OVC,overcast,898.95,OVC,overcast,898.95,OVC,overcast,,,,,,,,,,,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KPWM,America/New_York,2010-01-01T22:49:00,2010-01-01T17:49:00,false,false,false,false,Ish,IS6,FM_16,,,,30.20,1,,,,,26.60,1,8.05,20.00,,false,4.00,,,,,,,29.84,29.84,,OVC,1899.61,BKN,mostly cloudy,898.95,BKN,mostly cloudy,1400.92,OVC,overcast,1899.61,BKN,mostly cloudy,898.95,BKN,mostly cloudy,1400.92,OVC,overcast,1899.61,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,,,,,
KPWM,America/New_York,2010-01-01T22:51:00,2010-01-01T17:51:00,true,false,false,false,Ish,IS7,FM_15,,,,30.02,1,,,,,26.96,1,10.29,10.00,,false,4.00,,0.00,,,,,29.84,29.84,29.84,OVC,1899.61,SCT,partly cloudy,898.95,BKN,mostly cloudy,1400.92,OVC,overcast,1899.61,SCT,partly cloudy,898.95,BKN,mostly cloudy,1400.92,OVC,overcast,1899.61,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KPWM,America/New_York,2010-01-01T23:51:00,2010-01-01T18:51:00,true,false,false,false,Ish,IS7,FM_15,,,,28.04,1,,,,,26.06,1,10.29,10.00,,false,6.00,,0.00,,0.01,,,29.83,29.83,29.84,OVC,2001.31,BKN,mostly cloudy,1099.08,OVC,overcast,2001.31,BKN,mostly cloudy,1099.08,OVC,overcast,2001.31,OVC,overcast,,,,,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,
KPWM,America/New_York,2010-01-02T00:00:00,2010-01-01T19:00:00,false,false,false,false,Ish,IS4,FM_12,,,,28.04,1,,,,,26.06,1,10.29,10.00,,false,5.59,,,,0.01,,,,,29.84,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,IWC10,mist,,,,,,,,,,,
KPWM,America/New_York,2010-01-02T00:51:00,2010-01-01T19:51:00,true,false,false,false,Ish,IS7,FM_15,,,,28.04,1,,,,,24.08,1,11.41,10.00,,false,7.00,,0.00,,,,,29.81,29.81,29.81,OVC,2001.31,BKN,mostly cloudy,1099.08,OVC,overcast,2001.31,BKN,mostly cloudy,1099.08,OVC,overcast,2001.31,OVC,overcast,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-01-02T01:51:00,2010-01-01T20:51:00,true,false,false,false,Ish,IS7,FM_15,,,,26.96,1,,,,,24.08,1,11.41,20.00,,false,4.00,,0.00,,,,,29.78,29.78,29.78,OVC,2001.31,BKN,mostly cloudy,1099.08,OVC,overcast,2001.31,BKN,mostly cloudy,1099.08,OVC,overcast,2001.31,OVC,overcast,,,,,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KPWM,America/New_York,2010-01-02T02:49:00,2010-01-01T21:49:00,false,false,false,false,Ish,IS6,FM_16,,,,26.60,1,,,,,23.00,1,9.17,20.00,18.34,false,2.00,,,,,,,29.77,29.77,,OVC,2001.31,BKN,mostly cloudy,1299.21,OVC,overcast,2001.31,BKN,mostly cloudy,1299.21,OVC,overcast,2001.31,,,,,,,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,,,,,
KPWM,America/New_York,2010-01-02T02:51:00,2010-01-01T21:51:00,true,false,false,false,Ish,IS7,FM_15,,,,26.06,1,,,,,23.00,1,9.17,20.00,,false,2.00,,0.00,0.00,,,,29.77,29.77,29.77,OVC,2001.31,BKN,mostly cloudy,1299.21,OVC,overcast,2001.31,BKN,mostly cloudy,1299.21,OVC,overcast,2001.31,OVC,overcast,,,,,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KPWM,America/New_York,2010-01-02T03:00:00,2010-01-01T22:00:00,false,false,false,false,Ish,IS4,FM_12,,,,26.06,1,,,,,23.00,1,9.17,20.00,,false,1.99,,,0.00,,,,,,29.77,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,IWC71,light snow,,,,,,,,,,,
KPWM,America/New_York,2010-01-02T03:30:00,2010-01-01T22:30:00,false,false,false,false,Ish,IS7,FM_16,,,,26.60,1,,,,,21.20,1,10.29,10.00,,false,5.00,,0.01,,,,,29.76,29.76,,OVC,1601.05,OVC,overcast,1601.05,OVC,overcast,1601.05,OVC,overcast,,,,,,,,,,,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KPWM,America/New_York,2010-01-02T03:49:00,2010-01-01T22:49:00,false,false,false,false,Ish,IS6,FM_16,,,,24.80,1,,,,,21.20,1,11.41,10.00,,false,5.00,,,,,,,29.76,29.76,,OVC,1400.92,OVC,overcast,1400.92,OVC,overcast,1400.92,,,,,,,,,,,,,IWCA10,mist,BR,mist,,,,,,,,,
KPWM,America/New_York,2010-01-02T03:51:00,2010-01-01T22:51:00,true,false,false,false,Ish,IS7,FM_15,,,,24.98,1,,,,,21.92,1,10.29,10.00,,false,5.00,,0.01,,,,,29.76,29.76,29.76,OVC,1400.92,OVC,overcast,1400.92,OVC,overcast,1400.92,OVC,overcast,,,,,,,,,,,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,
KPWM,America/New_York,2010-01-02T04:51:00,2010-01-01T23:51:00,true,false,false,false,Ish,IS7,FM_15,,,,24.08,1,,,,,21.02,1,10.29,20.00,,false,5.00,,0.00,,,,,29.73,29.73,29.73,OVC,1400.92,OVC,overcast,1400.92,OVC,overcast,1400.92,OVC,overcast,,,,,,,,,,,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KPWM,America/New_York,2010-01-02T04:59:00,2010-01-01T23:59:00,false,false,false,false,Ish,IS6,SOD,,,,,,,,24.26,33.08,,,,,,false,,,,,,0.08,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-01-02T04:59:00,2010-01-01T23:59:00,false,false,false,false,Ish,IS7,FM_16,,,,24.80,1,,,,,21.20,1,11.41,20.00,,false,2.50,,0.00,,,,,29.73,29.73,,OVC,1400.92,OVC,overcast,1400.92,OVC,overcast,1400.92,OVC,overcast,,,,,,,,,,,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,,,,,
KPWM,America/New_York,2010-01-02T05:18:00,2010-01-02T00:18:00,false,false,false,false,Ish,IS7,FM_16,,,,24.80,1,,,,,21.20,1,10.29,10.00,,false,2.50,,0.00,,,,,29.72,29.72,,OVC,2401.57,BKN,mostly cloudy,1601.05,OVC,overcast,2401.57,BKN,mostly cloudy,1601.05,OVC,overcast,2401.57,OVC,overcast,,,,,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,,,,,
KPWM,America/New_York,2010-01-02T05:36:00,2010-01-02T00:36:00,false,false,false,false,Ish,IS7,FM_16,,,,24.80,1,,,,,21.20,1,9.17,10.00,,false,2.50,,0.00,,,,,29.71,29.71,,OVC,2401.57,BKN,mostly cloudy,1400.92,BKN,mostly cloudy,1899.61,OVC,overcast,2401.57,BKN,mostly cloudy,1400.92,BKN,mostly cloudy,1899.61,OVC,overcast,2401.57,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,,,,,
KPWM,America/New_York,2010-01-02T05:44:00,2010-01-02T00:44:00,false,false,false,false,Ish,IS7,FM_16,,,,24.80,1,,,,,21.20,1,11.41,10.00,,false,3.00,,0.00,,,,,29.71,29.71,,OVC,2201.44,SCT,partly cloudy,1400.92,OVC,overcast,2201.44,SCT,partly cloudy,1400.92,OVC,overcast,2201.44,OVC,overcast,,,,,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,,,,,
KPWM,America/New_York,2010-01-02T05:51:00,2010-01-02T00:51:00,true,false,false,false,Ish,IS7,FM_15,,,,24.08,1,,,,,19.94,1,11.41,10.00,,false,3.00,,0.00,,0.01,,,29.70,29.70,29.71,OVC,3900.92,SCT,partly cloudy,1400.92,BKN,mostly cloudy,2099.74,OVC,overcast,3900.92,SCT,partly cloudy,1400.92,BKN,mostly cloudy,2099.74,OVC,overcast,3900.92,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,,,,,
KPWM,America/New_York,2010-01-02T06:00:00,2010-01-02T01:00:00,false,false,false,false,Ish,IS4,FM_12,,,,24.08,1,,,24.08,28.04,19.94,1,11.41,10.00,,false,2.98,,,,0.01,,,,,29.71,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,IWCA10,mist,IWCA71,light snow,,,,,,,,,
KPWM,America/New_York,2010-01-02T06:20:00,2010-01-02T01:20:00,false,false,false,false,Ish,IS7,FM_16,,,,24.80,1,,,,,19.40,1,9.17,10.00,,false,4.00,,0.00,,,,,29.70,29.70,,OVC,5498.69,FEW,mostly clear,1200.79,SCT,partly cloudy,2201.44,OVC,overcast,5498.69,FEW,mostly clear,1200.79,SCT,partly cloudy,2201.44,OVC,overcast,5498.69,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,,,,,
KPWM,America/New_York,2010-01-02T06:49:00,2010-01-02T01:49:00,false,false,false,false,Ish,IS6,FM_16,,,,23.00,1,,,,,19.40,1,9.17,10.00,,false,5.00,,,,,,,29.70,29.70,,OVC,5498.69,BKN,mostly cloudy,2201.44,OVC,overcast,5498.69,BKN,mostly cloudy,2201.44,OVC,overcast,5498.69,,,,,,,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,,,,,
KPWM,America/New_York,2010-01-02T06:51:00,2010-01-02T01:51:00,true,false,false,false,Ish,IS7,FM_15,,,,23.00,1,,,,,19.94,1,9.17,10.00,,false,5.00,,0.00,,,,,29.70,29.70,29.70,OVC,5498.69,BKN,mostly cloudy,2201.44,OVC,overcast,5498.69,BKN,mostly cloudy,2201.44,OVC,overcast,5498.69,OVC,overcast,,,,,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,,,,,
KPWM,America/New_York,2010-01-02T07:28:00,2010-01-02T02:28:00,false,false,false,false,Ish,IS7,FM_16,,,,23.00,1,,,,,19.40,1,9.17,10.00,,false,2.00,,0.00,,,,,29.70,29.70,,OVC,3398.95,SCT,partly cloudy,2201.44,BKN,mostly cloudy,2700.13,OVC,overcast,3398.95,SCT,partly cloudy,2201.44,BKN,mostly cloudy,2700.13,OVC,overcast,3398.95,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,,,,,
KPWM,America/New_York,2010-01-02T07:38:00,2010-01-02T02:38:00,false,false,false,false,Ish,IS7,FM_16,,,,23.00,1,,,,,19.40,1,11.41,10.00,,false,2.00,,0.00,,,,,29.70,29.70,,OVC,3398.95,FEW,mostly clear,800.52,BKN,mostly cloudy,1400.92,OVC,overcast,3398.95,FEW,mostly clear,800.52,BKN,mostly cloudy,1400.92,OVC,overcast,3398.95,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,,,,,
