Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
KBOI,America/Boise,2011-01-01,8.96,24.08,1.04,8.06,3.36,11.41,,SE,9.94,10.00,0.00,0.00,30.14,30.32,NCD,no cloud detected,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2011-01-02,15.98,26.06,5.00,12.02,0.00,11.41,,SE,9.94,10.00,0.00,0.00,30.20,30.31,NCD,no cloud detected,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2011-01-03,10.94,26.06,5.00,12.02,0.00,8.05,,SE,9.94,10.00,0.00,0.00,30.22,30.31,NCD,no cloud detected,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2011-01-04,10.94,26.06,3.92,14.00,0.00,6.93,,SE,3.73,10.00,0.00,0.00,30.30,30.37,NCD,no cloud detected,OVC,overcast,IWC05,haze,HZ,haze,IWCA04,haze,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,,,,,,
KBOI,America/Boise,2011-01-05,15.98,30.92,12.02,17.96,0.00,8.05,,NW,3.00,10.00,0.00,0.00,30.34,30.49,NCD,no cloud detected,OVC,overcast,IWC05,haze,HZ,haze,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,,,,,,,,
KBOI,America/Boise,2011-01-06,17.96,33.98,14.00,19.94,0.00,6.93,,NW,1.75,9.00,0.00,0.00,30.33,30.49,NCD,no cloud detected,OVC,overcast,IWC05,haze,HZ,haze,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,,,,,,,,
KBOI,America/Boise,2011-01-07,19.04,33.98,14.00,21.02,0.00,8.05,,W,2.00,10.00,0.00,0.00,30.02,30.33,NCD,no cloud detected,SCT,partly cloudy,IWC05,haze,HZ,haze,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,,,,,,,,
KBOI,America/Boise,2011-01-08,19.94,33.98,14.00,21.20,0.00,14.99,,NW,1.50,10.00,0.00,0.00,29.93,30.00,NCD,no cloud detected,OVC,overcast,IWC05,haze,HZ,haze,IWCA04,haze,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,,,,,,
KBOI,America/Boise,2011-01-09,19.04,33.98,12.92,19.94,0.00,9.17,,SE,6.00,10.00,0.00,0.00,29.97,30.14,NCD,no cloud detected,OVC,overcast,IWC05,haze,IWCA04,haze,HZ,haze,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2011-01-10,19.94,30.02,15.98,21.92,0.00,8.05,20.80,SE,1.50,10.00,0.02,0.00,30.14,30.34,NCD,no cloud detected,OVC,overcast,IWC71,light snow,IWCA71,light snow,-SN,light snow,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,,,,,,
