Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
KBOI,America/Boise,2000-01-01,21.92,26.96,19.94,24.98,0.00,6.90,,NW,0.25,9.94,0.00,0.00,29.80,30.01,SCT,partly cloudy,OVC,overcast,-SNFG,light snow with fog,-SNBR,light snow with mist,FG,fog,FZFG,freezing fog,BR,mist,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-02,19.40,30.20,17.60,28.40,0.00,8.06,,SE,0.25,10.00,,,29.92,30.19,FEW,mostly clear,VV,overcast,SN,snow,-SN,light snow,FZFG,freezing fog,BR,mist,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-03,21.20,33.80,17.60,28.40,0.00,16.11,,SE,0.75,10.00,,,30.20,30.44,FEW,mostly clear,OVC,overcast,-SN,light snow,BR,mist,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-04,30.20,39.20,28.40,33.80,3.45,19.56,24.17,SE,2.50,10.00,0.03,,30.10,30.34,FEW,mostly clear,OVC,overcast,-SN,light snow,+GSRA,heavy small hail and rain,-RA,light rain,BR,mist,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-05,24.80,37.40,21.20,28.40,0.00,13.81,,NW,9.00,10.00,,,30.25,30.47,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-06,21.20,35.60,17.60,23.00,0.00,14.96,,SE,10.00,10.00,,,30.31,30.51,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-07,28.40,35.60,23.00,28.40,0.00,8.06,,SE,5.00,10.00,,,30.28,30.44,FEW,mostly clear,OVC,overcast,-SN,light snow,BR,mist,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-08,24.80,37.40,24.80,33.80,0.00,21.86,,SE,0.25,10.00,,,29.98,30.24,CLR,clear,VV,overcast,SN,snow,-SN,light snow,FG,fog,FZFG,freezing fog,BR,mist,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-09,24.80,42.80,24.80,32.00,0.00,16.11,,SE,0.75,10.00,,,29.83,30.10,CLR,clear,VV,overcast,-SN,light snow,BR,mist,UP,unknown precipitation,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-10,32.00,42.80,24.80,33.80,0.00,19.56,,SE,0.75,10.00,0.01,,29.61,29.95,FEW,mostly clear,VV,overcast,-SN,light snow,BR,mist,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-11,32.00,44.60,28.40,37.94,0.00,16.11,20.71,W,2.00,10.00,0.07,,29.57,29.89,FEW,mostly clear,OVC,overcast,-SN,light snow,GS,small hail,RA,rain,-RA,light rain,BR,mist,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-12,24.80,37.40,19.40,26.60,0.00,13.81,,SE,10.00,10.00,,,29.92,30.19,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-13,30.20,46.40,21.20,30.20,9.21,20.71,18.41,SE,10.00,10.00,0.00,,30.02,30.19,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-14,39.20,51.80,24.80,33.80,0.00,18.41,,SE,10.00,10.00,,,29.99,30.07,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-15,37.40,46.40,32.00,39.20,0.00,19.56,,SE,4.00,10.00,,,29.93,30.15,FEW,mostly clear,OVC,overcast,-RA,light rain,BR,mist,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-16,35.60,55.40,23.00,37.40,4.60,21.86,26.47,SE,10.00,10.00,,,29.75,30.16,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-17,30.20,42.80,24.80,28.40,0.00,11.51,,SE,10.00,10.00,,,30.16,30.29,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-18,30.20,39.20,24.98,32.00,0.00,9.21,,SE,0.50,10.00,0.02,1.00,30.08,30.25,CLR,clear,OVC,overcast,SN,snow,-SN,light snow,-RA,light rain,FG,fog,BR,mist,UP,unknown precipitation,,,,,,,,,,,,
KBOI,America/Boise,2000-01-19,28.40,39.20,28.40,37.40,0.00,13.81,,S,0.25,9.00,,,30.08,30.30,CLR,clear,VV,overcast,-RA,light rain,FG,fog,FZFG,freezing fog,BR,mist,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-20,33.80,44.60,30.20,37.40,0.00,16.11,,W,0.50,10.00,,,30.00,30.13,CLR,clear,VV,overcast,-RA,light rain,FG,fog,BR,mist,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-21,30.20,39.20,28.40,35.60,0.00,8.06,,W,0.25,10.00,,,29.99,30.06,CLR,clear,VV,overcast,FG,fog,BR,mist,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-22,28.40,42.80,24.80,32.00,0.00,11.51,,SE,0.25,10.00,,,29.99,30.19,CLR,clear,VV,overcast,-SN,light snow,FZFG,freezing fog,BR,mist,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-23,26.60,39.20,21.20,33.80,0.00,18.41,24.17,SE,7.00,10.00,0.01,,30.04,30.21,CLR,clear,OVC,overcast,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-24,33.80,44.60,33.80,37.40,0.00,10.36,,SE,2.00,10.00,0.00,,29.98,30.12,CLR,clear,OVC,overcast,-RA,light rain,BR,mist,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-25,32.00,48.20,32.00,41.00,0.00,8.06,,N,0.25,10.00,,,29.94,30.02,CLR,clear,VV,overcast,-RA,light rain,FG,fog,BR,mist,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-26,26.60,42.80,19.40,35.60,0.00,21.86,24.17,NW,0.25,10.00,,,30.01,30.30,CLR,clear,VV,overcast,FG,fog,BR,mist,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-27,21.20,33.80,17.60,24.80,0.00,11.51,,NW,10.00,10.00,,,30.31,30.41,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-28,19.40,35.60,15.80,21.20,0.00,11.51,,SE,10.00,10.00,,,30.33,30.42,CLR,clear,CLR,clear,,,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-29,21.20,35.60,14.00,21.20,0.00,12.66,,SE,10.00,10.00,,,30.20,30.35,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-30,19.40,41.00,12.20,23.00,6.90,16.11,18.41,SE,9.00,10.00,,,29.96,30.20,CLR,clear,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-01-31,30.20,42.80,23.00,30.20,0.00,12.66,,SE,1.50,10.00,,,29.99,30.29,CLR,clear,OVC,overcast,-SN,light snow,BR,mist,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-02-01,37.04,46.94,24.80,33.80,9.21,21.86,27.62,SE,10.00,10.00,,,30.30,30.35,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-02-02,33.80,51.08,30.20,35.96,0.00,10.36,,SE,6.00,10.00,,,30.30,30.39,CLR,clear,CLR,clear,BR,mist,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-02-03,30.02,48.20,26.06,30.92,0.00,8.06,,SE,8.95,10.00,0.00,0.00,30.03,30.35,NCD,no cloud detected,CLR,clear,,,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-02-04,32.00,51.80,26.60,30.20,0.00,13.81,,SE,10.00,10.00,,,30.00,30.11,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-02-05,37.40,55.40,33.80,39.20,0.00,16.11,,E,8.00,10.00,,,30.05,30.16,CLR,clear,OVC,overcast,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-02-06,32.00,53.60,30.20,35.60,0.00,10.36,,SE,10.00,10.00,,,30.18,30.43,CLR,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-02-07,37.04,55.40,28.94,35.60,0.00,12.66,,SE,10.00,10.00,,,30.28,30.44,CLR,clear,CLR,clear,,,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-02-08,35.60,53.60,30.20,37.40,0.00,13.81,,SE,6.00,10.00,,,30.04,30.31,CLR,clear,OVC,overcast,HZ,haze,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-02-09,39.20,55.40,33.80,37.94,0.00,9.21,,NW,5.00,10.00,,,29.91,30.05,CLR,clear,OVC,overcast,HZ,haze,BR,mist,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-02-10,30.20,51.80,28.40,39.20,0.00,6.90,,W,5.00,10.00,,,29.79,29.92,CLR,clear,OVC,overcast,-RA,light rain,BR,mist,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-02-11,37.94,48.20,28.40,39.20,0.00,13.81,,SE,7.00,10.00,0.01,,29.74,29.85,FEW,mostly clear,OVC,overcast,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-02-12,37.40,44.60,33.80,41.00,0.00,17.26,24.17,SE,1.25,10.00,0.00,,29.61,29.79,FEW,mostly clear,OVC,overcast,+RA,heavy rain,RA,rain,-RA,light rain,BR,mist,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-02-13,30.20,42.80,26.60,37.40,0.00,20.71,24.17,SE,1.50,10.00,,,29.64,29.81,CLR,clear,OVC,overcast,-SN,light snow,-RA,light rain,BR,mist,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-02-14,41.00,60.80,24.80,42.80,11.51,28.77,41.43,SE,7.00,10.00,,,29.49,29.94,CLR,clear,OVC,overcast,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-02-15,33.80,48.20,24.08,28.40,0.00,11.51,,E,5.00,10.00,,,29.98,30.26,CLR,clear,OVC,overcast,HZ,haze,,,,,,,,,,,,,,,,,,,,,,
KBOI,America/Boise,2000-02-16,33.80,44.60,24.80,32.00,0.00,11.51,,NW,10.00,10.00,,,29.92,30.14,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
