Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
KSLC,America/Denver,1987-01-01,24.98,33.98,19.04,28.04,0.00,19.56,28.77,NW,2.00,5.00,0.01,,29.86,30.21,SCT,partly cloudy,OVC,overcast,-SN,light snow,-RA,light rain,FGFUDZ,drizzle with fog and smoke,BRFUDZ,drizzle with mist and smoke,FUDZ,drizzle with smoke,FG,fog,FGFU,fog and smoke,,,,,,,,,,
KSLC,America/Denver,1987-01-02,26.06,42.08,19.94,30.92,0.00,34.52,,W,0.25,60.00,0.16,,29.84,30.95,FEW,mostly clear,OVC,overcast,TSSN,thunderstorm with snow,SN,snow,-SN,light snow,-SHSN,showers of light snow,-RASN,light rain and snow,FG,fog,,,,,,,,,,,,
KSLC,America/Denver,1987-01-03,28.04,46.04,17.06,23.00,11.51,21.86,25.32,SE,30.00,40.00,,,29.87,30.28,SCT,partly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-04,37.04,48.02,14.00,33.08,4.60,32.22,42.58,SE,10.00,40.00,0.01,,29.78,29.85,SCT,partly cloudy,OVC,overcast,-SHRA,showers of light rain,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-05,32.00,37.94,28.94,33.98,0.00,24.17,,W,0.50,15.00,0.82,1.00,29.53,29.94,SCT,partly cloudy,OVC,overcast,SN,snow,-SN,light snow,-RASN,light rain and snow,-RA,light rain,-SHRA,showers of light rain,FG,fog,,,,,,,,,,,,
KSLC,America/Denver,1987-01-06,21.92,37.04,19.94,28.94,0.00,12.66,,N,0.75,30.00,0.08,,29.94,30.15,FEW,mostly clear,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-07,17.96,33.08,15.08,24.98,3.45,9.21,,SE,0.50,20.00,,5.00,30.08,30.17,CLR,clear,OVC,overcast,SG,snow grains,DZ,drizzle,FGDZ,drizzle with fog,FG,fog,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-08,14.00,30.02,10.94,19.04,0.00,11.51,,S,4.00,15.00,,5.00,30.17,30.41,SCT,partly cloudy,OVC,overcast,-SN,light snow,SG,snow grains,DZ,drizzle,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-09,12.02,28.04,8.06,15.08,3.45,9.21,,S,5.00,20.00,,,30.45,30.58,CLR,clear,OVC,overcast,-SN,light snow,SG,snow grains,DZ,drizzle,FG,fog,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-10,8.96,26.06,3.92,12.92,0.00,11.51,,SE,6.00,15.00,,4.00,30.57,30.66,CLR,clear,SCT,partly cloudy,DZ,drizzle,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-11,10.04,30.92,5.00,17.06,0.00,10.36,,SE,4.00,6.00,,4.00,30.47,30.61,CLR,clear,OVC,overcast,DZ,drizzle,FGDZ,drizzle with fog,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-12,12.92,26.06,8.96,19.04,0.00,10.36,,SE,0.75,4.00,,4.00,30.26,30.48,SCT,partly cloudy,OVC,overcast,DZ,drizzle,FGDZ,drizzle with fog,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-13,19.04,28.04,15.98,21.02,0.00,9.21,,NW,0.50,6.00,,4.00,30.17,30.29,SCT,partly cloudy,OVC,overcast,-SN,light snow,SG,snow grains,FGDZ,drizzle with fog,FG,fog,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-14,14.00,30.92,8.96,21.02,3.45,13.81,,SE,2.00,15.00,0.01,4.00,29.91,30.29,CLR,clear,OVC,overcast,-SN,light snow,DZ,drizzle,FG,fog,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-15,17.06,24.98,1.04,21.02,3.45,14.96,,SW,4.00,30.00,0.04,,29.78,29.90,SCT,partly cloudy,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-16,10.40,24.98,-5.08,8.96,4.60,16.11,,S,30.00,50.00,,5.00,29.81,30.06,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-17,3.02,24.98,-2.02,10.04,0.00,10.36,,SE,20.00,30.00,,5.00,30.07,30.31,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-18,10.94,28.04,3.92,15.08,3.45,12.66,,SE,10.00,40.00,,5.00,30.12,30.30,CLR,clear,OVC,overcast,-SHSN,showers of light snow,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-19,17.96,28.94,5.00,21.92,3.45,18.41,,NW,0.75,40.00,0.09,6.00,30.07,30.28,SCT,partly cloudy,OVC,overcast,-SN,light snow,-SHSN,showers of light snow,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-20,5.00,26.96,-0.04,8.06,3.45,12.66,,SE,25.00,40.00,,7.00,30.29,30.43,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-21,8.06,26.96,1.04,10.94,0.00,12.66,,SE,20.00,30.00,,7.00,30.34,30.41,CLR,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-22,6.08,33.08,1.04,17.06,0.00,10.36,,SE,10.00,30.00,,7.00,30.05,30.39,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-23,14.00,30.92,8.96,21.02,0.00,13.81,,N,3.00,10.00,,6.00,29.81,30.01,SCT,partly cloudy,OVC,overcast,DZ,drizzle,FGDZ,drizzle with fog,FG,fog,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-24,21.02,39.02,17.96,30.02,3.45,16.11,,SE,4.00,25.00,,5.00,29.94,30.19,SCT,partly cloudy,OVC,overcast,-SN,light snow,-SHSN,showers of light snow,DZ,drizzle,FGDZ,drizzle with fog,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-25,32.00,46.04,26.96,30.02,3.45,13.81,,SE,10.00,50.00,,4.00,30.12,30.33,SCT,partly cloudy,OVC,overcast,-SHSN,showers of light snow,-SHRA,showers of light rain,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-26,26.06,48.92,21.02,30.92,0.00,11.51,,E,30.00,40.00,,2.00,30.25,30.35,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-27,23.00,44.96,17.96,30.02,0.00,17.26,21.86,SE,15.00,30.00,,1.00,29.83,30.23,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-28,28.94,48.92,19.94,30.92,0.00,42.58,52.94,SE,0.25,50.00,0.31,2.00,29.65,30.18,SCT,partly cloudy,OVC,overcast,TSRA,thunderstorm with rain,+SN,heavy snow,SN,snow,-SN,light snow,-RA,light rain,-SHRA,showers of light rain,,,,,,,,,,,,
KSLC,America/Denver,1987-01-29,21.02,37.04,17.96,26.96,0.00,12.66,,SE,15.00,40.00,,2.00,30.14,30.20,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-30,28.04,44.06,21.92,28.94,0.00,13.81,,W,15.00,25.00,,2.00,29.93,30.14,SCT,partly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-01-31,26.96,44.06,24.08,28.04,0.00,9.21,,SE,4.00,30.00,,1.00,30.05,30.15,CLR,clear,OVC,overcast,-SHSN,showers of light snow,FGFU,fog and smoke,FU,smoke,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-02-01,32.00,53.06,24.08,30.02,3.45,18.41,,SE,20.00,50.00,,1.00,30.02,30.16,SCT,partly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-02-02,33.08,48.02,28.04,30.92,0.00,11.51,,SE,20.00,30.00,,,29.85,30.06,SCT,partly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1987-02-03,33.98,44.96,30.02,30.92,3.45,14.96,,NW,3.00,30.00,0.11,,29.85,30.08,SCT,partly cloudy,OVC,overcast,-RASN,light rain and snow,-RA,light rain,,,,,,,,,,,,,,,,,,,,
