Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
KSLC,America/Denver,1988-01-01,8.96,26.96,5.00,17.96,4.60,13.81,,SE,10.00,25.00,,4.00,30.45,30.56,CLR,clear,OVC,overcast,-SN,light snow,-SHSN,showers of light snow,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-02,3.92,21.92,1.04,12.02,0.00,11.51,,SE,6.00,15.00,,4.00,30.32,30.45,CLR,clear,OVC,overcast,FU,smoke,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-03,1.94,21.92,-2.02,14.00,0.00,11.51,,SE,3.00,8.00,,4.00,30.29,30.35,CLR,clear,OVC,overcast,FGFU,fog and smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-04,19.04,24.98,12.92,21.92,0.00,8.06,,N,0.50,5.00,0.14,5.00,30.14,30.33,SCT,partly cloudy,OVC,overcast,SN,snow,-SN,light snow,FG,fog,FGFU,fog and smoke,FU,smoke,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-05,24.08,30.02,21.92,24.98,0.00,9.21,,W,0.50,2.00,0.14,6.00,29.86,30.13,SCT,partly cloudy,OVC,overcast,SN,snow,-SN,light snow,FG,fog,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-06,24.08,33.08,21.92,28.04,0.00,16.11,,W,0.50,20.00,0.32,11.00,29.86,30.20,SCT,partly cloudy,OVC,overcast,SN,snow,-SN,light snow,-SHSN,showers of light snow,FG,fog,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-07,19.04,32.00,15.98,24.08,0.00,10.36,,S,3.00,15.00,,10.00,30.05,30.21,SCT,partly cloudy,OVC,overcast,-SN,light snow,-SHSN,showers of light snow,DZ,drizzle,FG,fog,BR,mist,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-08,17.96,35.06,17.06,26.06,0.00,10.36,,SE,0.50,10.00,0.08,10.00,30.01,30.20,SCT,partly cloudy,OVC,overcast,SN,snow,-SN,light snow,-SHSN,showers of light snow,DZ,drizzle,FGDZ,drizzle with fog,FG,fog,,,,,,,,,,,,
KSLC,America/Denver,1988-01-09,24.08,33.98,19.94,30.02,6.90,16.11,,SE,2.00,25.00,,10.00,30.16,30.26,SCT,partly cloudy,OVC,overcast,-SN,light snow,-SHSN,showers of light snow,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-10,33.98,42.08,26.96,30.92,5.75,16.11,21.86,SE,15.00,50.00,,,29.97,30.25,SCT,partly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-11,28.94,44.06,17.96,30.02,3.45,49.48,58.69,S,0.06,30.00,0.25,,29.62,30.06,SCT,partly cloudy,OVC,overcast,+SN,heavy snow,SN,snow,-SN,light snow,-BLSN,light blowing snow,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-12,17.06,33.08,8.06,19.04,4.60,13.81,,S,30.00,50.00,,5.00,30.08,30.39,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-13,17.06,30.92,5.00,19.94,4.60,14.96,,SE,25.00,30.00,,5.00,30.32,30.46,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-14,19.04,37.94,10.94,24.08,4.60,16.11,,SE,10.00,40.00,,4.00,30.15,30.44,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-15,21.92,42.08,17.96,30.92,0.00,33.37,20.71,SE,0.31,30.00,0.08,4.00,29.75,30.13,SCT,partly cloudy,OVC,overcast,SN,snow,-SN,light snow,-RASN,light rain and snow,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-16,12.92,32.00,8.96,28.04,0.00,27.62,33.37,S,0.50,40.00,0.01,4.00,29.73,29.93,CLR,clear,OVC,overcast,-SHSN,showers of light snow,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-17,23.00,33.08,19.04,26.06,4.60,12.66,,NW,6.00,40.00,,4.00,29.58,29.89,FEW,mostly clear,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-18,23.00,30.92,15.08,21.92,4.60,25.32,25.32,N,20.00,30.00,,4.00,29.51,29.92,SCT,partly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-19,8.96,24.98,5.00,14.00,4.60,19.56,,NW,30.00,30.00,,3.00,29.94,30.39,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-20,6.98,23.00,1.94,12.02,4.60,13.81,,S,5.00,30.00,,3.00,30.26,30.46,CLR,clear,OVC,overcast,FU,smoke,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-21,15.08,28.94,10.04,17.96,0.00,10.36,,NW,5.00,25.00,,3.00,30.24,30.58,CLR,clear,OVC,overcast,-SN,light snow,FGFU,fog and smoke,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-22,12.92,30.02,8.96,15.08,3.45,13.81,,SE,6.00,25.00,,3.00,30.51,30.65,CLR,clear,OVC,overcast,DZ,drizzle,FUDZ,drizzle with smoke,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-23,17.96,37.04,10.94,19.94,0.00,16.11,,SE,10.00,30.00,,3.00,30.32,30.49,SCT,partly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-24,15.98,30.92,10.94,21.02,0.00,11.51,,N,20.00,40.00,,2.00,30.40,30.64,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-25,14.00,33.98,8.96,19.04,0.00,12.66,,SE,8.00,30.00,,,30.49,30.64,CLR,clear,OVC,overcast,DZ,drizzle,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-26,14.00,35.96,8.96,19.94,0.00,9.21,,SE,3.00,8.00,,2.00,30.43,30.60,CLR,clear,OVC,overcast,DZ,drizzle,FGDZ,drizzle with fog,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-27,19.04,30.02,14.00,21.92,0.00,12.66,,S,0.12,5.00,,2.00,30.31,30.41,SCT,partly cloudy,OVC,overcast,SG,snow grains,DZ,drizzle,FGDZ,drizzle with fog,FUDZ,drizzle with smoke,FG,fog,FGFU,fog and smoke,,,,,,,,,,,,
KSLC,America/Denver,1988-01-28,17.06,26.06,15.98,24.98,0.00,9.21,,NW,0.06,0.75,0.01,,30.13,30.31,SCT,partly cloudy,OVC,overcast,SG,snow grains,FG,fog,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-29,21.02,35.06,19.94,30.02,0.00,12.66,,N,0.06,4.00,,2.00,29.88,30.11,SCT,partly cloudy,OVC,overcast,SG,snow grains,FGDZ,drizzle with fog,FG,fog,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-30,26.96,39.92,21.92,32.00,0.00,16.11,21.86,SE,3.00,30.00,0.02,2.00,29.89,30.00,SCT,partly cloudy,OVC,overcast,-SHRASN,showers of light rain and snow,-SHRA,showers of light rain,FGDZ,drizzle with fog,FG,fog,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-01-31,24.08,35.06,21.02,24.08,3.45,10.36,,N,5.00,30.00,0.01,2.00,29.90,29.98,SCT,partly cloudy,OVC,overcast,-SN,light snow,-SHSN,showers of light snow,DZ,drizzle,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-01,17.96,30.92,17.06,24.08,0.00,11.51,,N,0.12,20.00,,,29.93,30.06,SCT,partly cloudy,OVC,overcast,DZ,drizzle,FGDZ,drizzle with fog,FG,fog,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-02,15.98,28.94,14.00,21.92,0.00,11.51,,N,2.00,15.00,,2.00,30.06,30.16,CLR,clear,OVC,overcast,-SN,light snow,DZ,drizzle,FGDZ,drizzle with fog,FG,fog,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-03,14.00,33.98,10.94,19.94,3.45,9.21,,S,7.00,15.00,,2.00,30.17,30.54,CLR,clear,OVC,overcast,DZ,drizzle,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-04,12.02,33.98,8.06,19.94,2.30,10.36,,SE,1.00,8.00,,1.00,30.51,30.61,CLR,clear,OVC,overcast,FGFUDZ,drizzle with fog and smoke,FUDZ,drizzle with smoke,FGFU,fog and smoke,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-05,14.00,30.92,12.02,21.02,0.00,9.21,,NW,0.12,3.00,,1.00,30.52,30.60,FEW,mostly clear,OVC,overcast,SG,snow grains,FGDZ,drizzle with fog,FUDZ,drizzle with smoke,FG,fog,FGFU,fog and smoke,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-06,12.92,28.94,12.02,21.02,0.00,13.81,,S,0.06,3.00,,,30.36,30.52,FEW,mostly clear,OVC,overcast,SG,snow grains,FGDZ,drizzle with fog,FGFUDZ,drizzle with fog and smoke,FUDZ,drizzle with smoke,FG,fog,FGFU,fog and smoke,,,,,,,,,,,,
KSLC,America/Denver,1988-02-07,17.96,37.94,17.06,24.08,0.00,13.81,,S,0.00,2.00,,,30.28,30.41,FEW,mostly clear,OVC,overcast,SG,snow grains,FGFUDZ,drizzle with fog and smoke,FUDZ,drizzle with smoke,FG,fog,FGFU,fog and smoke,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-08,23.00,37.94,21.02,30.92,3.45,11.51,,SE,0.75,6.00,,1.00,30.24,30.37,SCT,partly cloudy,OVC,overcast,-SN,light snow,FGDZ,drizzle with fog,FGFUDZ,drizzle with fog and smoke,FG,fog,FGFU,fog and smoke,FU,smoke,,,,,,,,,,,,
KSLC,America/Denver,1988-02-09,30.92,44.06,24.98,30.92,1.15,14.96,,SE,2.00,30.00,,1.00,30.17,30.36,SCT,partly cloudy,OVC,overcast,FGDZ,drizzle with fog,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-10,28.94,41.00,24.98,32.00,3.45,13.81,,NW,20.00,50.00,0.09,1.00,30.18,30.44,CLR,clear,OVC,overcast,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-11,28.04,46.94,24.08,28.94,3.45,11.51,,SE,20.00,50.00,,,30.43,30.50,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-12,28.94,48.02,24.08,33.08,3.45,12.66,,SE,10.00,30.00,,,30.11,30.44,CLR,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-13,28.94,42.08,19.94,30.92,4.60,31.07,35.67,NW,0.37,40.00,0.01,,29.85,30.22,CLR,clear,OVC,overcast,SHSN,showers of snow,-SHSN,showers of light snow,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-14,24.98,42.98,14.00,26.06,0.00,10.36,,S,30.00,40.00,,,30.23,30.36,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-15,32.00,48.92,17.96,28.94,3.45,18.41,,S,30.00,40.00,,,29.92,30.25,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-16,26.06,37.94,17.06,28.04,3.45,16.11,,NW,3.00,40.00,0.01,,29.90,30.27,CLR,clear,OVC,overcast,-SN,light snow,-SNSG,light snow and snow grains,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-17,21.02,37.94,15.08,19.94,4.60,10.36,,SE,25.00,40.00,,,30.09,30.36,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-18,28.04,39.92,17.06,26.96,2.30,20.71,,N,2.00,30.00,0.02,,30.04,30.23,CLR,clear,OVC,overcast,-SN,light snow,FG,fog,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-19,24.98,39.92,19.94,24.98,2.30,13.81,,N,30.00,35.00,,,30.23,30.37,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-20,26.06,46.94,21.92,28.94,0.00,12.66,,SE,20.00,30.00,,,30.38,30.44,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-21,26.06,51.08,21.92,28.04,3.45,11.51,,SE,10.00,30.00,,,30.03,30.42,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-22,30.92,53.06,19.04,26.06,4.60,16.11,23.02,NW,30.00,50.00,,,29.93,30.11,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-23,26.96,53.06,17.06,30.02,3.45,11.51,,SE,20.00,30.00,,,30.12,30.24,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-24,28.04,53.06,19.94,26.96,0.00,12.66,,NW,10.00,30.00,,,30.23,30.30,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-25,26.96,53.06,23.00,32.00,0.00,11.51,,S,6.00,30.00,,,30.24,30.34,CLR,clear,FEW,mostly clear,FUDZ,drizzle with smoke,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-26,28.04,55.04,24.08,32.00,0.00,11.51,,NW,5.00,15.00,,,30.08,30.26,CLR,clear,OVC,overcast,FUDZ,drizzle with smoke,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-27,28.94,57.02,23.00,32.00,0.00,11.51,,NW,10.00,30.00,,,30.18,30.25,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-28,44.06,64.04,26.06,41.00,3.45,16.11,,SE,20.00,30.00,,,30.16,30.27,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-02-29,41.00,60.08,30.92,41.00,4.60,27.62,34.52,SE,10.00,30.00,,,29.96,30.17,FEW,mostly clear,OVC,overcast,-TSRA,thunderstorm with light rain,-SHRA,showers of light rain,,,,,,,,,,,,,,,,,,,,
KSLC,America/Denver,1988-03-01,39.02,53.06,35.96,39.02,2.30,14.96,,N,20.00,30.00,0.02,,29.88,29.98,FEW,mostly clear,OVC,overcast,-SHRA,showers of light rain,,,,,,,,,,,,,,,,,,,,,,
