Call Sign (String),Time Zone ID (String),Taken At (UTC) (ISO 8601),Taken At (Local) (ISO 8601),Is Regular Report (Boolean),Is Correction (Boolean),Has Been Corrected (Boolean),Has Precipitation Sensor (Boolean),Source (String),Sub-Source (String),Report Type (String),Trend (String),Airport Status (String),Automatic Type (String),Temperature (°F),Temperature Precision (Integer),Temperature 6-Hour Low (°F),Temperature 6-Hour High (°F),Temperature 24-Hour Low (°F),Temperature 24-Hour High (°F),Dew Point (°F),Dew Point Precision (Integer),Wind Speed (mph),Wind Direction (degrees),Gust Speed (mph),CAVOK (Boolean),Visibility (mi),Visibility Type (String),Precipitation 1h (in),Precipitation 3h (in),Precipitation 6h (in),Precipitation 24h (in),Snow Depth (in),Pressure Altimeter (in Hg),Pressure Station (in Hg),Pressure Sea Level (in Hg),Max Cloud Layer Code (String),Max Cloud Layer Height (ft),Cloud Layer Code 1 (String),Cloud Layer Label 1 (String),Cloud Layer Height 1 (ft),Cloud Layer Code 2 (String),Cloud Layer Label 2 (String),Cloud Layer Height 2 (ft),Cloud Layer Code 3 (String),Cloud Layer Label 3 (String),Cloud Layer Height 3 (ft),Cloud Layer Code 4 (String),Cloud Layer Label 4 (String),Cloud Layer Height 4 (ft),Cloud Layer Code 5 (String),Cloud Layer Label 5 (String),Cloud Layer Height 5 (ft),Cloud Layer Code 6 (String),Cloud Layer Label 6 (String),Cloud Layer Height 6 (ft),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Raw (String)
KCMH,America/New_York,2010-01-01T05:40:00,2010-01-01T00:40:00,false,false,false,false,Ish,IS7,FM_16,,,,33.80,1,,,,,30.20,1,8.05,260.00,,false,10.00,,0.00,,,,,30.03,30.03,,OVC,1699.48,FEW,mostly clear,800.52,OVC,overcast,1699.48,FEW,mostly clear,800.52,OVC,overcast,1699.48,OVC,overcast,,,,,,,,,,,,,,,,,
KCMH,America/New_York,2010-01-01T05:51:00,2010-01-01T00:51:00,true,false,false,false,Ish,IS7,FM_15,,,,33.98,1,,,,,28.94,1,11.41,270.00,,false,10.00,,0.00,,0.00,,,30.03,30.03,30.05,OVC,1801.18,FEW,mostly clear,1099.08,OVC,overcast,1801.18,FEW,mostly clear,1099.08,OVC,overcast,1801.18,OVC,overcast,,,,,,,,,,,,,,,,,
KCMH,America/New_York,2010-01-01T06:00:00,2010-01-01T01:00:00,false,false,false,false,Ish,IS4,FM_12,,,,33.98,1,,,33.08,35.06,28.94,1,11.41,270.00,,false,9.94,,,,0.00,,,,,30.05,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,2010-01-01T06:51:00,2010-01-01T01:51:00,true,false,false,false,Ish,IS7,FM_15,,,,33.98,1,,,,,28.04,1,17.22,280.00,,false,10.00,,0.00,,,,,30.03,30.03,30.05,OVC,2001.31,OVC,overcast,2001.31,OVC,overcast,2001.31,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,2010-01-01T07:51:00,2010-01-01T02:51:00,true,false,false,false,Ish,IS7,FM_15,,,,32.00,1,,,,,26.96,1,12.75,300.00,20.80,false,7.00,,0.00,,,,,30.05,30.05,30.07,OVC,2001.31,BKN,mostly cloudy,1499.34,OVC,overcast,2001.31,BKN,mostly cloudy,1499.34,OVC,overcast,2001.31,OVC,overcast,,,,,,,,,,,,,,,,,
KCMH,America/New_York,2010-01-01T08:11:00,2010-01-01T03:11:00,false,false,false,false,Ish,IS7,FM_16,,,,30.20,1,,,,,26.60,1,11.41,310.00,,false,5.00,,,,,,,30.06,30.06,,OVC,1299.21,OVC,overcast,1299.21,OVC,overcast,1299.21,OVC,overcast,,,,,,,,,,,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,
KCMH,America/New_York,2010-01-01T08:51:00,2010-01-01T03:51:00,true,false,false,false,Ish,IS7,FM_15,,,,26.06,1,,,,,21.92,1,13.87,300.00,,false,5.00,,0.00,,,,,30.08,30.08,30.11,OVC,1000.66,OVC,overcast,1000.66,OVC,overcast,1000.66,OVC,overcast,,,,,,,,,,,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,
KCMH,America/New_York,2010-01-01T09:51:00,2010-01-01T04:51:00,true,false,false,false,Ish,IS7,FM_15,,,,23.00,1,,,,,19.04,1,12.75,290.00,23.04,false,7.00,,0.00,,,,,30.10,30.10,30.12,OVC,1000.66,OVC,overcast,1000.66,OVC,overcast,1000.66,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,2010-01-01T10:51:00,2010-01-01T05:51:00,true,false,false,false,Ish,IS7,FM_15,,,,21.92,1,,,,,15.98,1,12.75,280.00,,false,8.00,,0.00,,,,,30.11,30.11,30.13,OVC,1400.92,OVC,overcast,1400.92,OVC,overcast,1400.92,OVC,overcast,,,,,,,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-01T11:51:00,2010-01-01T06:51:00,true,false,false,false,Ish,IS7,FM_15,,,,21.02,1,,,,,17.06,1,10.29,300.00,,false,5.00,,0.00,,0.00,,,30.12,30.12,30.15,OVC,1200.79,OVC,overcast,1200.79,OVC,overcast,1200.79,OVC,overcast,,,,,,,,,,,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KCMH,America/New_York,2010-01-01T12:00:00,2010-01-01T07:00:00,false,false,false,false,Ish,IS4,FM_12,,,,21.02,1,,,,35.96,17.06,1,10.29,300.00,,false,4.97,,,,0.00,,,,,30.15,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,IWC71,light snow,,,,,,,,,,,
KCMH,America/New_York,2010-01-01T12:39:00,2010-01-01T07:39:00,false,false,false,false,Ish,IS7,FM_16,,,,21.20,1,,,,,15.80,1,10.29,300.00,,false,4.00,,0.00,,,,,30.12,30.12,,OVC,3100.39,BKN,mostly cloudy,1601.05,OVC,overcast,3100.39,BKN,mostly cloudy,1601.05,OVC,overcast,3100.39,OVC,overcast,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-01T12:51:00,2010-01-01T07:51:00,true,false,false,false,Ish,IS7,FM_15,,,,21.02,1,,,,,15.98,1,13.87,280.00,,false,4.00,,0.00,,,,,30.13,30.13,30.15,OVC,3100.39,BKN,mostly cloudy,1601.05,OVC,overcast,3100.39,BKN,mostly cloudy,1601.05,OVC,overcast,3100.39,OVC,overcast,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-01T13:51:00,2010-01-01T08:51:00,true,false,false,false,Ish,IS7,FM_15,,,,19.94,1,,,,,14.00,1,14.99,280.00,,false,5.00,,0.00,,,,,30.15,30.15,30.17,OVC,3599.08,BKN,mostly cloudy,1601.05,OVC,overcast,3599.08,BKN,mostly cloudy,1601.05,OVC,overcast,3599.08,OVC,overcast,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-01T14:51:00,2010-01-01T09:51:00,true,false,false,false,Ish,IS7,FM_15,,,,19.94,1,,,,,14.00,1,11.41,290.00,20.80,false,4.00,,0.00,0.00,,,,30.16,30.16,30.19,OVC,4101.05,BKN,mostly cloudy,2001.31,BKN,mostly cloudy,3398.95,OVC,overcast,4101.05,BKN,mostly cloudy,2001.31,BKN,mostly cloudy,3398.95,OVC,overcast,4101.05,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-01T15:51:00,2010-01-01T10:51:00,true,false,false,false,Ish,IS7,FM_15,,,,21.02,1,,,,,14.00,1,12.75,280.00,21.92,false,6.00,,0.00,,,,,30.17,30.17,30.20,OVC,1801.18,OVC,overcast,1801.18,OVC,overcast,1801.18,OVC,overcast,,,,,,,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-01T16:51:00,2010-01-01T11:51:00,true,false,false,false,Ish,IS7,FM_15,,,,21.92,1,,,,,14.00,1,14.99,280.00,,false,8.00,,0.00,,,,,30.16,30.16,30.19,OVC,1801.18,OVC,overcast,1801.18,OVC,overcast,1801.18,OVC,overcast,,,,,,,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-01T17:51:00,2010-01-01T12:51:00,true,false,false,false,Ish,IS7,FM_15,,,,21.92,1,,,,,15.08,1,14.99,280.00,,false,8.00,,0.00,,0.00,,,30.15,30.15,30.17,OVC,2001.31,OVC,overcast,2001.31,OVC,overcast,2001.31,OVC,overcast,,,,,,,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-01T18:00:00,2010-01-01T13:00:00,false,false,false,false,Ish,IS4,FM_12,,,,21.92,1,,,19.94,,15.08,1,14.99,280.00,,false,7.46,,,,0.00,,,,,30.17,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,IWC71,light snow,,,,,,,,,,,
KCMH,America/New_York,2010-01-01T18:51:00,2010-01-01T13:51:00,true,false,false,false,Ish,IS7,FM_15,,,,21.92,1,,,,,15.08,1,14.99,280.00,,false,9.00,,0.00,,,,,30.15,30.15,30.18,OVC,2001.31,OVC,overcast,2001.31,OVC,overcast,2001.31,OVC,overcast,,,,,,,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-01T19:51:00,2010-01-01T14:51:00,true,false,false,false,Ish,IS7,FM_15,,,,21.92,1,,,,,14.00,1,10.29,290.00,,false,10.00,,0.00,,,,,30.15,30.15,30.18,OVC,2001.31,OVC,overcast,2001.31,OVC,overcast,2001.31,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,2010-01-01T20:51:00,2010-01-01T15:51:00,true,false,false,false,Ish,IS7,FM_15,,,,21.92,1,,,,,14.00,1,17.22,290.00,20.80,false,9.00,,0.00,0.00,,,,30.16,30.16,30.19,OVC,2001.31,OVC,overcast,2001.31,OVC,overcast,2001.31,OVC,overcast,,,,,,,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-01T21:51:00,2010-01-01T16:51:00,true,false,false,false,Ish,IS7,FM_15,,,,21.02,1,,,,,12.92,1,16.11,280.00,,false,9.00,,0.00,,,,,30.16,30.16,30.19,OVC,4901.57,SCT,partly cloudy,2201.44,OVC,overcast,4901.57,SCT,partly cloudy,2201.44,OVC,overcast,4901.57,OVC,overcast,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-01T22:51:00,2010-01-01T17:51:00,true,false,false,false,Ish,IS7,FM_15,,,,19.94,1,,,,,12.02,1,11.41,280.00,,false,9.00,,0.00,,,,,30.16,30.16,30.19,OVC,4901.57,FEW,mostly clear,2201.44,OVC,overcast,4901.57,FEW,mostly clear,2201.44,OVC,overcast,4901.57,OVC,overcast,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-01T23:51:00,2010-01-01T18:51:00,true,false,false,false,Ish,IS7,FM_15,,,,19.94,1,,,,,12.02,1,12.75,290.00,,false,9.00,,0.00,,0.00,,,30.16,30.16,30.20,OVC,4901.57,OVC,overcast,4901.57,OVC,overcast,4901.57,OVC,overcast,,,,,,,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-02T00:00:00,2010-01-01T19:00:00,false,false,false,false,Ish,IS4,FM_12,,,,19.94,1,,,,,12.02,1,12.75,290.00,,false,8.70,,,,0.00,,,,,30.20,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,IWC71,light snow,,,,,,,,,,,
KCMH,America/New_York,2010-01-02T00:51:00,2010-01-01T19:51:00,true,false,false,false,Ish,IS7,FM_15,,,,19.94,1,,,,,12.02,1,13.87,280.00,,false,9.00,,0.00,,,,,30.16,30.16,30.20,OVC,4901.57,FEW,mostly clear,2798.56,OVC,overcast,4901.57,FEW,mostly clear,2798.56,OVC,overcast,4901.57,OVC,overcast,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-02T01:17:00,2010-01-01T20:17:00,false,false,false,false,Ish,IS7,FM_16,,,,19.40,1,,,,,12.20,1,12.75,290.00,,false,9.00,,0.00,,,,,30.17,30.17,,OVC,4901.57,BKN,mostly cloudy,2798.56,OVC,overcast,4901.57,BKN,mostly cloudy,2798.56,OVC,overcast,4901.57,OVC,overcast,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-02T01:49:00,2010-01-01T20:49:00,false,false,false,false,Ish,IS6,FM_16,,,,19.40,1,,,,,12.20,1,12.75,290.00,,false,2.50,,,,,,,30.16,30.16,,OVC,3900.92,BKN,mostly cloudy,2900.26,OVC,overcast,3900.92,BKN,mostly cloudy,2900.26,OVC,overcast,3900.92,,,,,,,IWCA71,light snow,-SN,light snow,,,,,,,,,
KCMH,America/New_York,2010-01-02T01:51:00,2010-01-01T20:51:00,true,false,false,false,Ish,IS7,FM_15,,,,19.94,1,,,,,12.92,1,11.41,290.00,,false,3.00,,0.01,,,,,30.16,30.16,30.19,OVC,3900.92,BKN,mostly cloudy,2900.26,OVC,overcast,3900.92,BKN,mostly cloudy,2900.26,OVC,overcast,3900.92,OVC,overcast,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-02T01:55:00,2010-01-01T20:55:00,false,false,false,false,Ish,IS7,FM_16,,,,19.40,1,,,,,12.20,1,10.29,280.00,,false,1.75,,0.00,,,,,30.16,30.16,,OVC,3500.66,BKN,mostly cloudy,2900.26,OVC,overcast,3500.66,BKN,mostly cloudy,2900.26,OVC,overcast,3500.66,OVC,overcast,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-02T02:07:00,2010-01-01T21:07:00,false,false,false,false,Ish,IS7,FM_16,,,,19.40,1,,,,,15.80,1,8.05,270.00,,false,1.25,,0.00,,,,,30.16,30.16,,OVC,3500.66,BKN,mostly cloudy,2900.26,OVC,overcast,3500.66,BKN,mostly cloudy,2900.26,OVC,overcast,3500.66,OVC,overcast,,,,,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KCMH,America/New_York,2010-01-02T02:30:00,2010-01-01T21:30:00,false,false,false,false,Ish,IS7,FM_16,,,,19.40,1,,,,,15.80,1,12.75,270.00,,false,1.00,,0.01,,,,,30.16,30.16,,OVC,2401.57,SCT,partly cloudy,898.95,BKN,mostly cloudy,1400.92,OVC,overcast,2401.57,SCT,partly cloudy,898.95,BKN,mostly cloudy,1400.92,OVC,overcast,2401.57,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KCMH,America/New_York,2010-01-02T02:51:00,2010-01-01T21:51:00,true,false,false,false,Ish,IS7,FM_15,,,,17.96,1,,,,,12.92,1,13.87,280.00,,false,1.00,,0.01,0.01,,,,30.16,30.16,30.19,OVC,3300.52,FEW,mostly clear,898.95,BKN,mostly cloudy,1400.92,OVC,overcast,3300.52,FEW,mostly clear,898.95,BKN,mostly cloudy,1400.92,OVC,overcast,3300.52,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-02T03:22:00,2010-01-01T22:22:00,false,false,false,false,Ish,IS7,FM_16,,,,17.60,1,,,,,14.00,1,10.29,270.00,,false,1.50,,0.00,,,,,30.16,30.16,,OVC,3300.52,FEW,mostly clear,1099.08,SCT,partly cloudy,1801.18,OVC,overcast,3300.52,FEW,mostly clear,1099.08,SCT,partly cloudy,1801.18,OVC,overcast,3300.52,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KCMH,America/New_York,2010-01-02T03:28:00,2010-01-01T22:28:00,false,false,false,false,Ish,IS7,FM_16,,,,17.60,1,,,,,14.00,1,10.29,280.00,,false,1.25,,0.00,,,,,30.16,30.16,,OVC,3100.39,SCT,partly cloudy,1099.08,BKN,mostly cloudy,1801.18,OVC,overcast,3100.39,SCT,partly cloudy,1099.08,BKN,mostly cloudy,1801.18,OVC,overcast,3100.39,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KCMH,America/New_York,2010-01-02T03:51:00,2010-01-01T22:51:00,true,false,false,false,Ish,IS7,FM_15,,,,17.06,1,,,,,12.92,1,12.75,280.00,,false,1.25,,0.01,,,,,30.16,30.16,30.19,OVC,2900.26,SCT,partly cloudy,1099.08,BKN,mostly cloudy,1899.61,OVC,overcast,2900.26,SCT,partly cloudy,1099.08,BKN,mostly cloudy,1899.61,OVC,overcast,2900.26,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KCMH,America/New_York,2010-01-02T04:32:00,2010-01-01T23:32:00,false,false,false,false,Ish,IS7,FM_16,,,,17.60,1,,,,,12.20,1,10.29,280.00,,false,1.50,,0.00,,,,,30.16,30.16,,OVC,3599.08,SCT,partly cloudy,1499.34,OVC,overcast,3599.08,SCT,partly cloudy,1499.34,OVC,overcast,3599.08,OVC,overcast,,,,,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KCMH,America/New_York,2010-01-02T04:46:00,2010-01-01T23:46:00,false,false,false,false,Ish,IS7,FM_16,,,,17.60,1,,,,,12.20,1,11.41,280.00,,false,1.50,,0.00,,,,,30.16,30.16,,OVC,3599.08,BKN,mostly cloudy,1801.18,OVC,overcast,3599.08,BKN,mostly cloudy,1801.18,OVC,overcast,3599.08,OVC,overcast,,,,,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KCMH,America/New_York,2010-01-02T04:51:00,2010-01-01T23:51:00,true,false,false,false,Ish,IS7,FM_15,,,,17.06,1,,,,,12.02,1,9.17,290.00,,false,1.50,,0.00,,,,,30.16,30.16,30.19,OVC,3599.08,BKN,mostly cloudy,1801.18,OVC,overcast,3599.08,BKN,mostly cloudy,1801.18,OVC,overcast,3599.08,OVC,overcast,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-02T04:59:00,2010-01-01T23:59:00,false,false,false,false,Ish,IS6,SOD,,,,,,,,17.24,33.98,,,,,,false,,,,,,0.03,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,2010-01-02T05:41:00,2010-01-02T00:41:00,false,false,false,false,Ish,IS7,FM_16,,,,15.80,1,,,,,12.20,1,6.93,290.00,,false,3.00,,0.00,,,,,30.15,30.15,,OVC,3198.82,BKN,mostly cloudy,1699.48,OVC,overcast,3198.82,BKN,mostly cloudy,1699.48,OVC,overcast,3198.82,OVC,overcast,,,,,IWC10,mist,IWC71,light snow,IWCA10,mist,IWCA71,light snow,-SN,light snow,BR,mist,
KCMH,America/New_York,2010-01-02T05:51:00,2010-01-02T00:51:00,true,false,false,false,Ish,IS7,FM_15,,,,15.98,1,,,,,10.04,1,10.29,300.00,,false,3.00,,0.00,,0.02,,1.18,30.15,30.15,30.19,OVC,3398.95,BKN,mostly cloudy,1699.48,OVC,overcast,3398.95,BKN,mostly cloudy,1699.48,OVC,overcast,3398.95,OVC,overcast,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-02T06:00:00,2010-01-02T01:00:00,false,false,false,false,Ish,IS4,FM_12,,,,15.98,1,,,15.98,33.98,10.04,1,10.29,300.00,,false,2.98,,,,0.02,,1.18,,,30.19,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,IWC71,light snow,,,,,,,,,,,
KCMH,America/New_York,2010-01-02T06:35:00,2010-01-02T01:35:00,false,false,false,false,Ish,IS7,FM_16,,,,15.80,1,,,,,10.40,1,8.05,300.00,,false,5.00,,0.00,,,,,30.16,30.16,,OVC,4199.48,SCT,partly cloudy,1699.48,OVC,overcast,4199.48,SCT,partly cloudy,1699.48,OVC,overcast,4199.48,OVC,overcast,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-02T06:42:00,2010-01-02T01:42:00,false,false,false,false,Ish,IS7,FM_16,,,,15.80,1,,,,,10.40,1,9.17,300.00,,false,8.00,,0.00,,,,,30.16,30.16,,OVC,4199.48,BKN,mostly cloudy,1699.48,OVC,overcast,4199.48,BKN,mostly cloudy,1699.48,OVC,overcast,4199.48,OVC,overcast,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-02T06:51:00,2010-01-02T01:51:00,true,false,false,false,Ish,IS7,FM_15,,,,15.08,1,,,,,10.04,1,11.41,290.00,,false,9.00,,0.00,,,,,30.16,30.16,30.19,OVC,4399.61,BKN,mostly cloudy,1699.48,OVC,overcast,4399.61,BKN,mostly cloudy,1699.48,OVC,overcast,4399.61,OVC,overcast,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-02T07:51:00,2010-01-02T02:51:00,true,false,false,false,Ish,IS7,FM_15,,,,15.98,1,,,,,10.94,1,10.29,300.00,,false,8.00,,0.00,,,,,30.18,30.18,30.21,OVC,1499.34,OVC,overcast,1499.34,OVC,overcast,1499.34,OVC,overcast,,,,,,,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-02T08:51:00,2010-01-02T03:51:00,true,false,false,false,Ish,IS7,FM_15,,,,15.08,1,,,,,10.04,1,9.17,310.00,,false,9.00,,0.00,0.00,,,,30.19,30.19,30.23,SCT,1499.34,SCT,partly cloudy,1499.34,SCT,partly cloudy,1499.34,SCT,partly cloudy,,,,,,,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-02T09:51:00,2010-01-02T04:51:00,true,false,false,false,Ish,IS7,FM_15,,,,12.92,1,,,,,8.06,1,8.05,280.00,,false,9.00,,0.00,,,,,30.19,30.19,30.23,SCT,2998.69,SCT,partly cloudy,2998.69,SCT,partly cloudy,2998.69,SCT,partly cloudy,,,,,,,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
KCMH,America/New_York,2010-01-02T10:04:00,2010-01-02T05:04:00,false,false,false,false,Ish,IS7,FM_16,,,,12.20,1,,,,,8.60,1,9.17,290.00,,false,9.00,,0.00,,,,,30.19,30.19,,FEW,2998.69,FEW,mostly clear,2998.69,FEW,mostly clear,2998.69,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,2010-01-02T10:51:00,2010-01-02T05:51:00,true,false,false,false,Ish,IS7,FM_15,,,,12.02,1,,,,,6.98,1,8.05,290.00,,false,10.00,,0.00,,,,,30.20,30.20,30.24,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,2010-01-02T11:51:00,2010-01-02T06:51:00,true,false,false,false,Ish,IS7,FM_15,,,,10.94,1,,,,,6.08,1,10.29,290.00,,false,10.00,,0.00,,0.00,0.03,1.18,30.22,30.22,30.27,FEW,3599.08,FEW,mostly clear,3599.08,FEW,mostly clear,3599.08,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,2010-01-02T12:00:00,2010-01-02T07:00:00,false,false,false,false,Ish,IS4,FM_12,,,,10.94,1,,,,33.98,6.08,1,10.29,290.00,,false,9.94,,,,0.00,0.03,1.18,,,30.27,FEW,,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,2010-01-02T12:51:00,2010-01-02T07:51:00,true,false,false,false,Ish,IS7,FM_15,,,,10.94,1,,,,,6.98,1,9.17,310.00,,false,8.00,,0.00,,,,,30.23,30.23,30.27,BKN,5498.69,BKN,mostly cloudy,5498.69,BKN,mostly cloudy,5498.69,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,2010-01-02T13:51:00,2010-01-02T08:51:00,true,false,false,false,Ish,IS7,FM_15,,,,12.02,1,,,,,8.06,1,9.17,270.00,,false,8.00,,0.00,,,,,30.25,30.25,30.29,BKN,5498.69,BKN,mostly cloudy,5498.69,BKN,mostly cloudy,5498.69,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,2010-01-02T14:51:00,2010-01-02T09:51:00,true,false,false,false,Ish,IS7,FM_15,,,,15.08,1,,,,,8.06,1,14.99,280.00,,false,10.00,,0.00,,,,,30.26,30.26,30.30,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,2010-01-02T15:51:00,2010-01-02T10:51:00,true,false,false,false,Ish,IS7,FM_15,,,,17.06,1,,,,,8.06,1,12.75,290.00,,false,10.00,,0.00,,,,,30.27,30.27,30.31,BKN,4901.57,FEW,mostly clear,2500.00,BKN,mostly cloudy,4901.57,FEW,mostly clear,2500.00,BKN,mostly cloudy,4901.57,BKN,mostly cloudy,,,,,,,,,,,,,,,,,
KCMH,America/New_York,2010-01-02T16:51:00,2010-01-02T11:51:00,true,false,false,false,Ish,IS7,FM_15,,,,17.96,1,,,,,6.98,1,20.80,330.00,25.28,false,10.00,,0.00,,,,,30.25,30.25,30.29,OVC,4901.57,BKN,mostly cloudy,3300.52,BKN,mostly cloudy,4101.05,OVC,overcast,4901.57,BKN,mostly cloudy,3300.52,BKN,mostly cloudy,4101.05,OVC,overcast,4901.57,,,,,,,,,,,,,
KCMH,America/New_York,2010-01-02T17:51:00,2010-01-02T12:51:00,true,false,false,false,Ish,IS7,FM_15,,,,17.96,1,,,,,6.98,1,16.11,330.00,23.04,false,10.00,,0.00,,,,,30.24,30.24,30.27,OVC,3599.08,SCT,partly cloudy,3300.52,OVC,overcast,3599.08,SCT,partly cloudy,3300.52,OVC,overcast,3599.08,OVC,overcast,,,,,,,,,,,,,,,,,
KCMH,America/New_York,2010-01-02T18:00:00,2010-01-02T13:00:00,false,false,false,false,Ish,IS4,FM_12,,,,17.96,1,,,10.94,,6.98,1,16.11,330.00,,false,9.94,,,,,,,,,30.27,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,2010-01-02T18:51:00,2010-01-02T13:51:00,true,false,false,false,Ish,IS7,FM_15,,,,19.04,1,,,,,6.08,1,16.11,310.00,24.16,false,10.00,,0.00,,,,,30.23,30.23,30.27,OVC,3799.21,OVC,overcast,3799.21,OVC,overcast,3799.21,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,2010-01-02T19:51:00,2010-01-02T14:51:00,true,false,false,false,Ish,IS7,FM_15,,,,17.96,1,,,,,5.00,1,14.99,310.00,24.16,false,6.00,,0.00,,,,,30.22,30.22,30.26,OVC,3599.08,OVC,overcast,3599.08,OVC,overcast,3599.08,OVC,overcast,,,,,,,,,,,IWC71,light snow,IWCA71,light snow,-SN,light snow,,,,,,,
