Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
KCMH,America/New_York,1988-01-01,17.06,33.08,6.98,26.96,5.75,14.96,,W,7.00,25.00,,,30.18,30.52,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,1988-01-02,8.96,26.96,1.94,10.94,0.00,9.21,,S,15.00,25.00,,,30.45,30.60,CLR,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,1988-01-03,15.08,33.98,6.98,26.96,0.00,9.21,,S,3.00,25.00,,,30.11,30.43,CLR,clear,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,1988-01-04,6.98,30.02,-5.98,28.04,5.75,23.02,33.37,W,3.00,25.00,,,30.07,30.35,CLR,clear,OVC,overcast,-SN,light snow,-SHSN,showers of light snow,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,1988-01-05,-0.04,12.02,-7.96,-4.00,6.90,16.11,23.02,W,15.00,25.00,,,30.36,30.55,CLR,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,1988-01-06,-0.94,15.08,-7.06,-0.94,0.00,9.21,,W,15.00,15.00,,,30.51,30.61,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,1988-01-07,3.92,19.04,-2.02,12.92,0.00,13.81,,E,1.00,15.00,,,30.25,30.63,FEW,mostly clear,OVC,overcast,-SN,light snow,,,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,1988-01-08,15.98,24.98,10.94,14.00,0.00,6.90,,W,6.00,10.00,,1.00,30.12,30.23,SCT,partly cloudy,OVC,overcast,-SN,light snow,-SHSN,showers of light snow,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,1988-01-09,6.98,24.08,3.92,17.06,0.00,9.21,,W,4.00,7.00,,,30.21,30.33,CLR,clear,OVC,overcast,-SHSN,showers of light snow,DZ,drizzle,FG,fog,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,1988-01-10,5.00,24.08,1.94,10.94,0.00,5.75,,N,5.00,10.00,,,30.35,30.49,CLR,clear,BKN,mostly cloudy,FG,fog,,,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,1988-01-11,6.08,37.04,3.02,19.94,0.00,14.96,,S,3.00,10.00,,,30.20,30.37,CLR,clear,BKN,mostly cloudy,DZ,drizzle,FG,fog,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,1988-01-12,28.04,46.04,15.08,37.04,5.75,21.86,31.07,S,2.00,15.00,,,29.89,30.19,SCT,partly cloudy,OVC,overcast,-DZRA,light drizzle and rain,-DZ,light drizzle,FG,fog,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,1988-01-13,17.96,41.00,10.94,39.02,8.06,21.86,33.37,W,1.00,20.00,,1.00,29.89,30.45,SCT,partly cloudy,OVC,overcast,-SN,light snow,-SHSN,showers of light snow,-SHSNPL,showers of light snow and ice pellets,-SHRA,showers of light rain,FG,fog,,,,,,,,,,,,,,
KCMH,America/New_York,1988-01-14,5.00,19.04,1.94,12.02,0.00,9.21,,SE,4.00,20.00,,1.00,30.40,30.63,CLR,clear,OVC,overcast,-SHSN,showers of light snow,,,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,1988-01-15,14.00,39.02,8.96,17.96,3.45,11.51,,S,7.00,20.00,,,30.19,30.40,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,1988-01-16,26.06,50.00,15.08,28.04,4.60,16.11,23.02,S,10.00,20.00,,,30.07,30.21,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KCMH,America/New_York,1988-01-17,39.92,46.94,17.96,42.98,4.60,13.81,,S,2.00,10.00,,,29.87,30.13,SCT,partly cloudy,OVC,overcast,-RA,light rain,-DZ,light drizzle,FG,fog,,,,,,,,,,,,,,,,,,
