Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
KMIA,America/New_York,1990-01-01,68.00,84.02,59.00,71.06,4.60,23.02,26.47,N,7.00,7.00,,,30.08,30.21,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KMIA,America/New_York,1990-01-02,64.94,75.92,57.92,62.96,6.90,16.11,,NE,7.00,7.00,,,30.20,30.29,SCT,partly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KMIA,America/New_York,1990-01-03,69.08,77.00,62.06,68.00,6.90,14.96,,E,7.00,7.00,,,30.21,30.28,SCT,partly cloudy,OVC,overcast,-SHRA,showers of light rain,,,,,,,,,,,,,,,,,,,,,,
KMIA,America/New_York,1990-01-04,73.04,80.06,68.00,71.96,6.90,17.26,23.02,E,2.00,7.00,0.06,,30.15,30.24,SCT,partly cloudy,OVC,overcast,-RA,light rain,-SHRA,showers of light rain,-DZ,light drizzle,FG,fog,,,,,,,,,,,,,,,,
KMIA,America/New_York,1990-01-05,71.96,82.04,69.98,73.04,6.90,17.26,,SE,7.00,7.00,,,30.10,30.21,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KMIA,America/New_York,1990-01-06,71.06,84.92,69.98,73.04,3.45,18.41,,S,7.00,7.00,,,30.07,30.15,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
KMIA,America/New_York,1990-01-07,69.08,82.94,66.92,71.06,2.30,18.41,23.02,S,7.00,7.00,,,30.00,30.12,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KMIA,America/New_York,1990-01-08,69.08,84.92,64.04,71.06,4.60,19.56,,S,7.00,7.00,,,29.99,30.10,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
KMIA,America/New_York,1990-01-09,66.02,80.06,60.98,66.92,2.30,11.51,,NW,2.00,7.00,,,30.09,30.21,CLR,clear,OVC,overcast,FGFUDZ,drizzle with fog and smoke,FUDZ,drizzle with smoke,FG,fog,,,,,,,,,,,,,,,,,,
KMIA,America/New_York,1990-01-10,62.06,78.08,42.08,62.06,3.45,14.96,,N,7.00,7.00,,,30.14,30.25,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
